Filename,ParentDir,NextDirUp,TimeInFile,PrecedingIntrvl,CallsPerSec,CallDuration,Fc,HiFreq,LowFreq,Bndwdth,FreqMaxPwr,PrcntMaxAmpDur,TimeFromMaxToFc,FreqKnee,PrcntKneeDur,StartF,EndF,DominantSlope,SlopeAtFc,StartSlope,EndSlope,SteepestSlope,LowestSlope,TotalSlope,HiFtoKnSlope,KneeToFcSlope,CummNmlzdSlp,HiFtoFcExpAmp,HiFtoFcDmp,KnToFcExpAmp,KnToFcDmp,HiFtoKnExpAmp,HiFtoKnDmp,FreqLedge,LedgeDuration,FreqCtr,FBak32dB,FFwd32dB,FBak20dB,FFwd20dB,FBak15dB  ,FFwd15dB,FBak5dB,FFwd5dB,Bndw32dB,Bndw20dB,Bndw15dB,Bndw5dB,DurOf32dB,DurOf20dB,DurOf15dB,DurOf5dB,Amp1stQrtl,Amp2ndQrtl,Amp3rdQrtl,Amp4thQrtl,Amp1stMean,Amp2ndMean,Amp3rdMean,Amp4thMean,LnExpA_StartAmp,LnExpB_StartAmp,AmpStartLn60ExpC,LnExpA_EndAmp,LnExpB_EndAmp,AmpEndLn60ExpC,AmpK@start,AmpK@end,AmpKurtosis,AmpSkew,AmpVariance,AmpMoment,AmpGausR2,Quality,HiFminusStartF,FcMinusEndF,RelPwr2ndTo1st,RelPwr3rdTo1st,LdgToFcSlp,KnToFcDur,UpprKnFreq,HiFtoUpprKnSlp,HiFtoUpprKnAmp,HiFtoUpprKnExp,HiFtoKnAmp,HiFtoKnExp,HiFtoFcAmp,HiFtoFcExp,UpprKnToKnAmp,UpprKnToKnExp,KnToFcAmp,KnToFcExp,LdgToFcAmp,LdgToFcExp,PreFc250,PreFc500,PreFc1000,PreFc250Residue,PreFc500Residue,PreFc1000Residue,PreFc3000,PreFc3000Residue,KneeToFcResidue,Kn-FcCurviness,meanKn-FcCurviness,Kn-FcCurvinessTrndSlp,Path,Version,Filter,Preemphasis,MinAccpQuality,MaxSegLnght,Max#CallsConsidered
barn1_D20220205T190246m924.wav,20220205.0,audio,1526.0,289.728,2.834033,18.865885,21.82904,25.724382,21.778836,3.945546,21.832516,95.970115,0.637649,23.787125,34.538554,25.667803,21.892096,0.198216,0.056885,-0.259255,0.056885,0.757407,0.051138,0.205513,0.331423,0.163752,0.214188,0.425495,0.123392,0.325146,0.152491,0.453937,0.24367,21.795276,0.685995,23.2395,21.815287,27.016985,22.133758,26.220807,22.239915,25.902335,23.089172,24.097665,5.201699,4.087049,3.66242,1.008493,0.904797,2.924518,3.477536,5.482099,86.785643,16449.322086,8647.506244,16400.592621,0.740418,0.935343,0.83755,0.967695,0.00281,-0.534159,4.094345,-0.031958,-0.240072,4.094345,125.037854,1.990059,4.176991,-1.315098,0.015333,0.015314,0.209869,0.935343,0.83755,0.967695,0.00281,-0.534159,0.14326,12.227256,25.51527,0.323264,27.514119,-0.012607,27.63918,-0.013418,26.552549,-0.008844,26.213666,-0.008419,25.779768,-0.007217,25.473172,-0.006542,-0.068019,-0.427682,-0.013705,0.000252,0.000756,0.002994,-0.125817,0.002188,0.003013,0.009065,1.791418e-05,5.059172e-06,Z:\barn1\audio\20220205\barn1_D20220205T190246m924.wav,4.4.5,5 kHz,medium,0.8,0.5 sec,32.0
barn1_D20220205T192049m784-Myyu.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barn1_D20220205T192049m784-Myyu.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barn1_D20220205T192049m784-Myyu.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barn1_D20220205T192049m784-Myyu.wav,20220205.0,audio,362.0,88.848,8.285279,3.382704,48.322922,64.705158,44.053422,20.651736,53.245329,64.046136,0.59536,60.652013,14.39239,64.705158,44.053422,3.175057,7.563376,-6.305401,-6.405569,10.211688,2.974039,5.220627,8.633769,5.067054,5.384975,3.731249,0.545645,3.513905,0.590267,0.847448,3.546506,50.433054,0.273175,54.931515,46.46283,65.647482,48.860911,61.7506,49.760192,60.251799,51.258993,56.354916,19.184652,12.889688,10.491607,5.095923,0.372511,2.370895,2.003299,1.025663,86.29478,8862.130372,17888.123406,4094.862532,0.749617,0.855096,0.954474,0.528954,0.159182,-3.604043,4.094345,0.008351,-0.609388,4.094345,12.170339,4.042696,5.759314,-1.669385,0.04619,0.045858,0.725081,0.855096,0.954474,0.528954,0.159182,-3.604043,7.747648,2.275,60.652013,8.633769,98.338852,-0.13772,98.338852,-0.13772,84.709303,-0.092149,0.0,0.0,84.339937,-0.091217,119.851251,-0.156656,-7.720442,-8.815244,-6.662799,3.441256e-05,0.022167,0.157654,-5.220627,0.217098,0.196147,-0.040356,-0.000443,-0.002138,Z:\barn1\audio\20220205\barn1_D20220205T192049m784-Myyu.wav,4.4.5,5 kHz,medium,0.8,0.5 sec,32.0
barn1_D20220205T192049m784-Myyu.wav,20220205.0,audio,451.0,85.536,8.285279,4.559732,47.32149,87.287901,47.058188,40.229712,56.285557,63.977597,1.518694,67.093922,28.023245,87.287901,47.058188,5.084953,2.164949,-20.300694,-2.661565,19.279432,4.828209,8.070295,15.854393,6.174617,7.744821,4.134408,0.514038,4.119205,0.513288,3.225221,1.518477,48.14376,0.247662,59.994069,48.980496,81.560284,50.531915,73.138298,51.196809,70.921986,54.742908,58.953901,32.579787,22.606383,19.725177,4.210993,3.725567,2.996379,2.753317,0.771493,60.949281,8198.856465,16987.793117,7561.567374,0.628465,0.827872,0.927072,0.684837,0.146784,-2.472156,4.094345,-0.027919,-0.778155,4.094345,14.499448,3.648664,3.584053,-0.926465,0.032143,0.031972,0.652524,0.827872,0.927072,0.684837,0.146784,-2.472156,3.394324,3.158116,76.387138,19.095583,414.304973,-0.233029,349.488577,-0.208545,199.560484,-0.13252,169.272357,-0.116604,158.831718,-0.108605,104.235149,-0.07114,-3.394324,-4.81406,-6.885283,0.00039,0.010124,0.094156,-6.13197,0.08227,0.091705,0.148347,0.001168,-0.000628,Z:\barn1\audio\20220205\barn1_D20220205T192049m784-Myyu.wav,4.4.5,5 kHz,medium,0.8,0.5 sec,32.0
barn1_D20220205T192049m784-Myyu.wav,20220205.0,audio,533.0,86.832,8.285279,4.144724,56.160687,88.007288,46.471624,41.535664,57.963773,64.640555,0.611592,63.741796,37.852577,88.007288,46.471624,5.382768,2.941282,-30.41617,-19.132178,27.448009,2.899015,8.557226,14.522262,4.575459,6.86835,1.651731,0.909844,1.077062,1.206015,2.406778,1.513503,58.846965,0.828822,60.854169,51.900585,74.805068,54.580897,73.099415,55.555556,68.71345,57.017544,63.840156,22.904483,18.518519,13.157895,6.822612,3.320931,2.858663,2.350482,1.375791,60.678381,10469.092624,18562.034291,10896.972754,0.543342,0.845549,0.979463,0.869319,0.048333,-0.876543,4.094345,0.111705,-1.29306,4.094345,15.859294,6.521898,2.925304,-1.032553,0.036931,0.036715,0.922836,0.845549,0.979463,0.869319,0.048333,-0.876543,3.447173,1.721879,75.653651,26.255092,172.670803,-0.321576,129.901192,-0.201446,107.647501,-0.13365,87.508531,-0.086947,84.09613,-0.077266,77.283796,-0.060158,-1.881227,-3.042428,-3.714231,0.010286,0.009861,0.015243,-5.06283,0.19034,0.064028,0.113696,0.001672,-0.001099,Z:\barn1\audio\20220205\barn1_D20220205T192049m784-Myyu.wav,4.4.5,5 kHz,medium,0.8,0.5 sec,32.0
barn1_D20220205T192049m784-Myyu.wav,20220205.0,audio,684.0,151.056,8.285279,3.244776,54.82391,73.853257,54.494605,19.358652,55.537828,80.43324,0.524504,63.557988,27.555832,73.853257,55.330755,2.18177,1.192134,-7.830899,4.187821,13.292407,2.094695,5.918966,12.114668,4.306721,5.511262,1.342135,0.869392,1.248154,0.911727,2.067303,1.954617,56.870094,0.959484,60.196925,52.549751,75.870647,53.793532,72.450249,54.415423,66.542289,55.659204,62.810945,23.320896,18.656716,12.126866,7.151741,0.027598,3.09635,2.637205,1.546595,63.928056,9240.63591,12188.607984,25016.745142,0.505444,0.726407,0.845082,0.950954,0.021878,-0.904301,4.094345,0.021965,-0.966752,4.094345,22.667033,3.557512,2.170065,-0.582899,0.035315,0.035051,0.84679,0.726407,0.845082,0.950954,0.021878,-0.904301,2.36917,2.240258,63.557988,12.114668,112.898751,-0.176394,112.898751,-0.176394,89.887744,-0.098224,0.0,0.0,80.639843,-0.074092,68.823535,-0.042708,-1.507075,-2.029907,-2.466494,0.012121,0.00657,0.013588,-4.522527,0.22917,0.163691,0.220967,0.002455,0.001241,Z:\barn1\audio\20220205\barn1_D20220205T192049m784-Myyu.wav,4.4.5,5 kHz,medium,0.8,0.5 sec,32.0
barn1_D20220205T192049m784-Myyu.wav,20220205.0,audio,769.0,85.248,8.285279,4.2834,54.327804,85.809596,47.151493,38.658103,63.191504,35.107153,1.997743,64.752598,29.444709,85.809596,47.151493,11.660603,3.531654,-36.889341,-17.111233,29.332634,0.006928,7.144751,15.115323,4.830076,6.122877,2.4842,0.702544,3.461211,0.512274,2.261406,1.801702,57.268834,0.687999,62.518355,51.318267,76.035782,52.966102,72.033898,54.849341,71.092279,61.911488,64.971751,24.717514,19.067797,16.242938,3.060264,3.723755,3.16393,2.627106,1.01869,77.738022,18237.968482,13334.605552,15705.807545,0.639874,0.889728,0.820096,0.845954,-0.131251,-0.112827,4.094345,0.044506,-2.376035,4.094345,1.579142,10.592995,3.884971,-1.095126,0.024667,0.024528,0.424639,0.889728,0.820096,0.845954,-0.131251,-0.112827,4.110173,2.240288,64.752598,15.115323,126.392162,-0.209518,126.392162,-0.209518,98.167405,-0.113157,0.0,0.0,84.935236,-0.079906,81.505284,-0.073951,-3.298862,-3.628342,-5.733284,0.000127,0.001532,0.140856,-5.560667,1.083852,0.640317,0.123455,0.001372,-0.001822,Z:\barn1\audio\20220205\barn1_D20220205T192049m784-Myyu.wav,4.4.5,5 kHz,medium,0.8,0.5 sec,32.0
barn1_D20220205T192049m784-Myyu.wav,20220205.0,audio,944.0,174.528,8.285279,4.115987,52.375567,89.370064,52.097902,37.272163,56.866634,68.299194,1.10652,66.178907,31.205666,89.370064,52.097902,4.017427,2.50864,-24.730356,-0.960237,23.14107,1.204905,8.299623,18.151336,5.028029,7.535821,1.936265,0.761303,1.832907,0.794762,3.380771,1.583284,53.249601,0.272636,60.204572,52.14425,85.038986,53.606238,74.317739,54.337232,72.612086,62.134503,65.302144,32.894737,20.711501,18.274854,3.167641,3.896777,2.867368,2.690014,0.460453,51.041763,14474.502167,16812.34202,11291.724514,0.566437,0.829109,0.925987,0.896596,-0.032051,-0.363045,4.094345,0.030393,-0.989257,4.094345,7.46736,4.432016,2.373624,-0.821239,0.027039,0.026881,0.835402,0.829109,0.925987,0.896596,-0.032051,-0.363045,3.329475,2.633285,73.47584,21.496932,143.101012,-0.265081,135.516011,-0.238852,104.74629,-0.134132,90.842607,-0.103945,85.051189,-0.086796,74.944499,-0.063031,-3.306874,-5.557499,-4.171124,6.1594e-05,0.109332,0.096993,-5.267178,0.54922,0.384763,0.17597,0.001645,-0.001237,Z:\barn1\audio\20220205\barn1_D20220205T192049m784-Myyu.wav,4.4.5,5 kHz,medium,0.8,0.5 sec,32.0
