,start_times,end_times,det_probs
200,1.4435,1.4557,0.049
201,1.4445,1.4857,0.051
202,1.4445,1.4879,0.044
203,1.4505,1.4567,0.112
204,1.4645,1.4873,0.062
205,1.4925,1.5335,0.035
206,1.4925,1.5038,0.053
207,1.5195,1.5624,0.034
208,1.5205,1.5582,0.036
209,1.6075,1.618,0.135
210,1.6085,1.64,0.045
211,1.6105,1.6226,0.11
212,1.6565,1.6665,0.034
213,1.6815,1.6911,0.038
214,1.6945,1.7074,0.036
215,1.7055,1.7433,0.036
216,1.7135,1.7498,0.065
217,1.7135,1.7541,0.036
218,1.7135,1.7246,0.095
219,1.7145,1.7325,0.174
220,1.7565,1.7724,0.062
221,1.7585,1.7759,0.295
222,1.7605,1.8002,0.159
223,1.7615,1.767,0.066
224,1.7625,1.7911,0.197
225,1.7635,1.7805,0.324
226,1.7655,1.7794,0.081
227,1.7705,1.7825,0.128
228,1.7755,1.7839,0.055
229,1.7765,1.7855,0.036
230,1.7965,1.8381,0.049
231,1.7975,1.8113,0.054
232,1.8045,1.8199,0.267
233,1.8055,1.8431,0.07
234,1.8075,1.8168,0.065
235,1.8085,1.8165,0.094
236,1.8605,1.9034,0.034
237,1.9155,1.9582,0.038
238,1.9165,1.9266,0.047
239,1.9175,1.9528,0.033
240,1.9615,2.0076,0.083
241,1.9625,1.9702,0.134
242,1.9645,1.9722,0.042
243,1.9645,1.9972,0.035
244,2.0055,2.0437,0.047
245,2.0145,2.0556,0.033
246,2.0155,2.0262,0.056
247,2.0275,2.0333,0.047
248,2.0455,2.0599,0.038
249,2.0625,2.0693,0.041
250,2.0945,2.1297,0.157
251,2.0965,2.111,0.078
252,2.0965,2.1151,0.2
253,2.0975,2.1417,0.037
254,2.0975,2.1191,0.324
255,2.1015,2.1294,0.164
256,2.1035,2.1181,0.043
257,2.1045,2.132,0.081
258,2.1065,2.125,0.145
259,2.1105,2.1272,0.104
260,2.1125,2.1281,0.045
261,2.1135,2.1282,0.035
262,2.1155,2.1341,0.132
263,2.1175,2.133,0.083
264,2.1185,2.1253,0.035
265,2.1195,2.1296,0.041
266,2.1295,2.1374,0.077
267,2.1475,2.1879,0.04
268,2.1655,2.2019,0.033
269,2.1665,2.1981,0.034
270,2.1795,2.1928,0.054
271,2.1805,2.2259,0.102
272,2.1825,2.197,0.182
273,2.1845,2.1973,0.067
274,2.1855,2.2227,0.043
275,2.1905,2.1962,0.033
276,2.1995,2.2109,0.035
277,2.2145,2.222,0.043
278,2.2245,2.2597,0.033
279,2.2415,2.2492,0.041
280,2.2795,2.2907,0.043
281,2.2825,2.3264,0.047
282,2.2825,2.291,0.051
283,2.3715,2.4107,0.064
284,2.3745,2.4116,0.039
285,2.3745,2.3943,0.13
286,2.3775,2.3928,0.454
287,2.3815,2.3866,0.047
288,2.3825,2.419,0.118
289,2.3835,2.4061,0.171
290,2.3835,2.3968,0.085
291,2.3845,2.3988,0.155
292,2.3845,2.4135,0.12
293,2.3855,2.4114,0.045
294,2.3935,2.4066,0.189
295,2.3955,2.4063,0.112
296,2.3955,2.4082,0.1
297,2.3965,2.4087,0.079
298,2.4115,2.441,0.074
299,2.4195,2.4317,0.076
300,2.4205,2.4299,0.058
301,2.4295,2.4397,0.043
302,2.4315,2.4694,0.034
303,2.4595,2.4823,0.143
304,2.4595,2.4946,0.038
305,2.4625,2.4996,0.05
306,2.4625,2.4757,0.054
307,2.4765,2.4932,0.034
308,2.4865,2.5025,0.118
309,2.4875,2.5136,0.041
310,2.4875,2.5108,0.139
311,2.4885,2.5052,0.099
312,2.4885,2.5357,0.065
313,2.4905,2.5345,0.102
314,2.4925,2.5056,0.109
315,2.4985,2.5059,0.115
316,2.4985,2.5087,0.178
317,2.4985,2.5322,0.085
318,2.4985,2.5068,0.071
319,2.5075,2.5394,0.059
320,2.5135,2.5287,0.039
321,2.5145,2.5528,0.038
322,2.5145,2.5237,0.04
323,2.5185,2.5287,0.066
324,2.5205,2.5302,0.042
325,2.5255,2.5661,0.05
326,2.5295,2.5439,0.033
327,2.5295,2.5441,0.064
328,2.5295,2.5702,0.062
329,2.5295,2.5394,0.043
330,2.5355,2.5771,0.059
331,2.5475,2.5933,0.173
332,2.5505,2.589,0.038
333,2.5505,2.5665,0.198
334,2.5515,2.5653,0.099
335,2.5515,2.5663,0.073
336,2.5685,2.5932,0.244
337,2.5705,2.5815,0.08
338,2.5705,2.5841,0.045
339,2.5795,2.5843,0.078
340,2.5975,2.6153,0.09
341,2.6015,2.6361,0.035
342,2.6085,2.6528,0.051
343,2.6145,2.6227,0.04
344,2.6255,2.667,0.144
345,2.6275,2.6412,0.072
346,2.6285,2.6371,0.042
347,2.6295,2.6688,0.084
348,2.6375,2.6472,0.075
349,2.6535,2.6584,0.04
350,2.6555,2.6758,0.337
351,2.6685,2.6795,0.037
352,2.6705,2.7127,0.033
353,2.6715,2.6768,0.04
354,2.6955,2.7377,0.113
355,2.6955,2.7128,0.056
356,2.6965,2.7132,0.054
357,2.7035,2.741,0.054
358,2.7095,2.7229,0.089
359,2.7115,2.7224,0.035
360,2.7265,2.7707,0.079
361,2.7275,2.7369,0.036
362,2.7275,2.7369,0.039
363,2.7395,2.7803,0.063
364,2.7425,2.7514,0.092
365,2.7485,2.7692,0.092
366,2.7525,2.7661,0.067
367,2.7555,2.7707,0.05
368,2.8025,2.8421,0.043
369,2.8045,2.8127,0.036
370,2.8165,2.826,0.037
371,2.8175,2.863,0.077
372,2.8185,2.8306,0.095
373,2.8345,2.876,0.04
374,2.8665,2.8787,0.054
375,2.8685,2.8835,0.172
376,2.8705,2.9143,0.047
377,2.8705,2.8887,0.095
378,2.8705,2.9128,0.057
379,2.8775,2.9174,0.058
380,2.8835,2.9204,0.045
381,2.8835,2.8949,0.068
382,2.8895,2.9332,0.046
383,2.8905,2.9024,0.077
384,2.8935,2.9357,0.038
385,2.8975,2.9388,0.043
386,2.8995,2.911,0.061
387,2.9005,2.9399,0.046
388,2.9015,2.9109,0.046
389,2.9075,2.9139,0.035
390,2.9085,2.916,0.061
391,2.9165,2.9624,0.159
392,2.9165,2.922,0.034
393,2.9215,2.9365,0.068
394,2.9215,2.9351,0.048
395,2.9215,2.9387,0.181
396,2.9315,2.9418,0.045
397,2.9375,2.9737,0.035
398,2.9385,2.9611,0.068
399,2.9405,2.9537,0.056
400,2.9405,2.9797,0.037
401,2.9415,2.9504,0.034
402,2.9525,2.9633,0.033
403,2.9535,2.9764,0.182
404,2.9555,2.97,0.067
405,2.9635,2.9779,0.055
406,2.9655,3.0018,0.046
407,3.0115,3.0552,0.068
408,3.0135,3.0259,0.102
409,3.0155,3.03,0.119
410,3.0235,3.0328,0.052
411,3.0265,3.0476,0.046
412,3.0425,3.0869,0.061
413,3.0505,3.061,0.066
414,3.1095,3.1498,0.04
415,3.1245,3.1604,0.04
