,start_times,end_times,det_probs
104,0.9185,0.9465,0.061
105,0.9315,0.9461,0.096
106,0.9325,0.9451,0.053
107,0.9425,0.9568,0.046
108,0.9435,0.9573,0.06
109,0.9765,0.9937,0.066
110,0.9795,1.0203,0.075
111,0.9855,0.9984,0.134
112,0.9875,1.0008,0.081
113,0.9955,1.0043,0.049
114,0.9955,1.0058,0.106
115,0.9975,1.0375,0.063
116,1.0065,1.0144,0.04
117,1.0075,1.019,0.039
118,1.0335,1.0467,0.256
119,1.0345,1.0465,0.114
120,1.0485,1.0569,0.073
121,1.0655,1.0766,0.103
122,1.0685,1.0795,0.16
123,1.0685,1.0847,0.117
124,1.0695,1.1093,0.098
125,1.0705,1.1147,0.065
126,1.0955,1.109,0.05
127,1.0955,1.131,0.04
128,1.1095,1.1213,0.06
129,1.1295,1.1512,0.165
130,1.1325,1.1607,0.048
131,1.1325,1.1509,0.093
132,1.1335,1.1787,0.044
133,1.1345,1.1491,0.181
134,1.1385,1.1485,0.041
135,1.1415,1.1557,0.061
136,1.1415,1.1534,0.061
137,1.1485,1.1585,0.096
138,1.1515,1.1619,0.082
139,1.1525,1.1622,0.07
140,1.1535,1.1866,0.082
141,1.1615,1.1752,0.052
142,1.1625,1.1721,0.049
143,1.2065,1.2226,0.099
144,1.2085,1.2488,0.095
145,1.2085,1.2447,0.039
146,1.2105,1.2247,0.094
147,1.2125,1.2288,0.095
148,1.2165,1.2271,0.076
149,1.2235,1.2333,0.079
150,1.2415,1.2572,0.056
151,1.2575,1.2676,0.077
152,1.2695,1.3117,0.039
153,1.2725,1.2833,0.065
154,1.2885,1.3266,0.054
155,1.2895,1.3031,0.215
156,1.2895,1.3115,0.131
157,1.3145,1.3258,0.097
158,1.3245,1.3463,0.053
159,1.3375,1.3498,0.297
160,1.3395,1.3853,0.042
161,1.3395,1.348,0.125
162,1.3665,1.3809,0.066
163,1.3675,1.4065,0.079
164,1.3675,1.4081,0.113
165,1.3675,1.3834,0.175
166,1.3685,1.3837,0.201
167,1.3725,1.389,0.063
168,1.3735,1.3811,0.045
169,1.3935,1.4056,0.181
170,1.3935,1.4084,0.065
171,1.3955,1.4375,0.048
172,1.4215,1.4371,0.099
173,1.4235,1.4357,0.055
174,1.4345,1.4497,0.074
175,1.4365,1.4744,0.046
176,1.4655,1.4737,0.042
177,1.4655,1.4781,0.066
178,1.4845,1.4956,0.052
179,1.5155,1.555,0.069
180,1.5155,1.5269,0.048
181,1.5155,1.526,0.318
182,1.5155,1.553,0.057
183,1.5155,1.5336,0.147
184,1.5165,1.5261,0.05
185,1.5505,1.5695,0.082
186,1.5605,1.5741,0.09
187,1.5605,1.5757,0.126
188,1.5815,1.6033,0.077
189,1.5845,1.5993,0.095
190,1.5845,1.6252,0.046
191,1.5995,1.6356,0.04
192,1.6095,1.6156,0.216
193,1.6115,1.65,0.042
194,1.6295,1.6526,0.19
195,1.6305,1.6721,0.105
196,1.6315,1.6465,0.3
197,1.6575,1.6669,0.078
198,1.6585,1.669,0.082
199,1.6595,1.6984,0.044
200,1.6765,1.6874,0.087
201,1.6785,1.6879,0.106
202,1.7015,1.7077,0.049
203,1.7185,1.7419,0.134
204,1.7195,1.7337,0.117
205,1.7345,1.7415,0.039
206,1.7365,1.7435,0.043
207,1.7545,1.7659,0.123
208,1.7545,1.7713,0.133
209,1.7555,1.7975,0.062
210,1.7685,1.778,0.05
211,1.7725,1.7832,0.059
212,1.7875,1.7964,0.055
213,1.8015,1.8241,0.186
214,1.8035,1.8411,0.054
215,1.8035,1.8391,0.049
216,1.8035,1.8175,0.04
217,1.8045,1.8118,0.069
218,1.8045,1.8232,0.11
219,1.8185,1.8353,0.145
220,1.8295,1.8407,0.062
221,1.8295,1.8389,0.059
222,1.8295,1.8406,0.07
223,1.8435,1.8875,0.04
224,1.8445,1.8544,0.039
225,1.8455,1.8561,0.098
226,1.8545,1.8662,0.095
227,1.8565,1.8652,0.04
228,1.8715,1.8767,0.051
229,1.8735,1.8829,0.065
230,1.9225,1.9662,0.043
231,1.9245,1.935,0.09
232,1.9575,1.9635,0.048
233,1.9985,2.0038,0.057
234,2.0415,2.0485,0.044
235,2.0795,2.0864,0.046
236,2.1015,2.1193,0.214
237,2.1025,2.1228,0.198
238,2.1145,2.1271,0.153
239,2.1155,2.1253,0.143
240,2.1155,2.1306,0.071
241,2.1165,2.1248,0.059
242,2.1165,2.1552,0.069
243,2.1235,2.1326,0.068
244,2.1245,2.1355,0.076
245,2.1305,2.1419,0.071
246,2.1315,2.1416,0.053
247,2.1325,2.1633,0.062
248,2.1505,2.1618,0.053
249,2.1635,2.1752,0.05
250,2.1685,2.1794,0.196
251,2.1695,2.1783,0.052
252,2.1705,2.1787,0.049
253,2.2045,2.2097,0.042
254,2.2125,2.2276,0.087
255,2.2175,2.2296,0.146
256,2.2175,2.2268,0.053
257,2.2195,2.259,0.046
258,2.2315,2.2448,0.189
259,2.2335,2.273,0.051
260,2.2335,2.2468,0.202
261,2.2525,2.2609,0.057
262,2.2535,2.2944,0.048
263,2.2545,2.2618,0.054
264,2.2655,2.2719,0.061
265,2.2665,2.2745,0.046
266,2.2665,2.3065,0.043
267,2.3055,2.316,0.039
268,2.3065,2.3153,0.126
269,2.3515,2.3673,0.146
270,2.3525,2.3621,0.11
271,2.3775,2.385,0.041
272,2.3785,2.4144,0.041
273,2.3885,2.4005,0.045
274,2.4145,2.4251,0.127
275,2.4155,2.4607,0.044
276,2.4155,2.427,0.065
277,2.4435,2.4536,0.063
278,2.4545,2.4617,0.05
279,2.4725,2.4776,0.093
280,2.5035,2.5091,0.051
281,2.5175,2.5241,0.063
282,2.5255,2.5383,0.077
283,2.5305,2.5394,0.082
284,2.5445,2.5542,0.045
285,2.5455,2.5539,0.047
286,2.5675,2.6061,0.051
287,2.5705,2.5858,0.225
288,2.5725,2.6098,0.05
289,2.5725,2.5866,0.136
290,2.5875,2.6295,0.059
291,2.5895,2.6002,0.099
292,2.5895,2.628,0.041
293,2.6175,2.6243,0.074
294,2.6405,2.6456,0.1
295,2.6695,2.6814,0.074
296,2.6885,2.7004,0.055
297,2.6905,2.6976,0.068
298,2.7095,2.7485,0.145
299,2.7135,2.7268,0.114
300,2.7175,2.7362,0.204
301,2.7205,2.7252,0.05
302,2.7485,2.7554,0.041
303,2.7485,2.7599,0.088
304,2.7905,2.8301,0.055
305,2.7925,2.8143,0.148
306,2.7925,2.8285,0.059
307,2.7925,2.8057,0.256
308,2.8075,2.8231,0.171
309,2.8075,2.8224,0.095
310,2.8085,2.8455,0.13
311,2.8175,2.8373,0.062
312,2.8235,2.8347,0.214
313,2.8245,2.8319,0.133
314,2.8255,2.8397,0.151
315,2.8265,2.8621,0.115
316,2.8295,2.8688,0.059
317,2.8345,2.8452,0.062
318,2.8355,2.8746,0.059
319,2.8495,2.8888,0.046
320,2.8525,2.8629,0.069
321,2.8675,2.8754,0.045
322,2.8695,2.8802,0.04
323,2.8805,2.8888,0.039
324,2.8905,2.9033,0.047
325,2.9075,2.9163,0.064
326,2.9295,2.9391,0.051
327,2.9305,2.9403,0.063
328,2.9715,2.9796,0.098
329,2.9715,3.0104,0.043
330,3.0125,3.0499,0.046
331,3.0155,3.0334,0.04
332,3.0235,3.0584,0.053
333,3.0235,3.0445,0.044
334,3.0265,3.0405,0.052
335,3.0265,3.0409,0.133
336,3.0275,3.0417,0.044
337,3.0275,3.0677,0.121
338,3.0385,3.0514,0.066
339,3.0395,3.0624,0.176
340,3.0505,3.0918,0.073
341,3.0535,3.0896,0.047
342,3.0575,3.072,0.076
343,3.0605,3.1013,0.049
344,3.0625,3.074,0.045
345,3.0675,3.0798,0.094
346,3.0745,3.0854,0.075
347,3.0745,3.0872,0.072
348,3.0795,3.1193,0.039
349,3.0845,3.0933,0.059
350,3.1215,3.1557,0.043
351,3.1235,3.1689,0.158
352,3.1255,3.1397,0.148
353,3.1265,3.1446,0.485
354,3.1285,3.1459,0.261
355,3.1315,3.151,0.112
356,3.1335,3.1734,0.089
357,3.1375,3.1546,0.066
358,3.1445,3.1564,0.084
359,3.1455,3.1544,0.086
360,3.1455,3.1596,0.198
361,3.1475,3.1616,0.112
362,3.1475,3.1587,0.04
363,3.1535,3.1665,0.128
364,3.1555,3.1666,0.202
365,3.1625,3.1737,0.045
366,3.1795,3.1896,0.119
367,3.1795,3.2199,0.052
368,3.1845,3.1925,0.078
369,3.1845,3.1944,0.124
370,3.1945,3.2147,0.064
371,3.2005,3.2229,0.069
372,3.2125,3.2324,0.052
373,3.2285,3.2397,0.086
374,3.2295,3.276,0.089
375,3.2295,3.2378,0.068
376,3.2395,3.2491,0.06
377,3.2585,3.274,0.122
378,3.2645,3.2751,0.133
379,3.2655,3.2741,0.04
380,3.2795,3.2897,0.047
381,3.2805,3.2879,0.053
382,3.2815,3.3232,0.043
383,3.2865,3.299,0.175
384,3.2895,3.3327,0.041
385,3.2905,3.3003,0.046
386,3.3045,3.3209,0.054
387,3.3135,3.3312,0.092
388,3.3145,3.3235,0.056
389,3.3325,3.3396,0.056
390,3.3325,3.339,0.041
391,3.3635,3.3991,0.071
392,3.3655,3.3799,0.249
393,3.3665,3.3772,0.072
394,3.3665,3.3749,0.315
395,3.3685,3.383,0.061
396,3.3805,3.3929,0.113
397,3.3805,3.3933,0.174
398,3.3955,3.4051,0.051
399,3.3965,3.4042,0.043
400,3.3995,3.4163,0.082
401,3.4155,3.4303,0.06
402,3.4165,3.433,0.168
403,3.4165,3.4559,0.048
404,3.4325,3.4426,0.128
405,3.4345,3.4669,0.056
406,3.4375,3.4453,0.055
407,3.4385,3.4485,0.076
408,3.4455,3.4574,0.051
409,3.4845,3.4926,0.065
410,3.4865,3.5284,0.043
411,3.5035,3.5183,0.221
412,3.5045,3.5158,0.039
413,3.5105,3.5221,0.135
414,3.5115,3.5199,0.042
415,3.5125,3.5528,0.044
416,3.5125,3.5223,0.08
417,3.5275,3.5365,0.039
418,3.5405,3.5467,0.047
419,3.5405,3.5465,0.048
420,3.5575,3.5705,0.063
421,3.5645,3.5761,0.108
422,3.5665,3.5907,0.1
423,3.5755,3.6101,0.047
424,3.5785,3.6178,0.063
425,3.5865,3.6001,0.059
426,3.5875,3.6047,0.048
427,3.5875,3.6117,0.041
428,3.5875,3.6252,0.079
429,3.5955,3.6075,0.047
430,3.6025,3.6202,0.097
431,3.6035,3.6173,0.112
432,3.6095,3.6217,0.13
433,3.6145,3.6565,0.05
434,3.6505,3.694,0.047
435,3.6515,3.6659,0.081
436,3.6525,3.6743,0.106
437,3.6965,3.7049,0.148
438,3.7485,3.7562,0.107
439,3.7615,3.7669,0.066
440,3.7915,3.8055,0.151
441,3.7915,3.8029,0.159
442,3.8025,3.8127,0.057
443,3.8035,3.8107,0.044
444,3.8235,3.8294,0.057
445,3.8755,3.8844,0.047
446,3.8765,3.8877,0.065
447,3.8795,3.8853,0.041
448,3.9085,3.9237,0.128
449,3.9185,3.9289,0.042
450,3.9195,3.9567,0.041
451,3.9415,3.9499,0.081
452,3.9605,3.9736,0.064
453,3.9795,3.9912,0.055
454,3.9805,3.9921,0.114
455,4.0015,4.04,0.046
456,4.0045,4.0214,0.228
457,4.0045,4.0196,0.231
458,4.0055,4.0373,0.143
459,4.0055,4.0288,0.075
460,4.0165,4.0417,0.064
461,4.0175,4.0299,0.041
462,4.0175,4.0302,0.058
463,4.0195,4.0316,0.099
464,4.0255,4.0365,0.093
465,4.0315,4.0419,0.041
466,4.0325,4.067,0.043
467,4.0325,4.0434,0.098
468,4.0565,4.0726,0.088
469,4.0665,4.0808,0.046
470,4.1105,4.1509,0.05
471,4.1665,4.1738,0.043
472,4.2025,4.2153,0.219
473,4.2065,4.2441,0.042
474,4.2075,4.2159,0.084
475,4.2385,4.2616,0.154
476,4.2395,4.2848,0.051
477,4.2395,4.2533,0.212
478,4.2565,4.2928,0.055
479,4.2585,4.2743,0.264
480,4.2585,4.3008,0.148
481,4.2605,4.2736,0.084
482,4.2625,4.2824,0.142
483,4.2735,4.2817,0.042
484,4.2745,4.2852,0.149
485,4.2835,4.2947,0.089
486,4.2985,4.3373,0.131
487,4.3005,4.3174,0.42
488,4.3005,4.3127,0.247
489,4.3025,4.316,0.191
490,4.3025,4.3438,0.044
491,4.3045,4.3255,0.151
492,4.3145,4.3273,0.076
493,4.3175,4.326,0.077
494,4.3195,4.3324,0.203
495,4.3205,4.3467,0.077
496,4.3205,4.333,0.066
497,4.3205,4.3343,0.087
498,4.3235,4.3336,0.074
499,4.3315,4.3455,0.108
500,4.3355,4.3476,0.113
501,4.3585,4.3702,0.042
502,4.3595,4.3691,0.042
503,4.3705,4.3799,0.086
504,4.3705,4.3859,0.099
505,4.3705,4.4117,0.065
506,4.3885,4.408,0.164
507,4.3885,4.4289,0.109
508,4.3945,4.4098,0.154
509,4.3965,4.4102,0.042
510,4.4105,4.4484,0.077
511,4.4115,4.4239,0.116
512,4.4115,4.4262,0.161
513,4.4415,4.4577,0.12
514,4.4525,4.4695,0.096
515,4.4975,4.5083,0.083
516,4.4975,4.5148,0.192
517,4.5385,4.5872,0.179
518,4.5405,4.5546,0.09
519,4.5405,4.5634,0.125
520,4.5405,4.581,0.041
521,4.5595,4.5728,0.094
522,4.5605,4.5711,0.075
523,4.5705,4.5826,0.05
524,4.5765,4.5853,0.046
525,4.5805,4.5958,0.066
526,4.6195,4.634,0.088
527,4.6205,4.6386,0.081
528,4.6535,4.6683,0.154
529,4.6795,4.6986,0.183
530,4.6825,4.6921,0.044
531,4.7265,4.7375,0.173
532,4.7265,4.7394,0.211
533,4.7435,4.7582,0.056
534,4.7555,4.7717,0.175
535,4.7565,4.7997,0.064
536,4.7565,4.7691,0.124
537,4.7975,4.8354,0.041
538,4.7975,4.8096,0.209
539,4.7985,4.8356,0.045
540,4.7995,4.818,0.302
541,4.8075,4.8182,0.045
542,4.8225,4.8316,0.045
543,4.8355,4.847,0.141
544,4.8355,4.847,0.111
545,4.8365,4.848,0.316
546,4.8495,4.8611,0.042
547,4.8705,4.8819,0.118
548,4.8835,4.9182,0.129
549,4.8855,4.9009,0.363
550,4.8855,4.8986,0.212
551,4.8855,4.922,0.055
552,4.9895,5.0028,0.129
553,4.9915,5.0257,0.047
554,4.9915,5.0039,0.254
555,4.9915,5.036,0.048
556,4.9995,5.0099,0.106
557,5.0065,5.0354,0.073
558,5.0115,5.0281,0.048
559,5.0245,5.03,0.082
560,5.0245,5.0383,0.148
561,5.0425,5.0486,0.089
562,5.0715,5.078,0.052
563,5.0965,5.1039,0.057
564,5.1105,5.1235,0.184
565,5.1105,5.1529,0.07
566,5.1135,5.1241,0.146
567,5.1325,5.1393,0.044
568,5.1455,5.1506,0.085
569,5.1705,5.178,0.061
570,5.1805,5.1977,0.085
571,5.1835,5.1979,0.045
572,5.1955,5.2075,0.177
573,5.1975,5.2325,0.054
574,5.1975,5.208,0.199
575,5.2265,5.27,0.039
576,5.2325,5.253,0.118
577,5.2345,5.2449,0.087
578,5.2355,5.2813,0.054
579,5.2475,5.26,0.075
580,5.2485,5.2926,0.069
581,5.2545,5.2693,0.239
582,5.2565,5.2659,0.05
583,5.2575,5.2668,0.077
584,5.2715,5.2859,0.06
585,5.2715,5.2868,0.192
586,5.2865,5.2943,0.047
587,5.3035,5.3206,0.07
588,5.3045,5.3403,0.046
589,5.3115,5.3288,0.271
590,5.3165,5.332,0.071
591,5.3195,5.3427,0.05
592,5.3355,5.3473,0.19
593,5.3375,5.3447,0.097
594,5.3385,5.3476,0.102
595,5.3535,5.3645,0.041
596,5.3635,5.3749,0.039
597,5.3825,5.391,0.064
598,5.3885,5.3953,0.061
599,5.4085,5.4162,0.078
600,5.4235,5.4351,0.054
601,5.4395,5.4467,0.067
602,5.4595,5.4659,0.076
603,5.5065,5.5157,0.039
604,5.5175,5.5277,0.043
605,5.5245,5.5346,0.048
606,5.5435,5.5488,0.061
607,5.5655,5.5759,0.044
608,5.5665,5.5727,0.098
609,5.5925,5.5992,0.046
610,5.6085,5.6138,0.119
611,5.6345,5.641,0.072
612,5.6385,5.6811,0.047
613,5.6565,5.6662,0.062
614,5.6755,5.7192,0.052
615,5.6755,5.7186,0.091
616,5.6765,5.6887,0.409
617,5.6775,5.6879,0.083
618,5.6775,5.6947,0.095
619,5.6785,5.6865,0.095
620,5.6895,5.6999,0.219
621,5.6905,5.6998,0.083
622,5.6905,5.6986,0.145
623,5.7585,5.7644,0.046
624,5.7775,5.7929,0.283
625,5.7815,5.8202,0.102
626,5.7825,5.7942,0.196
627,5.7905,5.8252,0.077
628,5.7925,5.8026,0.061
629,5.7995,5.8112,0.077
630,5.8005,5.8088,0.045
631,5.8265,5.8625,0.046
632,5.8275,5.8717,0.108
633,5.8295,5.8465,0.153
634,5.8295,5.845,0.227
635,5.8415,5.8486,0.127
636,5.8595,5.8801,0.073
637,5.8635,5.874,0.095
638,5.8705,5.8832,0.059
639,5.9035,5.9071,0.131
640,5.9045,5.9199,0.135
641,5.9045,5.9149,0.433
642,5.9055,5.9406,0.057
643,5.9165,5.9279,0.077
644,5.9315,5.9698,0.041
645,5.9405,5.9627,0.056
646,5.9425,5.9543,0.061
647,5.9555,5.9787,0.063
648,5.9665,5.9719,0.061
649,5.9675,5.9775,0.221
650,5.9685,5.9856,0.081
651,6.0235,6.0364,0.147
652,6.0405,6.0563,0.094
653,6.0405,6.0525,0.043
654,6.0485,6.0574,0.042
655,6.0535,6.0609,0.04
656,6.0695,6.1125,0.039
657,6.1115,6.1218,0.051
658,6.1135,6.161,0.053
659,6.1195,6.1276,0.055
660,6.1195,6.1302,0.073
661,6.1325,6.1751,0.04
662,6.1365,6.147,0.045
663,6.1385,6.1534,0.13
664,6.1615,6.1777,0.135
665,6.1725,6.2148,0.054
666,6.1945,6.2195,0.093
667,6.2055,6.25,0.057
668,6.2085,6.2185,0.167
669,6.2095,6.2211,0.161
670,6.2285,6.2398,0.053
671,6.2495,6.258,0.041
672,6.2625,6.2844,0.047
673,6.2645,6.2798,0.047
674,6.2645,6.3041,0.043
675,6.2755,6.2893,0.153
676,6.2765,6.2925,0.122
677,6.2775,6.2864,0.039
678,6.2785,6.3169,0.049
679,6.3095,6.3172,0.059
680,6.3115,6.3249,0.046
681,6.3145,6.3337,0.05
682,6.3225,6.3649,0.049
683,6.3225,6.3281,0.053
684,6.3235,6.333,0.044
685,6.3235,6.3347,0.206
686,6.3505,6.3639,0.104
687,6.3515,6.3679,0.376
688,6.3555,6.3705,0.123
689,6.3565,6.3802,0.109
690,6.3725,6.4096,0.059
691,6.3755,6.3872,0.19
692,6.3775,6.388,0.102
693,6.3895,6.399,0.098
694,6.4095,6.421,0.104
695,6.4275,6.4389,0.182
696,6.4445,6.468,0.065
697,6.4445,6.4511,0.04
698,6.4515,6.4613,0.048
699,6.4595,6.4691,0.102
700,6.4875,6.5023,0.087
701,6.4905,6.5041,0.153
702,6.5155,6.5536,0.041
703,6.5165,6.5262,0.046
704,6.5325,6.5443,0.043
705,6.5545,6.5971,0.052
706,6.5545,6.5619,0.051
707,6.5755,6.5827,0.067
708,6.6015,6.6074,0.064
709,6.6085,6.6157,0.043
710,6.6295,6.6523,0.362
711,6.6315,6.6464,0.138
712,6.6345,6.6419,0.041
713,6.6455,6.6557,0.052
714,6.6525,6.6653,0.396
715,6.6545,6.6903,0.201
716,6.6545,6.6717,0.14
717,6.6555,6.6637,0.117
718,6.6565,6.6679,0.122
719,6.6795,6.6913,0.079
720,6.6945,6.7022,0.061
721,6.7275,6.7355,0.067
722,6.7615,6.767,0.072
723,6.8075,6.8131,0.054
724,6.8125,6.831,0.14
725,6.8155,6.8274,0.274
726,6.8255,6.864,0.048
727,6.8275,6.8409,0.296
728,6.8285,6.8405,0.135
729,6.8295,6.8417,0.045
730,6.8385,6.8444,0.191
731,6.8455,6.878,0.075
732,6.8475,6.8586,0.062
733,6.8515,6.8661,0.084
734,6.8625,6.8957,0.04
735,6.8805,6.888,0.052
736,6.8955,6.9037,0.055
737,6.9125,6.9201,0.131
738,6.9135,6.9204,0.044
739,6.9295,6.937,0.044
740,6.9515,6.9577,0.083
741,6.9795,7.018,0.05
742,6.9805,7.0011,0.086
743,6.9825,7.0,0.116
744,6.9945,7.0044,0.041
745,7.0035,7.0132,0.09
746,7.0145,7.0344,0.072
747,7.0145,7.0234,0.042
748,7.0285,7.0349,0.069
749,7.0325,7.0566,0.163
750,7.0345,7.0539,0.227
751,7.0465,7.0587,0.203
752,7.0475,7.0841,0.053
753,7.0485,7.0639,0.059
754,7.0495,7.0618,0.039
755,7.0525,7.062,0.105
756,7.0555,7.0876,0.051
757,7.0615,7.0732,0.072
758,7.0645,7.0994,0.046
759,7.0685,7.0784,0.063
760,7.0695,7.0795,0.05
761,7.0905,7.097,0.05
762,7.1155,7.1271,0.064
763,7.1165,7.154,0.051
764,7.1245,7.1412,0.177
765,7.1275,7.1405,0.047
766,7.1285,7.1669,0.051
767,7.1435,7.1785,0.041
768,7.1475,7.1605,0.109
769,7.1685,7.1852,0.053
770,7.1845,7.2068,0.099
771,7.1845,7.2177,0.05
772,7.1865,7.1981,0.264
773,7.2035,7.2178,0.246
774,7.2085,7.2479,0.071
775,7.2175,7.2258,0.053
776,7.2455,7.259,0.063
777,7.2495,7.2624,0.113
778,7.2535,7.2931,0.041
779,7.2865,7.2995,0.068
780,7.2865,7.317,0.123
781,7.2865,7.3102,0.188
782,7.2865,7.3295,0.055
783,7.2885,7.3118,0.138
784,7.2885,7.3023,0.313
785,7.2925,7.3015,0.058
786,7.2945,7.3202,0.131
787,7.2985,7.3363,0.05
788,7.3035,7.3134,0.055
789,7.3045,7.3153,0.1
790,7.3055,7.3143,0.04
791,7.3065,7.3276,0.075
792,7.3085,7.3161,0.06
793,7.3385,7.3814,0.141
794,7.3395,7.3556,0.381
795,7.3405,7.3547,0.166
796,7.3415,7.379,0.043
797,7.3415,7.3552,0.322
798,7.3445,7.3645,0.085
799,7.3475,7.3604,0.071
800,7.3575,7.3887,0.078
801,7.3595,7.3766,0.065
802,7.3605,7.3734,0.188
803,7.3605,7.3723,0.102
804,7.3605,7.3691,0.174
805,7.3625,7.3735,0.093
806,7.3755,7.3872,0.103
807,7.3835,7.4009,0.043
808,7.3865,7.4073,0.08
809,7.3875,7.4238,0.074
810,7.3955,7.4129,0.114
811,7.4055,7.4173,0.109
812,7.4105,7.4495,0.048
813,7.4155,7.4267,0.06
814,7.4385,7.4494,0.046
815,7.4455,7.4625,0.262
816,7.4455,7.4567,0.04
817,7.4515,7.4915,0.097
818,7.4545,7.4637,0.095
819,7.4565,7.4658,0.081
820,7.4735,7.4824,0.046
821,7.4845,7.509,0.198
822,7.4885,7.4995,0.057
823,7.5355,7.5416,0.054
824,7.5675,7.5743,0.043
825,7.5785,7.5866,0.051
826,7.6135,7.6259,0.08
827,7.6155,7.6501,0.042
828,7.6395,7.6533,0.118
829,7.6405,7.6549,0.117
830,7.6455,7.6627,0.132
831,7.6485,7.6871,0.043
832,7.6505,7.6918,0.071
833,7.6515,7.6642,0.156
834,7.6515,7.6638,0.119
835,7.6545,7.6625,0.059
836,7.7085,7.7189,0.049
837,7.7085,7.7153,0.073
838,7.7255,7.738,0.111
839,7.7305,7.7373,0.047
840,7.7315,7.7683,0.039
841,7.7715,7.8139,0.087
842,7.7755,7.7896,0.34
843,7.7765,7.7975,0.125
844,7.7765,7.8154,0.049
845,7.7815,7.7932,0.108
846,7.8035,7.8127,0.046
847,7.8235,7.8367,0.045
848,7.8245,7.8316,0.062
849,7.8365,7.8449,0.124
850,7.8685,7.8867,0.05
851,7.8705,7.8791,0.054
852,7.8825,7.8925,0.046
853,7.8875,7.8967,0.055
854,7.9015,7.917,0.206
855,7.9045,7.9173,0.06
856,7.9145,7.9197,0.072
857,7.9165,7.9251,0.071
858,7.9635,7.977,0.271
859,7.9855,7.9953,0.088
860,7.9865,7.9948,0.067
861,8.0335,8.0405,0.042
862,8.0445,8.0501,0.067
863,8.0595,8.0708,0.132
864,8.0605,8.0828,0.059
865,8.0705,8.0774,0.043
866,8.0705,8.0779,0.073
867,8.0815,8.089,0.045
868,8.1065,8.1151,0.05
869,8.1335,8.1417,0.043
870,8.1425,8.1536,0.084
871,8.1785,8.1854,0.046
872,8.1965,8.2048,0.048
873,8.2035,8.2099,0.045
874,8.2035,8.2386,0.042
875,8.2145,8.2546,0.042
876,8.2185,8.2314,0.371
877,8.2205,8.2538,0.138
878,8.2215,8.2409,0.243
