,start_times,end_times,det_probs
685,7.8985,7.9073,0.119
686,7.9015,7.9114,0.07
687,7.9085,7.9183,0.103
688,7.9085,7.9443,0.093
689,7.9115,7.9178,0.06
690,7.9415,7.9834,0.064
691,7.9575,7.9693,0.084
692,7.9595,8.0041,0.111
693,7.9625,7.9762,0.145
694,7.9685,7.98,0.06
695,7.9695,7.979,0.065
696,7.9815,7.9918,0.077
697,7.9845,7.9921,0.092
698,8.0205,8.0331,0.306
699,8.0215,8.0304,0.056
700,8.0365,8.0445,0.054
701,8.0765,8.0823,0.071
702,8.0805,8.1016,0.249
703,8.0825,8.1181,0.214
704,8.0835,8.0974,0.311
705,8.0985,8.1082,0.07
706,8.1025,8.1082,0.182
707,8.1465,8.1983,0.111
708,8.1485,8.1666,0.189
709,8.1485,8.162,0.055
710,8.1505,8.1668,0.072
711,8.1585,8.1699,0.089
712,8.1745,8.1812,0.077
713,8.1835,8.2277,0.061
714,8.1855,8.2053,0.056
715,8.1955,8.216,0.074
716,8.1995,8.2137,0.131
717,8.2175,8.2332,0.077
718,8.2225,8.2683,0.074
719,8.2265,8.2384,0.067
720,8.2365,8.2457,0.06
721,8.2435,8.25,0.066
722,8.2915,8.3013,0.083
723,8.2915,8.3356,0.095
724,8.3005,8.3283,0.064
725,8.3095,8.3162,0.063
726,8.3135,8.3252,0.078
727,8.3235,8.362,0.133
728,8.3255,8.3428,0.164
729,8.3295,8.3394,0.149
730,8.3355,8.3452,0.066
731,8.3445,8.3568,0.072
732,8.3445,8.3536,0.056
733,8.3615,8.373,0.077
734,8.3625,8.3703,0.095
735,8.3635,8.4047,0.067
736,8.4345,8.4497,0.114
737,8.4455,8.4538,0.211
738,8.4575,8.4622,0.088
739,8.4745,8.4836,0.076
740,8.5075,8.5137,0.063
741,8.5315,8.5416,0.183
742,8.5515,8.5579,0.065
743,8.5595,8.5645,0.057
744,8.5745,8.5868,0.231
745,8.5765,8.5885,0.194
746,8.6075,8.6467,0.055
747,8.6455,8.6567,0.091
748,8.6535,8.6604,0.169
749,8.6755,8.6821,0.073
750,8.7145,8.7203,0.085
751,8.7425,8.7488,0.098
752,8.7715,8.7776,0.064
753,8.8385,8.8819,0.055
754,8.8405,8.8516,0.121
755,8.8405,8.8637,0.128
756,8.8505,8.889,0.071
757,8.8525,8.8671,0.065
758,8.8615,8.8727,0.097
759,8.8635,8.8719,0.121
760,8.8665,8.9005,0.128
761,8.8705,8.8805,0.061
762,8.8905,8.8999,0.082
763,8.8925,8.9293,0.055
764,8.9045,8.9483,0.073
765,8.9095,8.9253,0.124
766,8.9165,8.9391,0.122
767,8.9365,8.9414,0.069
768,8.9365,8.9526,0.17
769,8.9715,8.9895,0.066
770,8.9815,9.0027,0.062
771,8.9925,8.9988,0.135
772,9.0515,9.0604,0.063
773,9.0595,9.0681,0.166
774,9.0775,9.0844,0.055
775,9.0995,9.1221,0.06
776,9.1155,9.1252,0.08
777,9.1305,9.1349,0.059
778,9.1315,9.1419,0.162
779,9.1805,9.1905,0.251
780,9.2165,9.2271,0.122
781,9.2175,9.2315,0.055
782,9.2345,9.2418,0.08
783,9.2625,9.276,0.14
784,9.2645,9.2755,0.093
785,9.2845,9.3023,0.074
786,9.2855,9.3276,0.066
787,9.2875,9.3034,0.187
788,9.2935,9.3087,0.105
789,9.2975,9.3446,0.108
790,9.3065,9.3166,0.075
791,9.3115,9.3242,0.116
792,9.3155,9.3242,0.076
793,9.3155,9.3244,0.154
794,9.3275,9.3372,0.065
795,9.3495,9.3588,0.064
796,9.3805,9.3957,0.094
797,9.3825,9.4315,0.114
798,9.3845,9.3985,0.085
799,9.4015,9.4143,0.243
800,9.4035,9.4117,0.129
801,9.4155,9.4299,0.102
802,9.4215,9.4641,0.072
803,9.4325,9.4429,0.068
804,9.4325,9.4449,0.112
805,9.4325,9.4411,0.148
806,9.4335,9.4698,0.08
807,9.4445,9.4781,0.12
808,9.4455,9.4573,0.085
809,9.4505,9.4619,0.084
810,9.4515,9.4681,0.08
811,9.4665,9.4723,0.072
812,9.4755,9.483,0.062
813,9.5395,9.5464,0.07
