,start_times,end_times,det_probs
108,1.2965,1.3279,0.032
109,1.3255,1.3464,0.212
110,1.3255,1.3711,0.099
111,1.3285,1.3646,0.04
112,1.3325,1.3507,0.138
113,1.3375,1.3511,0.057
114,1.3465,1.3558,0.028
115,1.3585,1.3779,0.054
116,1.3595,1.3981,0.035
117,1.3595,1.3691,0.034
118,1.3715,1.413,0.031
119,1.3765,1.3945,0.075
120,1.3775,1.3903,0.058
121,1.4065,1.4153,0.05
122,1.4075,1.4409,0.032
123,1.4085,1.4476,0.029
124,1.4155,1.4257,0.04
125,1.4325,1.4711,0.03
126,1.4515,1.4638,0.035
127,1.4815,1.495,0.026
128,1.4825,1.4927,0.026
129,1.4865,1.5179,0.031
130,1.4895,1.5021,0.027
131,1.4995,1.509,0.034
132,1.5095,1.5513,0.056
133,1.5275,1.573,0.058
134,1.5315,1.5378,0.026
135,1.5325,1.5517,0.191
136,1.5345,1.571,0.026
137,1.5355,1.5521,0.139
138,1.5615,1.5724,0.026
139,1.5935,1.6,0.029
140,1.5945,1.6347,0.043
141,1.5955,1.6043,0.03
142,1.5975,1.6294,0.026
143,1.6345,1.6691,0.033
144,1.6345,1.6721,0.026
145,1.6395,1.6556,0.236
146,1.6415,1.655,0.078
147,1.6745,1.716,0.032
148,1.6925,1.7007,0.031
149,1.7105,1.7196,0.028
150,1.7295,1.7729,0.026
151,1.7345,1.7671,0.028
152,1.7345,1.7539,0.055
153,1.7355,1.7453,0.05
154,1.7775,1.8154,0.028
155,1.7785,1.7948,0.323
156,1.7795,1.7961,0.296
157,1.7815,1.8146,0.049
158,1.8215,1.8315,0.026
159,1.8305,1.8423,0.028
160,1.8745,1.9067,0.034
161,1.8745,1.8815,0.044
162,1.9695,1.9903,0.106
163,1.9715,1.9895,0.15
164,1.9725,2.0049,0.031
165,1.9785,1.998,0.103
166,1.9815,2.0281,0.035
167,1.9855,2.0177,0.026
168,2.0095,2.0227,0.136
169,2.0455,2.0533,0.037
170,2.0465,2.0801,0.026
171,2.0605,2.0757,0.055
172,2.0615,2.1023,0.036
173,2.0615,2.0707,0.04
174,2.0625,2.0956,0.027
175,2.0725,2.082,0.028
176,2.0865,2.0983,0.134
177,2.0875,2.1015,0.034
178,2.0995,2.1116,0.049
179,2.1015,2.1447,0.031
180,2.1095,2.1208,0.033
181,2.1115,2.1201,0.039
182,2.1125,2.1555,0.035
183,2.1285,2.1665,0.026
184,2.1285,2.1396,0.03
185,2.1365,2.1488,0.034
186,2.1575,2.2,0.032
187,2.1615,2.1709,0.028
188,2.1615,2.1711,0.027
189,2.1645,2.2058,0.027
190,2.1835,2.2021,0.121
191,2.1875,2.2307,0.027
192,2.1885,2.2012,0.073
193,2.2365,2.2663,0.026
194,2.2395,2.282,0.026
195,2.2475,2.2604,0.031
196,2.2635,2.2747,0.034
197,2.2905,2.3346,0.038
198,2.2975,2.306,0.028
199,2.3205,2.3313,0.044
200,2.3225,2.3532,0.028
201,2.3465,2.3552,0.03
202,2.3595,2.3677,0.026
203,2.3675,2.376,0.027
204,2.3865,2.3945,0.029
205,2.3885,2.3965,0.029
206,2.3895,2.4281,0.027
207,2.3935,2.4015,0.027
208,2.4185,2.4309,0.037
209,2.4565,2.4652,0.028
210,2.4575,2.4947,0.032
211,2.4595,2.4931,0.028
212,2.4945,2.5028,0.029
213,2.5075,2.5466,0.025
214,2.5185,2.5283,0.029
215,2.5235,2.5559,0.043
216,2.5265,2.5366,0.026
217,2.5435,2.5535,0.03
218,2.5535,2.586,0.025
219,2.5555,2.5986,0.032
220,2.5865,2.5933,0.028
221,2.6035,2.6119,0.034
222,2.6065,2.6502,0.056
223,2.6065,2.6381,0.031
224,2.6105,2.6248,0.127
225,2.6125,2.6254,0.039
226,2.6545,2.6628,0.029
227,2.6765,2.7152,0.026
228,2.6845,2.6917,0.027
229,2.6875,2.7199,0.025
230,2.6975,2.7066,0.031
231,2.6995,2.7072,0.118
232,2.7175,2.751,0.026
233,2.7195,2.7318,0.029
234,2.7325,2.7467,0.098
235,2.7335,2.7439,0.149
236,2.7375,2.7819,0.058
237,2.7385,2.7709,0.027
238,2.7445,2.754,0.029
239,2.7565,2.7627,0.029
240,2.7565,2.7641,0.072
241,2.7655,2.7948,0.026
242,2.8145,2.8275,0.028
243,2.8285,2.8691,0.025
244,2.8295,2.8624,0.025
245,2.8365,2.8466,0.031
246,2.8625,2.8753,0.054
247,2.8655,2.875,0.031
248,2.9115,2.9558,0.025
249,2.9235,2.957,0.034
250,2.9265,2.9493,0.128
251,2.9295,2.9509,0.276
252,2.9305,2.9726,0.058
253,2.9315,2.9671,0.037
254,2.9395,2.9554,0.047
255,2.9405,2.9574,0.055
256,2.9625,2.9716,0.028
257,2.9635,3.0012,0.027
258,2.9805,2.9909,0.034
259,2.9825,3.0201,0.026
260,2.9825,2.9897,0.026
261,2.9955,3.0043,0.026
262,3.0115,3.0433,0.028
263,3.0355,3.0433,0.032
264,3.0535,3.0633,0.026
265,3.0585,3.0687,0.027
266,3.0765,3.1016,0.162
267,3.0765,3.1139,0.049
268,3.0765,3.1275,0.075
269,3.0775,3.099,0.28
270,3.0985,3.1281,0.026
271,3.1055,3.1367,0.026
272,3.1345,3.1748,0.029
273,3.1405,3.1499,0.06
274,3.1405,3.1483,0.074
275,3.1445,3.1856,0.03
276,3.1545,3.1638,0.026
277,3.1695,3.1807,0.026
278,3.2135,3.2257,0.044
279,3.2355,3.2431,0.028
280,3.2645,3.2853,0.159
281,3.2665,3.2884,0.061
282,3.2715,3.3055,0.03
283,3.2745,3.2957,0.071
284,3.2765,3.3217,0.082
285,3.2765,3.2929,0.067
286,3.2805,3.3142,0.028
287,3.2865,3.3196,0.029
288,3.2875,3.2993,0.033
289,3.3375,3.3541,0.075
290,3.3465,3.3621,0.067
291,3.3485,3.3834,0.03
292,3.3485,3.3957,0.073
293,3.3495,3.3655,0.067
294,3.3585,3.3738,0.07
295,3.3585,3.3734,0.036
296,3.3765,3.3963,0.077
297,3.3865,3.4239,0.047
298,3.3875,3.4096,0.129
299,3.3875,3.4146,0.08
300,3.3895,3.4158,0.106
301,3.3915,3.4277,0.048
302,3.4175,3.4588,0.034
303,3.4235,3.4331,0.042
304,3.4305,3.4611,0.026
305,3.4395,3.4479,0.026
306,3.4505,3.4813,0.027
307,3.4685,3.4822,0.033
308,3.4765,3.5194,0.034
309,3.4795,3.4953,0.051
310,3.4815,3.4921,0.034
311,3.5105,3.5195,0.033
312,3.5425,3.5826,0.027
313,3.5445,3.5531,0.026
314,3.5545,3.5621,0.029
315,3.5595,3.5908,0.028
316,3.5695,3.5797,0.052
317,3.5695,3.5819,0.12
318,3.5745,3.6086,0.025
319,3.5815,3.5917,0.027
320,3.5845,3.6249,0.026
321,3.5955,3.6044,0.026
322,3.6115,3.6544,0.037
323,3.6145,3.6288,0.05
324,3.6255,3.6467,0.088
325,3.6275,3.6464,0.069
326,3.6385,3.6643,0.177
327,3.6395,3.6823,0.055
328,3.6405,3.6626,0.178
329,3.6515,3.6649,0.038
330,3.6525,3.6664,0.041
331,3.6535,3.6953,0.026
332,3.6685,3.6827,0.027
333,3.6685,3.7066,0.029
334,3.6795,3.7234,0.031
335,3.6795,3.6939,0.038
336,3.6795,3.6922,0.053
337,3.7055,3.7268,0.176
338,3.7075,3.7484,0.026
339,3.7075,3.719,0.053
340,3.7185,3.7348,0.184
341,3.7185,3.7558,0.035
342,3.7205,3.7594,0.075
343,3.7205,3.735,0.102
344,3.7365,3.7487,0.031
345,3.7425,3.7557,0.031
346,3.7555,3.7653,0.027
347,3.7725,3.7867,0.105
348,3.7875,3.798,0.026
349,3.7995,3.8392,0.028
350,3.8015,3.8082,0.026
351,3.8215,3.8316,0.029
352,3.8375,3.8447,0.031
353,3.8585,3.8652,0.027
354,3.8585,3.8662,0.038
355,3.8635,3.8949,0.027
356,3.8685,3.8771,0.052
357,3.8775,3.9183,0.033
358,3.8785,3.8925,0.04
359,3.8835,3.8938,0.058
360,3.8855,3.9157,0.027
361,3.8925,3.9076,0.042
362,3.8945,3.9106,0.027
363,3.8955,3.935,0.025
364,3.9045,3.9258,0.13
365,3.9195,3.9276,0.027
366,3.9235,3.9457,0.068
367,3.9445,3.9536,0.027
368,3.9475,3.9593,0.044
369,3.9675,3.9817,0.032
370,3.9785,3.9936,0.049
371,3.9995,4.0098,0.03
372,4.0065,4.0459,0.03
373,4.0425,4.0534,0.029
374,4.0665,4.098,0.025
375,4.0725,4.116,0.042
376,4.0755,4.0865,0.032
377,4.0785,4.1124,0.028
378,4.0795,4.092,0.057
379,4.0975,4.1128,0.046
380,4.1105,4.1439,0.027
381,4.1155,4.1223,0.028
382,4.1345,4.1444,0.027
383,4.1605,4.1924,0.037
384,4.1675,4.178,0.029
385,4.1685,4.1759,0.025
386,4.2165,4.2241,0.029
387,4.2395,4.2478,0.041
388,4.2595,4.2885,0.025
389,4.2625,4.2728,0.038
390,4.2735,4.3132,0.034
391,4.2885,4.2995,0.033
392,4.3055,4.3141,0.028
393,4.3135,4.3477,0.041
394,4.3375,4.3478,0.027
395,4.3595,4.3712,0.029
396,4.3605,4.4019,0.036
397,4.3625,4.3721,0.052
398,4.3755,4.3898,0.058
399,4.3785,4.3886,0.066
400,4.3905,4.3995,0.031
401,4.3905,4.436,0.038
402,4.3965,4.4058,0.028
403,4.4065,4.4158,0.026
404,4.4115,4.4232,0.028
405,4.4215,4.4521,0.028
406,4.4275,4.4598,0.028
407,4.4455,4.484,0.028
408,4.4495,4.4659,0.073
409,4.4525,4.468,0.066
410,4.4535,4.488,0.036
411,4.4735,4.4832,0.03
412,4.4755,4.5191,0.038
413,4.4775,4.5093,0.027
414,4.4895,4.5035,0.046
415,4.4905,4.5018,0.029
416,4.4975,4.5097,0.033
417,4.5075,4.5161,0.027
418,4.5185,4.5269,0.027
419,4.5195,4.5565,0.033
420,4.5195,4.5256,0.041
421,4.5225,4.5305,0.026
422,4.5515,4.5961,0.038
423,4.5535,4.564,0.039
424,4.5575,4.5713,0.031
425,4.5665,4.575,0.026
426,4.5925,4.6232,0.027
427,4.5995,4.6155,0.112
428,4.6005,4.6211,0.063
429,4.6425,4.6526,0.036
430,4.6455,4.6775,0.027
431,4.6475,4.6578,0.046
432,4.6795,4.6881,0.026
433,4.6995,4.7368,0.03
434,4.7275,4.7576,0.026
435,4.7425,4.7503,0.027
436,4.7505,4.7766,0.13
437,4.7525,4.7621,0.048
438,4.7545,4.7954,0.039
439,4.7595,4.7768,0.261
440,4.8065,4.8174,0.039
441,4.8115,4.8255,0.038
442,4.8145,4.8256,0.039
443,4.8305,4.8396,0.026
444,4.8405,4.875,0.04
445,4.8405,4.85,0.029
446,4.8675,4.8764,0.026
447,4.8925,4.9065,0.134
448,4.8965,4.9036,0.03
449,4.9245,4.9622,0.027
450,4.9485,4.9841,0.027
451,4.9495,4.9693,0.158
452,4.9495,4.9674,0.229
453,4.9505,4.9998,0.049
454,4.9705,4.982,0.029
455,5.0095,5.0388,0.026
456,5.0185,5.0554,0.026
457,5.0985,5.1263,0.027
458,5.1105,5.1404,0.026
459,5.1175,5.1252,0.027
460,5.1195,5.1515,0.028
461,5.1435,5.1541,0.028
462,5.1435,5.1565,0.048
463,5.1445,5.1769,0.028
464,5.1455,5.151,0.028
465,5.1495,5.1884,0.027
466,5.1555,5.1662,0.039
467,5.2055,5.2196,0.042
468,5.2065,5.2164,0.058
469,5.2585,5.2944,0.032
470,5.2805,5.2876,0.027
471,5.2985,5.3088,0.027
472,5.3215,5.3595,0.028
473,5.3215,5.3298,0.027
474,5.3275,5.3374,0.027
475,5.3625,5.3928,0.031
476,5.3685,5.4068,0.029
477,5.3835,5.3976,0.381
478,5.3845,5.3974,0.324
479,5.3855,5.4236,0.113
480,5.4235,5.4312,0.035
481,5.4245,5.463,0.028
482,5.4245,5.4583,0.026
483,5.4375,5.474,0.032
484,5.4395,5.4538,0.083
485,5.4415,5.4515,0.031
486,5.4605,5.4707,0.029
487,5.4745,5.4818,0.031
488,5.4895,5.5323,0.033
489,5.5275,5.5614,0.038
490,5.5285,5.5583,0.154
491,5.5295,5.577,0.055
492,5.5305,5.5523,0.314
493,5.5475,5.5599,0.031
494,5.5595,5.5677,0.027
495,5.5805,5.5932,0.031
496,5.5845,5.6275,0.033
497,5.5925,5.6235,0.028
498,5.6175,5.6494,0.032
499,5.6375,5.6466,0.026
500,5.6455,5.6778,0.028
501,5.6515,5.6843,0.029
502,5.6625,5.6761,0.033
503,5.6695,5.6801,0.031
504,5.6785,5.6856,0.028
505,5.6795,5.7121,0.028
506,5.6795,5.6891,0.034
507,5.6855,5.7255,0.029
508,5.7005,5.7107,0.03
509,5.7015,5.7124,0.045
510,5.7095,5.7456,0.026
511,5.7235,5.7321,0.029
512,5.7425,5.7666,0.166
513,5.7435,5.7617,0.236
514,5.7435,5.789,0.029
515,5.7455,5.7802,0.027
516,5.7645,5.7737,0.025
517,5.7725,5.8102,0.031
518,5.8015,5.8447,0.026
519,5.8075,5.8402,0.029
520,5.8095,5.8214,0.044
521,5.8095,5.8207,0.065
522,5.8525,5.8628,0.028
523,5.8565,5.8977,0.03
524,5.8835,5.9061,0.112
525,5.8875,5.9208,0.025
526,5.8895,5.9056,0.086
527,5.9245,5.9337,0.027
528,5.9355,5.9472,0.029
529,5.9685,5.9817,0.062
530,5.9695,5.9797,0.071
531,5.9705,6.0108,0.032
532,5.9725,6.003,0.026
533,5.9835,5.9932,0.026
534,6.0025,6.0127,0.03
535,6.0135,6.024,0.028
536,6.0235,6.0625,0.031
537,6.0325,6.0472,0.039
538,6.0345,6.044,0.087
539,6.0535,6.0857,0.027
540,6.0575,6.0697,0.032
541,6.0895,6.099,0.031
542,6.0955,6.1335,0.027
543,6.1335,6.174,0.025
544,6.1345,6.1442,0.026
545,6.1375,6.1458,0.026
546,6.1655,6.176,0.026
547,6.1935,6.2251,0.027
548,6.2115,6.2521,0.027
549,6.2145,6.2231,0.03
550,6.2155,6.2269,0.028
551,6.2555,6.2659,0.028
552,6.2635,6.2739,0.026
553,6.2785,6.2875,0.028
554,6.2815,6.3194,0.026
555,6.2835,6.315,0.027
556,6.2955,6.3059,0.026
557,6.2965,6.3265,0.025
558,6.3025,6.3419,0.029
559,6.3025,6.3107,0.035
560,6.3035,6.3123,0.026
561,6.3035,6.3386,0.029
562,6.3115,6.322,0.026
563,6.3335,6.3724,0.03
564,6.3745,6.4122,0.025
565,6.3915,6.4007,0.045
566,6.4045,6.4231,0.077
567,6.4075,6.4235,0.109
568,6.4155,6.4602,0.059
569,6.4185,6.4495,0.03
570,6.4275,6.4608,0.025
571,6.4375,6.4466,0.026
572,6.4515,6.4602,0.066
573,6.4515,6.4624,0.114
574,6.4535,6.4934,0.026
575,6.4625,6.4718,0.027
576,6.4965,6.5049,0.026
577,6.5105,6.5426,0.026
578,6.5225,6.532,0.027
579,6.5265,6.5671,0.027
580,6.5335,6.5426,0.03
581,6.5345,6.5684,0.026
582,6.5535,6.5663,0.13
583,6.5565,6.601,0.033
584,6.5575,6.5921,0.026
585,6.5795,6.614,0.028
586,6.5815,6.5925,0.026
587,6.5855,6.597,0.184
588,6.5855,6.5985,0.098
589,6.5875,6.6192,0.032
590,6.5895,6.626,0.029
591,6.6095,6.6198,0.06
592,6.6105,6.6194,0.029
593,6.6115,6.6212,0.044
594,6.6645,6.6875,0.241
595,6.6655,6.6837,0.174
596,6.6655,6.7111,0.05
597,6.7045,6.7141,0.038
598,6.7135,6.727,0.035
599,6.7265,6.7602,0.027
600,6.7555,6.7635,0.036
601,6.7745,6.783,0.031
602,6.8065,6.816,0.028
603,6.8065,6.8507,0.033
604,6.8085,6.8146,0.031
605,6.8185,6.8553,0.027
606,6.8275,6.8707,0.034
607,6.8295,6.8598,0.116
608,6.8325,6.8706,0.028
609,6.8325,6.8493,0.137
610,6.8495,6.8869,0.029
611,6.8685,6.8864,0.22
612,6.8705,6.8871,0.108
613,6.8715,6.9137,0.025
614,6.8755,6.9182,0.042
615,6.8985,6.9158,0.049
616,6.9035,6.9138,0.034
617,6.9245,6.9554,0.033
618,6.9285,6.9392,0.029
619,6.9325,6.9662,0.029
620,6.9395,6.9505,0.028
621,6.9405,6.9479,0.039
622,6.9735,7.0143,0.033
623,6.9855,6.9929,0.03
624,7.0085,7.017,0.031
625,7.0205,7.0291,0.029
626,7.0235,7.0622,0.027
627,7.0405,7.0826,0.026
628,7.0415,7.0541,0.026
629,7.0425,7.0509,0.03
630,7.0455,7.0776,0.025
631,7.0545,7.0624,0.028
632,7.0555,7.0645,0.03
633,7.0665,7.077,0.035
634,7.0675,7.0751,0.041
635,7.0685,7.109,0.03
636,7.0725,7.1055,0.026
637,7.0875,7.1259,0.026
638,7.0875,7.119,0.025
639,7.0985,7.1083,0.029
640,7.1145,7.1595,0.053
641,7.1265,7.1357,0.028
642,7.1685,7.1827,0.028
643,7.1855,7.194,0.033
644,7.1955,7.2057,0.035
645,7.1975,7.24,0.036
646,7.2015,7.2344,0.026
647,7.2065,7.217,0.094
648,7.2075,7.2497,0.036
649,7.2115,7.2275,0.052
650,7.2345,7.2671,0.026
651,7.2375,7.2614,0.057
652,7.2375,7.281,0.028
653,7.2375,7.2513,0.07
654,7.2455,7.2631,0.052
655,7.2675,7.2781,0.034
656,7.2715,7.3151,0.03
657,7.2835,7.2935,0.034
658,7.3095,7.3198,0.025
659,7.3255,7.3328,0.05
660,7.3415,7.3817,0.03
661,7.3615,7.3921,0.032
662,7.3625,7.4008,0.028
663,7.3795,7.419,0.026
664,7.4255,7.4334,0.051
665,7.4535,7.4924,0.029
666,7.4585,7.468,0.031
667,7.4595,7.4675,0.031
668,7.4825,7.5009,0.032
669,7.4985,7.5081,0.05
670,7.5345,7.5752,0.04
671,7.5365,7.5428,0.027
672,7.5375,7.5457,0.028
673,7.5485,7.5585,0.028
674,7.5705,7.581,0.028
675,7.5705,7.5808,0.04
676,7.5805,7.615,0.026
677,7.5855,7.5967,0.029
678,7.6015,7.6096,0.026
679,7.6015,7.611,0.032
680,7.6145,7.6277,0.035
681,7.6175,7.6253,0.026
682,7.6195,7.6594,0.053
683,7.6435,7.6535,0.045
684,7.6495,7.6876,0.026
685,7.6495,7.6812,0.027
686,7.6635,7.6725,0.031
687,7.6765,7.714,0.025
688,7.6975,7.7084,0.028
689,7.7015,7.7405,0.036
690,7.7035,7.7387,0.027
691,7.7315,7.7422,0.031
692,7.7495,7.7569,0.052
693,7.7555,7.7872,0.026
694,7.7645,7.7779,0.032
695,7.7655,7.7746,0.025
696,7.7745,7.784,0.027
697,7.7815,7.7885,0.03
698,7.7835,7.7928,0.026
699,7.8125,7.8216,0.027
700,7.8135,7.8495,0.03
701,7.8165,7.8251,0.03
702,7.8255,7.8346,0.027
703,7.8325,7.8626,0.025
704,7.8375,7.8466,0.033
705,7.8445,7.8513,0.028
706,7.8465,7.8846,0.034
707,7.8475,7.8785,0.031
708,7.8765,7.9207,0.035
709,7.8795,7.9134,0.026
710,7.8855,7.8969,0.033
711,7.8905,7.9294,0.026
712,7.9085,7.9247,0.052
713,7.9145,7.9272,0.08
714,7.9175,7.958,0.031
715,7.9195,7.9528,0.029
716,7.9305,7.943,0.031
717,7.9485,7.962,0.043
718,7.9495,7.9808,0.028
719,7.9515,7.9612,0.114
720,7.9515,7.9882,0.031
721,7.9685,8.0048,0.027
722,7.9945,8.0047,0.031
723,8.0165,8.0235,0.034
724,8.0245,8.0361,0.031
725,8.0495,8.0618,0.098
726,8.0505,8.0592,0.112
727,8.0525,8.0842,0.03
728,8.0525,8.092,0.03
729,8.0865,8.0953,0.025
730,8.1015,8.114,0.032
731,8.1705,8.1811,0.028
732,8.1725,8.1791,0.025
733,8.1895,8.2117,0.143
734,8.1915,8.2263,0.031
735,8.1915,8.2102,0.269
736,8.1925,8.2323,0.054
737,8.2065,8.2394,0.028
738,8.2215,8.2296,0.033
739,8.2455,8.2586,0.112
740,8.2465,8.2551,0.149
741,8.2485,8.2842,0.033
742,8.2495,8.2896,0.031
743,8.2585,8.2973,0.026
744,8.2595,8.2705,0.027
745,8.2705,8.2844,0.029
746,8.2715,8.2835,0.041
747,8.2725,8.314,0.03
748,8.2865,8.2998,0.035
749,8.2875,8.2985,0.097
750,8.2885,8.3302,0.025
751,8.3125,8.3229,0.03
752,8.3185,8.3589,0.03
753,8.3205,8.331,0.034
754,8.3275,8.3369,0.029
755,8.3775,8.4019,0.15
756,8.3775,8.3948,0.245
757,8.3795,8.4179,0.051
758,8.3815,8.4167,0.046
759,8.3865,8.3958,0.049
760,8.4375,8.4479,0.058
761,8.4445,8.4634,0.124
762,8.4445,8.4774,0.026
763,8.4465,8.4944,0.079
764,8.4475,8.4633,0.121
765,8.4525,8.4871,0.029
766,8.4575,8.4927,0.029
767,8.4605,8.4981,0.038
768,8.4685,8.4784,0.028
769,8.4695,8.4775,0.025
770,8.4855,8.4945,0.027
771,8.5185,8.5586,0.032
772,8.5205,8.551,0.026
773,8.5275,8.5569,0.026
774,8.5285,8.5708,0.039
775,8.5365,8.5462,0.028
776,8.5525,8.566,0.031
777,8.5675,8.5764,0.028
778,8.5735,8.5822,0.028
779,8.5815,8.589,0.029
780,8.5955,8.6034,0.027
781,8.6105,8.6231,0.032
782,8.6245,8.633,0.029
783,8.6465,8.6565,0.029
784,8.6485,8.6594,0.027
785,8.6665,8.6764,0.03
786,8.6735,8.7049,0.026
787,8.6755,8.7158,0.042
788,8.6985,8.7306,0.027
789,8.7005,8.7362,0.028
790,8.7105,8.7421,0.03
791,8.7125,8.7245,0.043
792,8.7135,8.7234,0.042
793,8.7235,8.7327,0.026
794,8.7415,8.7843,0.03
795,8.7415,8.75,0.026
796,8.7435,8.7733,0.027
797,8.7495,8.7912,0.031
798,8.7495,8.7591,0.025
799,8.7515,8.7592,0.032
800,8.7755,8.7859,0.028
801,8.7835,8.7927,0.026
802,8.7835,8.7928,0.048
803,8.7855,8.8272,0.04
804,8.7995,8.8376,0.026
805,8.8065,8.8296,0.027
806,8.8205,8.8601,0.052
807,8.8215,8.8677,0.107
808,8.8215,8.8432,0.317
809,8.8265,8.8444,0.228
810,8.8445,8.8552,0.027
811,8.8745,8.883,0.026
812,8.8835,8.8918,0.027
813,8.8955,8.906,0.03
814,8.9235,8.965,0.032
815,8.9515,8.9604,0.029
816,8.9675,8.9804,0.059
817,8.9835,8.9928,0.029
818,8.9915,9.0234,0.027
819,8.9935,9.0341,0.025
820,8.9965,9.005,0.027
821,8.9985,9.0067,0.027
822,9.0005,9.0368,0.033
823,9.0675,9.0753,0.026
824,9.0755,9.0853,0.027
825,9.0775,9.086,0.029
826,9.0785,9.1102,0.026
827,9.1015,9.1141,0.034
828,9.1035,9.1112,0.05
829,9.1125,9.1217,0.027
830,9.1125,9.1512,0.028
831,9.1295,9.1386,0.032
832,9.1325,9.1655,0.027
833,9.1395,9.1693,0.026
834,9.1435,9.1551,0.03
835,9.1625,9.1762,0.026
836,9.1685,9.178,0.029
837,9.1965,9.2073,0.044
838,9.1995,9.2081,0.101
839,9.2015,9.2419,0.05
840,9.2025,9.2361,0.028
841,9.2175,9.2259,0.043
842,9.2185,9.2261,0.071
843,9.2265,9.2582,0.027
844,9.2325,9.2518,0.157
845,9.2335,9.2708,0.034
846,9.2335,9.2504,0.148
847,9.2595,9.2656,0.044
848,9.2595,9.2671,0.044
849,9.2745,9.2836,0.026
850,9.2765,9.308,0.026
851,9.2775,9.3184,0.026
852,9.3085,9.3211,0.028
853,9.3195,9.3577,0.026
854,9.3425,9.3501,0.027
855,9.3435,9.3876,0.037
856,9.3555,9.3648,0.076
857,9.3565,9.3962,0.036
858,9.3585,9.3703,0.076
859,9.3595,9.391,0.031
860,9.3835,9.4231,0.027
861,9.3895,9.4213,0.028
862,9.3995,9.439,0.03
863,9.4005,9.4101,0.027
864,9.4105,9.4526,0.03
865,9.4135,9.4464,0.034
866,9.4165,9.4258,0.027
867,9.4535,9.4599,0.029
868,9.4785,9.4878,0.033
869,9.4955,9.5073,0.049
870,9.4955,9.5089,0.051
871,9.5015,9.5117,0.028
872,9.5075,9.5172,0.027
873,9.5335,9.5607,0.163
874,9.5355,9.5774,0.066
875,9.5355,9.5556,0.238
876,9.5445,9.5654,0.07
877,9.5525,9.5656,0.052
878,9.5655,9.5771,0.03
