,start_times,end_times,det_probs
100,1.1075,1.1168,0.077
101,1.1195,1.1349,0.242
102,1.1245,1.1709,0.063
103,1.1255,1.1333,0.092
104,1.1315,1.147,0.106
105,1.1485,1.1881,0.074
106,1.1485,1.1636,0.209
107,1.1495,1.1629,0.103
108,1.1535,1.1632,0.059
109,1.1685,1.2079,0.109
110,1.1695,1.1808,0.125
111,1.1695,1.1808,0.121
112,1.1755,1.1842,0.095
113,1.1905,1.199,0.057
114,1.1915,1.2005,0.074
115,1.2875,1.3057,0.069
116,1.2875,1.3004,0.192
117,1.2895,1.3005,0.102
118,1.3065,1.3226,0.078
119,1.3095,1.3214,0.101
120,1.3105,1.3472,0.066
121,1.3325,1.3397,0.065
122,1.3485,1.3544,0.095
123,1.4055,1.4191,0.063
124,1.4285,1.4523,0.137
125,1.4295,1.4455,0.121
126,1.4295,1.4417,0.165
127,1.4315,1.4681,0.07
128,1.4335,1.4446,0.157
129,1.4345,1.4624,0.119
130,1.4365,1.4505,0.126
131,1.4385,1.4502,0.068
132,1.4795,1.5165,0.07
133,1.4795,1.4865,0.102
134,1.4805,1.487,0.115
135,1.4925,1.5275,0.062
136,1.4925,1.5002,0.066
137,1.4935,1.4993,0.065
138,1.4945,1.5003,0.068
139,1.5095,1.5149,0.099
140,1.5095,1.5189,0.06
141,1.5905,1.609,0.064
142,1.5935,1.6078,0.176
143,1.6115,1.6298,0.067
144,1.6135,1.6244,0.1
145,1.6385,1.6507,0.111
146,1.6385,1.6526,0.067
147,1.6525,1.6659,0.118
148,1.6535,1.6951,0.056
149,1.6545,1.6994,0.081
150,1.6575,1.6769,0.131
151,1.6595,1.7012,0.058
152,1.6645,1.6771,0.103
153,1.6655,1.6778,0.078
154,1.6735,1.6875,0.083
155,1.6745,1.7106,0.076
156,1.7025,1.7122,0.063
157,1.7125,1.7208,0.081
158,1.7405,1.752,0.064
159,1.7425,1.7517,0.061
160,1.7815,1.8318,0.161
161,1.7835,1.7983,0.15
162,1.7835,1.8032,0.216
163,1.7845,1.8023,0.294
164,1.7855,1.8279,0.057
165,1.7875,1.8119,0.364
166,1.7945,1.8077,0.079
167,1.7975,1.8083,0.06
168,1.8015,1.8275,0.126
169,1.8035,1.8147,0.071
170,1.8085,1.8265,0.138
171,1.8105,1.8246,0.087
172,1.8135,1.8285,0.078
173,1.8155,1.8491,0.071
174,1.8155,1.8308,0.157
175,1.8155,1.8273,0.07
176,1.8235,1.8305,0.111
177,1.8245,1.8367,0.133
178,1.8275,1.8418,0.14
179,1.8285,1.8605,0.11
180,1.8555,1.8695,0.116
181,1.8585,1.8727,0.163
182,1.8595,1.8959,0.103
183,1.8675,1.9021,0.057
184,1.8675,1.8787,0.061
185,1.8675,1.8796,0.056
186,1.8805,1.8938,0.103
187,1.8885,1.924,0.07
188,1.8955,1.9009,0.073
189,1.9025,1.9245,0.168
190,1.9295,1.9752,0.065
191,1.9305,1.9465,0.067
192,1.9305,1.9417,0.166
193,1.9315,1.9644,0.145
194,1.9335,1.9449,0.076
195,1.9425,1.9561,0.066
196,1.9445,1.9652,0.111
197,1.9535,1.9609,0.076
198,1.9975,2.008,0.076
199,1.9975,2.0053,0.104
200,2.0245,2.0308,0.072
201,2.0745,2.0904,0.092
202,2.0765,2.1243,0.089
203,2.0765,2.0905,0.064
204,2.0765,2.0896,0.263
205,2.0765,2.0868,0.326
206,2.0805,2.0945,0.076
207,2.0805,2.1133,0.126
208,2.0885,2.1037,0.06
209,2.1035,2.1118,0.058
210,2.1235,2.1663,0.117
211,2.1245,2.1371,0.245
212,2.1255,2.1387,0.278
213,2.1255,2.1362,0.119
214,2.1265,2.1507,0.121
215,2.1275,2.1381,0.095
216,2.1275,2.1649,0.122
217,2.1365,2.147,0.066
218,2.1425,2.157,0.164
219,2.1455,2.1757,0.075
220,2.1475,2.1621,0.057
221,2.1505,2.1643,0.143
222,2.1515,2.1569,0.075
223,2.1515,2.1633,0.128
224,2.1515,2.1607,0.075
225,2.1525,2.1866,0.069
226,2.1585,2.1709,0.081
227,2.1615,2.1969,0.075
228,2.1635,2.176,0.096
229,2.1645,2.1722,0.074
230,2.1645,2.1763,0.068
231,2.1665,2.1741,0.06
232,2.2105,2.2289,0.084
233,2.2135,2.2269,0.199
234,2.2145,2.2515,0.064
235,2.2175,2.228,0.196
236,2.2195,2.2498,0.1
237,2.2215,2.232,0.073
238,2.2235,2.2357,0.075
239,2.2535,2.2628,0.077
240,2.2965,2.3041,0.092
241,2.3035,2.3145,0.062
242,2.3455,2.3592,0.272
243,2.3455,2.3707,0.085
244,2.3475,2.3885,0.083
245,2.3475,2.3933,0.09
246,2.3475,2.3627,0.232
247,2.3605,2.3672,0.058
248,2.3605,2.3747,0.106
249,2.3655,2.3775,0.143
250,2.3655,2.3755,0.1
251,2.3705,2.4135,0.107
252,2.3715,2.382,0.107
253,2.3735,2.412,0.063
254,2.3785,2.4227,0.133
255,2.3815,2.3932,0.083
256,2.3835,2.3994,0.131
257,2.3935,2.4015,0.091
258,2.4065,2.4187,0.067
259,2.4085,2.4504,0.091
260,2.4095,2.4175,0.123
261,2.4255,2.4317,0.148
262,2.4375,2.4445,0.061
263,2.4435,2.4533,0.086
264,2.4455,2.4542,0.058
265,2.4955,2.5065,0.076
266,2.5315,2.5394,0.069
267,2.5345,2.5463,0.101
268,2.5465,2.5628,0.15
269,2.5465,2.5819,0.081
270,2.5485,2.5875,0.12
271,2.5485,2.5631,0.08
272,2.5495,2.5565,0.183
273,2.5555,2.5653,0.107
274,2.5575,2.5671,0.128
275,2.5595,2.5659,0.112
276,2.5645,2.5735,0.111
277,2.5655,2.6022,0.128
278,2.5675,2.5747,0.056
279,2.5685,2.5787,0.131
280,2.5725,2.609,0.058
281,2.5765,2.5888,0.068
282,2.5775,2.5876,0.069
283,2.5805,2.591,0.069
284,2.6015,2.6272,0.178
285,2.6015,2.6174,0.09
286,2.6025,2.6197,0.1
287,2.6035,2.618,0.226
288,2.6185,2.6287,0.089
289,2.6245,2.6384,0.137
290,2.6255,2.6352,0.127
291,2.6295,2.6417,0.155
292,2.6305,2.6361,0.062
293,2.6305,2.665,0.102
294,2.6325,2.6418,0.118
295,2.6335,2.6444,0.075
296,2.6385,2.6495,0.076
297,2.6395,2.6533,0.093
298,2.6695,2.6836,0.192
299,2.6695,2.6852,0.127
300,2.6695,2.7125,0.078
301,2.6705,2.6784,0.067
302,2.6725,2.7062,0.099
303,2.6755,2.6883,0.069
304,2.6755,2.6921,0.108
305,2.6765,2.6859,0.064
306,2.6805,2.692,0.077
307,2.7215,2.737,0.108
308,2.7225,2.7371,0.149
309,2.7255,2.7606,0.064
310,2.7735,2.7961,0.114
311,2.7755,2.7964,0.06
312,2.7765,2.7869,0.295
313,2.7835,2.7941,0.178
314,2.7835,2.7924,0.087
315,2.7845,2.7928,0.063
316,2.8065,2.8167,0.137
317,2.8065,2.8394,0.074
318,2.8075,2.8206,0.137
319,2.8085,2.8212,0.218
320,2.8095,2.8225,0.117
321,2.8095,2.8276,0.08
322,2.8125,2.8372,0.066
323,2.8135,2.8279,0.067
324,2.8195,2.8304,0.066
325,2.8245,2.8467,0.061
326,2.8485,2.8557,0.081
327,2.8485,2.8567,0.151
328,2.8485,2.8854,0.083
329,2.8575,2.8655,0.063
330,2.9025,2.9104,0.061
331,2.9155,2.9262,0.058
332,2.9495,2.9622,0.151
333,2.9505,2.9617,0.183
334,2.9515,2.9885,0.064
335,2.9515,2.9842,0.126
336,2.9535,2.9643,0.203
337,2.9535,2.9659,0.101
338,2.9575,2.9723,0.19
339,2.9595,2.9718,0.074
340,2.9655,2.9808,0.071
341,2.9675,2.9873,0.168
342,2.9875,2.9997,0.066
343,2.9885,3.0221,0.084
344,2.9995,3.008,0.078
345,3.0005,3.0089,0.066
346,3.0015,3.0376,0.084
347,3.0165,3.0359,0.068
348,3.0185,3.0306,0.122
349,3.0185,3.0284,0.1
350,3.0195,3.0586,0.106
351,3.0215,3.0646,0.076
352,3.0225,3.0355,0.21
353,3.0295,3.043,0.059
354,3.0315,3.0437,0.09
355,3.0395,3.0477,0.094
356,3.0405,3.051,0.102
357,3.0415,3.0526,0.095
358,3.0445,3.0795,0.072
359,3.0665,3.1053,0.057
360,3.0715,3.0843,0.292
361,3.0955,3.1034,0.064
362,3.1665,3.176,0.058
363,3.2065,3.2455,0.067
364,3.2235,3.2375,0.234
365,3.2315,3.2439,0.074
366,3.2375,3.2744,0.094
367,3.2435,3.2509,0.106
368,3.2445,3.2581,0.123
369,3.2485,3.2832,0.13
370,3.2485,3.2603,0.124
371,3.2495,3.2891,0.057
372,3.2535,3.2591,0.092
373,3.2665,3.2902,0.078
374,3.2675,3.2776,0.065
375,3.2705,3.2811,0.06
376,3.3025,3.3157,0.122
377,3.3055,3.3217,0.062
378,3.3055,3.3179,0.072
379,3.3055,3.3413,0.079
380,3.3165,3.3406,0.097
381,3.3245,3.3378,0.143
382,3.3255,3.3373,0.079
383,3.3295,3.3399,0.062
384,3.3345,3.345,0.071
385,3.3385,3.3474,0.089
386,3.3385,3.3715,0.077
387,3.3395,3.3509,0.067
388,3.3405,3.3502,0.063
389,3.3435,3.3557,0.107
390,3.3625,3.3737,0.07
391,3.3875,3.398,0.076
392,3.4345,3.4702,0.069
393,3.4345,3.4486,0.248
394,3.4345,3.4475,0.104
395,3.4355,3.4483,0.076
396,3.4355,3.4832,0.068
397,3.4435,3.4561,0.07
398,3.4795,3.5003,0.321
399,3.4795,3.5162,0.06
400,3.4815,3.4905,0.192
401,3.4825,3.4956,0.188
402,3.4825,3.4952,0.241
403,3.4825,3.5287,0.075
404,3.4985,3.5081,0.071
405,3.4995,3.5076,0.088
406,3.5075,3.5213,0.165
407,3.5095,3.5233,0.072
408,3.5145,3.531,0.212
409,3.5155,3.5212,0.076
410,3.5155,3.55,0.14
411,3.5175,3.5372,0.057
412,3.5205,3.5321,0.131
413,3.5225,3.5288,0.063
414,3.5235,3.534,0.195
415,3.5245,3.5398,0.064
416,3.5265,3.5564,0.065
417,3.5295,3.5413,0.079
418,3.5545,3.5829,0.116
419,3.5605,3.5796,0.13
420,3.5605,3.606,0.073
421,3.5615,3.5729,0.16
422,3.5615,3.5753,0.354
423,3.5705,3.5837,0.084
424,3.5705,3.5822,0.059
425,3.6005,3.6116,0.081
426,3.6015,3.6102,0.077
427,3.6045,3.6403,0.06
428,3.6315,3.6387,0.066
429,3.6515,3.6657,0.06
430,3.6535,3.6618,0.087
431,3.6635,3.7046,0.081
432,3.6645,3.701,0.067
433,3.6695,3.7081,0.081
434,3.6795,3.6916,0.162
435,3.6825,3.7238,0.105
436,3.6835,3.6942,0.073
437,3.6845,3.698,0.111
438,3.6885,3.6971,0.062
439,3.6925,3.7005,0.064
440,3.6985,3.7082,0.062
441,3.7165,3.7364,0.067
442,3.7175,3.7262,0.074
443,3.7295,3.736,0.098
444,3.7415,3.7541,0.072
445,3.7495,3.7577,0.061
446,3.7595,3.7666,0.062
447,3.7705,3.7887,0.325
448,3.7705,3.8105,0.098
449,3.7735,3.7875,0.063
450,3.7835,3.7911,0.058
451,3.7885,3.7974,0.06
452,3.7925,3.7992,0.057
453,3.7945,3.8027,0.057
454,3.8065,3.8258,0.143
455,3.8105,3.8198,0.056
456,3.8105,3.8208,0.09
457,3.8265,3.8354,0.106
458,3.8275,3.864,0.181
459,3.8275,3.8411,0.255
460,3.8295,3.8434,0.062
461,3.8345,3.8396,0.11
462,3.8435,3.8494,0.057
463,3.8465,3.8556,0.07
464,3.8465,3.8555,0.142
465,3.8495,3.8845,0.147
466,3.8505,3.8625,0.101
467,3.8505,3.8942,0.057
468,3.8725,3.8842,0.074
469,3.8735,3.8825,0.075
470,3.9015,3.9168,0.133
471,3.9015,3.9186,0.097
472,3.9035,3.9299,0.059
473,3.9115,3.9235,0.064
474,3.9115,3.925,0.081
475,3.9225,3.9365,0.061
476,3.9255,3.938,0.12
477,3.9285,3.9403,0.205
478,3.9305,3.9638,0.121
479,3.9325,3.9432,0.202
480,3.9375,3.952,0.262
481,3.9405,3.9525,0.194
482,3.9435,3.9561,0.096
483,3.9725,3.9824,0.058
484,3.9735,3.9813,0.061
485,3.9855,3.9964,0.074
486,3.9875,4.0288,0.065
487,3.9895,3.9998,0.056
488,3.9995,4.0093,0.136
489,4.0155,4.0572,0.071
490,4.0195,4.0314,0.068
491,4.0255,4.0305,0.058
492,4.0265,4.0343,0.065
493,4.0445,4.0526,0.073
494,4.0685,4.0953,0.202
495,4.0705,4.0854,0.173
496,4.0745,4.0904,0.061
497,4.0745,4.1153,0.057
498,4.0765,4.0868,0.077
499,4.0855,4.122,0.079
500,4.0875,4.1019,0.094
501,4.0895,4.103,0.124
502,4.0965,4.1293,0.061
503,4.0975,4.1097,0.238
504,4.0985,4.1105,0.058
505,4.1035,4.1136,0.206
506,4.1035,4.1157,0.096
507,4.1055,4.1096,0.082
508,4.1085,4.1209,0.148
509,4.1105,4.1388,0.085
510,4.1435,4.1491,0.065
511,4.1715,4.1802,0.073
512,4.1725,4.218,0.091
513,4.1755,4.1855,0.117
514,4.2155,4.2318,0.14
515,4.2155,4.2228,0.056
516,4.2165,4.2342,0.149
517,4.2455,4.2567,0.24
518,4.2475,4.2873,0.064
519,4.2585,4.2699,0.07
520,4.2755,4.2819,0.086
521,4.3095,4.3236,0.199
522,4.3175,4.343,0.059
523,4.3345,4.3518,0.156
524,4.3425,4.3551,0.121
525,4.3435,4.351,0.086
526,4.3515,4.3626,0.075
527,4.3665,4.3785,0.094
528,4.3685,4.3776,0.065
529,4.3685,4.3767,0.083
530,4.4055,4.4282,0.102
531,4.4355,4.4562,0.067
532,4.4375,4.4858,0.073
533,4.4375,4.4491,0.238
534,4.4375,4.4505,0.141
535,4.4535,4.4655,0.086
536,4.4605,4.4818,0.067
537,4.4635,4.4768,0.135
538,4.4655,4.4812,0.098
539,4.4675,4.4991,0.15
540,4.4685,4.4809,0.24
541,4.4695,4.4815,0.083
542,4.4705,4.4756,0.064
543,4.4725,4.4827,0.107
544,4.4725,4.481,0.11
545,4.4735,4.4857,0.131
546,4.5445,4.5504,0.151
547,4.5975,4.6094,0.113
548,4.5995,4.6183,0.13
549,4.5995,4.6085,0.28
550,4.6125,4.6276,0.125
551,4.6215,4.6349,0.234
552,4.6215,4.6586,0.083
553,4.6265,4.639,0.117
554,4.6305,4.6439,0.066
555,4.6325,4.6486,0.088
556,4.6375,4.6513,0.07
557,4.6425,4.6632,0.105
558,4.6525,4.6638,0.065
559,4.6755,4.6869,0.122
560,4.7025,4.7134,0.101
561,4.7085,4.7162,0.056
562,4.7775,4.7842,0.088
563,4.7785,4.7851,0.074
564,4.8585,4.8741,0.186
565,4.8605,4.8766,0.148
566,4.8605,4.9031,0.081
567,4.8795,4.8923,0.221
568,4.8815,4.8905,0.121
569,4.8825,4.8957,0.066
570,4.8945,4.9029,0.06
571,4.8975,4.9059,0.062
572,4.8975,4.9086,0.133
573,4.9215,4.9671,0.12
574,4.9215,4.9339,0.107
575,4.9225,4.9318,0.142
576,4.9225,4.9298,0.083
577,4.9635,5.0096,0.085
578,4.9675,4.9856,0.097
579,4.9685,4.9856,0.227
580,4.9685,4.9972,0.088
581,4.9685,5.0096,0.057
582,4.9755,4.9867,0.253
583,4.9765,4.9879,0.071
584,4.9845,4.997,0.113
585,4.9865,5.022,0.059
586,4.9875,5.0003,0.074
587,4.9915,5.0084,0.118
588,4.9925,5.0086,0.071
589,4.9935,5.0264,0.082
590,4.9995,5.0103,0.114
591,4.9995,5.0169,0.117
592,5.0095,5.017,0.115
593,5.0095,5.0192,0.097
594,5.0155,5.0488,0.057
595,5.0345,5.0673,0.071
596,5.0355,5.0483,0.248
597,5.0365,5.0459,0.081
598,5.0385,5.0759,0.065
599,5.0585,5.1101,0.099
600,5.0595,5.0731,0.059
601,5.0605,5.075,0.09
602,5.0685,5.0815,0.136
603,5.0695,5.1127,0.087
604,5.0715,5.0852,0.087
605,5.0715,5.083,0.082
606,5.0735,5.0975,0.131
607,5.0735,5.0833,0.057
608,5.0815,5.095,0.112
609,5.0855,5.1028,0.205
610,5.0875,5.1242,0.225
611,5.0875,5.0945,0.17
612,5.0955,5.1088,0.108
613,5.1085,5.1412,0.057
614,5.1115,5.125,0.242
615,5.1125,5.1199,0.154
616,5.1135,5.1244,0.124
617,5.1135,5.1256,0.134
618,5.1205,5.1514,0.068
619,5.1245,5.1402,0.119
620,5.1275,5.1376,0.086
621,5.1275,5.1383,0.098
622,5.1345,5.169,0.083
623,5.1355,5.1471,0.098
624,5.1435,5.1583,0.146
625,5.1445,5.1804,0.106
626,5.1455,5.1551,0.073
627,5.1495,5.164,0.14
628,5.1515,5.1623,0.086
629,5.1655,5.2022,0.069
630,5.1655,5.1751,0.063
631,5.1745,5.1858,0.246
632,5.1745,5.1863,0.057
633,5.1955,5.2101,0.089
634,5.2135,5.2206,0.175
635,5.2185,5.2326,0.097
636,5.2185,5.2591,0.069
637,5.2195,5.2291,0.261
638,5.2195,5.2416,0.38
639,5.2345,5.2493,0.186
640,5.2365,5.2508,0.066
641,5.2415,5.2578,0.19
642,5.2435,5.2791,0.122
643,5.2445,5.2555,0.113
644,5.2515,5.2689,0.087
645,5.2515,5.2622,0.189
646,5.2615,5.2804,0.115
647,5.2915,5.3065,0.058
648,5.2975,5.3424,0.06
649,5.2995,5.3053,0.056
650,5.3005,5.3106,0.072
651,5.3005,5.3086,0.078
652,5.3005,5.3094,0.07
653,5.3615,5.401,0.08
654,5.3635,5.3848,0.315
655,5.3635,5.3735,0.082
656,5.3645,5.38,0.095
657,5.3645,5.3742,0.23
658,5.3665,5.3882,0.057
659,5.3795,5.3926,0.069
660,5.3885,5.402,0.122
661,5.3895,5.4235,0.151
662,5.3895,5.4064,0.274
663,5.3915,5.4026,0.074
664,5.3985,5.4155,0.061
665,5.4005,5.4136,0.138
666,5.4105,5.4292,0.107
667,5.4425,5.4873,0.121
668,5.4435,5.456,0.147
669,5.4505,5.4596,0.103
670,5.4575,5.4681,0.128
671,5.4595,5.4684,0.067
672,5.4985,5.544,0.079
673,5.5045,5.5117,0.112
674,5.5045,5.5134,0.145
675,5.5055,5.5132,0.137
676,5.5135,5.5232,0.124
677,5.5145,5.5276,0.143
678,5.5305,5.5378,0.079
679,5.5595,5.5773,0.184
680,5.5635,5.5776,0.064
681,5.5825,5.6048,0.066
682,5.5835,5.6062,0.136
683,5.5845,5.6007,0.101
684,5.5955,5.6081,0.082
685,5.6025,5.639,0.078
686,5.6025,5.6147,0.115
687,5.6065,5.6142,0.078
688,5.6155,5.6522,0.064
689,5.6165,5.6541,0.068
690,5.6175,5.6302,0.07
691,5.6285,5.6457,0.165
692,5.6285,5.6381,0.1
693,5.6305,5.6402,0.058
694,5.6435,5.6554,0.074
695,5.6485,5.658,0.08
696,5.6485,5.6604,0.056
697,5.6555,5.6989,0.073
698,5.6835,5.6921,0.081
699,5.6995,5.7087,0.097
700,5.7005,5.7215,0.359
701,5.7015,5.7152,0.247
702,5.7165,5.7481,0.074
703,5.7195,5.7329,0.235
704,5.7225,5.7359,0.102
705,5.7235,5.7378,0.231
706,5.7245,5.7365,0.065
707,5.7245,5.7555,0.145
708,5.7255,5.7301,0.077
709,5.7265,5.7431,0.065
710,5.7345,5.7568,0.081
711,5.7355,5.7474,0.124
712,5.7555,5.7895,0.061
713,5.7745,5.8183,0.116
714,5.7785,5.7919,0.087
715,5.7795,5.8203,0.058
716,5.7825,5.7899,0.119
717,5.7855,5.7945,0.118
718,5.7945,5.8043,0.085
719,5.8225,5.8445,0.092
720,5.8225,5.8363,0.145
721,5.8225,5.8631,0.108
722,5.8235,5.8344,0.139
723,5.8235,5.8395,0.104
724,5.8345,5.8472,0.11
725,5.8355,5.8719,0.1
726,5.8375,5.8531,0.071
727,5.8385,5.8483,0.095
728,5.8415,5.8747,0.095
729,5.8425,5.8548,0.153
730,5.8445,5.8545,0.086
731,5.8445,5.8566,0.107
732,5.8485,5.864,0.057
733,5.8585,5.8779,0.076
734,5.8865,5.9332,0.178
735,5.8895,5.9019,0.114
736,5.8985,5.9117,0.089
737,5.8985,5.939,0.065
738,5.8985,5.9067,0.066
739,5.9085,5.9207,0.117
740,5.9415,5.957,0.133
741,5.9415,5.975,0.139
742,5.9415,5.9557,0.12
743,5.9425,5.9596,0.129
744,5.9445,5.9884,0.104
745,5.9465,5.9546,0.076
746,5.9595,5.9747,0.16
747,5.9605,5.9702,0.173
748,5.9615,5.973,0.21
749,5.9695,5.9808,0.079
750,5.9705,5.9765,0.069
751,5.9735,5.9955,0.058
752,6.0025,6.0493,0.071
753,6.0055,6.0418,0.075
754,6.0065,6.0168,0.178
755,6.0115,6.0227,0.09
756,6.0275,6.0385,0.079
757,6.0305,6.0402,0.07
758,6.0655,6.1061,0.137
759,6.0655,6.0797,0.082
760,6.0665,6.0751,0.07
761,6.0665,6.0806,0.118
762,6.0675,6.105,0.057
763,6.0685,6.0891,0.205
764,6.0815,6.1231,0.058
765,6.0875,6.1037,0.205
766,6.0885,6.1002,0.204
767,6.0895,6.1257,0.106
768,6.0905,6.1002,0.145
769,6.0925,6.1033,0.198
770,6.0935,6.1072,0.075
771,6.0995,6.1111,0.081
772,6.1015,6.107,0.086
773,6.1425,6.1507,0.091
774,6.1445,6.1831,0.064
775,6.1505,6.1906,0.072
776,6.1505,6.1642,0.132
777,6.1515,6.1578,0.061
778,6.1515,6.1655,0.082
779,6.1665,6.1783,0.057
780,6.1665,6.1768,0.079
781,6.1775,6.1874,0.068
782,6.1945,6.2022,0.18
783,6.1945,6.2013,0.123
784,6.2735,6.2845,0.072
785,6.2815,6.2928,0.06
786,6.2835,6.2913,0.079
787,6.3005,6.3397,0.107
788,6.3005,6.3135,0.264
789,6.3005,6.3108,0.134
790,6.3055,6.3097,0.057
791,6.3655,6.3775,0.094
792,6.3685,6.4127,0.066
793,6.3685,6.3777,0.164
794,6.3915,6.4155,0.256
795,6.3915,6.4396,0.08
796,6.3925,6.4034,0.341
797,6.3925,6.4055,0.08
798,6.4065,6.4208,0.058
799,6.4085,6.4433,0.067
800,6.4115,6.4253,0.21
801,6.4135,6.4265,0.15
802,6.4155,6.4323,0.162
803,6.4185,6.4281,0.151
804,6.4185,6.454,0.168
805,6.4195,6.4304,0.152
806,6.4215,6.4359,0.065
807,6.4285,6.4407,0.058
808,6.4305,6.4465,0.083
809,6.4505,6.4891,0.065
810,6.4715,6.5178,0.078
811,6.4735,6.4857,0.1
812,6.4775,6.4887,0.14
813,6.4785,6.4856,0.089
814,6.4905,6.5015,0.063
815,6.5335,6.5435,0.119
816,6.5345,6.5837,0.059
817,6.5345,6.578,0.06
818,6.5345,6.5512,0.089
819,6.5345,6.5489,0.092
820,6.5435,6.5527,0.067
821,6.5435,6.5578,0.083
822,6.5495,6.565,0.266
823,6.5495,6.5859,0.163
824,6.5545,6.5674,0.188
825,6.5555,6.5641,0.114
826,6.5565,6.5696,0.136
827,6.5685,6.5826,0.204
828,6.6015,6.609,0.068
829,6.6105,6.6242,0.164
830,6.6115,6.6382,0.077
831,6.6145,6.6217,0.081
832,6.6155,6.6277,0.103
833,6.6505,6.6585,0.099
834,6.6515,6.6594,0.08
835,6.6835,6.6973,0.07
836,6.6855,6.7078,0.267
837,6.6855,6.6954,0.314
838,6.7005,6.7322,0.084
839,6.7025,6.7161,0.094
840,6.7025,6.7137,0.099
841,6.7095,6.7237,0.155
842,6.7145,6.73,0.061
843,6.7165,6.7345,0.198
844,6.7175,6.7517,0.148
845,6.7185,6.7238,0.074
846,6.7215,6.7293,0.129
847,6.7215,6.7329,0.124
848,6.7245,6.7342,0.259
849,6.7255,6.7586,0.14
850,6.7275,6.7368,0.085
851,6.7325,6.7453,0.089
852,6.7325,6.7434,0.082
853,6.7345,6.7409,0.06
854,6.7365,6.7746,0.075
855,6.7415,6.7833,0.147
856,6.7435,6.7497,0.072
857,6.7455,6.7589,0.074
858,6.7555,6.7933,0.079
859,6.7575,6.7698,0.072
860,6.7575,6.7684,0.071
861,6.7645,6.7754,0.164
862,6.7675,6.7741,0.073
863,6.7675,6.7735,0.081
864,6.7685,6.7751,0.08
865,6.7785,6.8177,0.058
866,6.7885,6.7973,0.07
867,6.8285,6.8641,0.074
868,6.8305,6.8752,0.107
869,6.8315,6.8422,0.119
870,6.8325,6.8453,0.146
871,6.8335,6.8527,0.188
872,6.8455,6.8819,0.097
873,6.8465,6.8585,0.071
874,6.8955,6.9176,0.08
875,6.8955,6.9078,0.24
876,6.8965,6.9411,0.124
877,6.8965,6.9068,0.137
