,start_times,end_times,det_probs
537,6.0065,6.0517,0.079
538,6.0265,6.0391,0.202
539,6.0305,6.0439,0.182
540,6.0305,6.0558,0.096
541,6.0335,6.0491,0.098
542,6.0445,6.0548,0.087
543,6.0545,6.0622,0.08
544,6.0785,6.0855,0.077
545,6.0815,6.0876,0.09
546,6.1325,6.1768,0.163
547,6.1345,6.1504,0.17
548,6.1365,6.1545,0.089
549,6.1375,6.1561,0.141
550,6.1495,6.1615,0.128
551,6.1525,6.1641,0.19
552,6.1595,6.1903,0.085
553,6.1615,6.1708,0.144
554,6.1705,6.1991,0.084
555,6.1715,6.1925,0.18
556,6.1725,6.182,0.086
557,6.1855,6.1903,0.138
558,6.1865,6.1975,0.11
559,6.2165,6.2244,0.115
560,6.2545,6.3005,0.1
561,6.2915,6.3359,0.086
562,6.2925,6.3045,0.119
563,6.2935,6.3002,0.152
564,6.2935,6.3072,0.173
565,6.3405,6.3524,0.095
566,6.3425,6.351,0.113
567,6.3635,6.3744,0.166
568,6.3875,6.4295,0.085
569,6.3885,6.3997,0.159
570,6.3885,6.4316,0.201
571,6.3965,6.4116,0.171
572,6.4035,6.4137,0.137
573,6.4055,6.4442,0.104
574,6.4065,6.4176,0.108
575,6.4065,6.4516,0.102
576,6.4245,6.458,0.087
577,6.4415,6.4529,0.081
578,6.4895,6.5075,0.395
579,6.4895,6.5233,0.114
580,6.4965,6.539,0.104
581,6.5945,6.6176,0.12
582,6.6015,6.6187,0.118
583,6.6155,6.6573,0.114
584,6.6155,6.6322,0.075
585,6.6185,6.628,0.179
586,6.6215,6.6369,0.11
587,6.6235,6.6632,0.123
588,6.6255,6.6351,0.115
589,6.6295,6.6652,0.099
590,6.6315,6.64,0.079
591,6.6555,6.6635,0.091
592,6.6655,6.7089,0.082
593,6.6735,6.7149,0.081
594,6.6835,6.69,0.122
595,6.7875,6.8038,0.195
596,6.7875,6.7992,0.112
597,6.7875,6.804,0.29
598,6.7885,6.8143,0.271
599,6.7885,6.8403,0.082
600,6.7885,6.8351,0.124
601,6.7975,6.8304,0.115
602,6.7985,6.8097,0.09
603,6.8005,6.8162,0.16
604,6.8015,6.8176,0.15
605,6.8015,6.8128,0.094
606,6.8045,6.8181,0.141
607,6.8105,6.8251,0.088
608,6.8125,6.8253,0.229
609,6.8155,6.8409,0.095
610,6.8175,6.8294,0.083
611,6.8185,6.8286,0.093
612,6.8365,6.8433,0.092
613,6.9175,6.928,0.088
614,6.9205,6.928,0.088
615,6.9225,6.9301,0.084
616,6.9235,6.9306,0.09
617,6.9685,6.9739,0.078
618,7.0055,7.0168,0.281
619,7.0075,7.0147,0.308
620,7.0355,7.0431,0.157
621,7.0565,7.0679,0.081
622,7.0885,7.128,0.082
623,7.0905,7.1245,0.2
624,7.0915,7.1024,0.25
625,7.0935,7.1013,0.151
626,7.1245,7.1371,0.115
627,7.1245,7.17,0.243
628,7.1245,7.1369,0.187
629,7.1345,7.1468,0.141
630,7.1375,7.1456,0.104
631,7.1395,7.1507,0.113
632,7.1505,7.1597,0.083
633,7.1535,7.1869,0.083
634,7.1645,7.1774,0.081
635,7.1655,7.209,0.109
636,7.1965,7.233,0.077
637,7.2305,7.2445,0.094
638,7.2315,7.2676,0.212
639,7.2325,7.2407,0.154
640,7.2415,7.2595,0.121
641,7.2415,7.264,0.077
642,7.2505,7.2613,0.125
643,7.2515,7.2776,0.12
644,7.2525,7.2613,0.117
645,7.2945,7.3357,0.095
646,7.3035,7.342,0.112
647,7.3075,7.3216,0.199
648,7.3095,7.3261,0.149
649,7.3235,7.3499,0.078
650,7.3615,7.4093,0.101
651,7.3665,7.3802,0.267
652,7.3665,7.3794,0.234
653,7.3685,7.3826,0.192
654,7.3775,7.3892,0.082
655,7.3775,7.3908,0.204
656,7.3805,7.391,0.123
657,7.3835,7.3964,0.173
658,7.3905,7.4046,0.127
659,7.3935,7.4017,0.083
660,7.3945,7.4056,0.088
661,7.4045,7.4111,0.118
662,7.4045,7.4197,0.088
663,7.4055,7.4394,0.106
664,7.4195,7.4276,0.098
665,7.5095,7.5192,0.313
666,7.5105,7.527,0.102
667,7.5105,7.5357,0.145
668,7.5225,7.5376,0.098
669,7.5245,7.5363,0.099
670,7.5315,7.5449,0.145
671,7.5325,7.5441,0.098
672,7.5335,7.5456,0.287
673,7.5355,7.5643,0.104
674,7.5405,7.5545,0.12
675,7.5415,7.5688,0.104
676,7.5475,7.5732,0.087
677,7.5485,7.5597,0.086
678,7.5745,7.5841,0.088
679,7.5755,7.5869,0.099
680,7.5825,7.5931,0.094
681,7.5895,7.6002,0.084
682,7.6235,7.6642,0.111
683,7.6245,7.6333,0.109
684,7.6675,7.7109,0.094
685,7.6855,7.7277,0.083
686,7.6865,7.7062,0.108
687,7.6865,7.6989,0.14
688,7.6885,7.7074,0.201
689,7.6965,7.7053,0.165
690,7.6975,7.745,0.115
691,7.7035,7.712,0.089
692,7.7045,7.7143,0.142
693,7.7045,7.7416,0.089
694,7.7065,7.7196,0.074
695,7.7095,7.7204,0.138
696,7.7125,7.7477,0.087
697,7.7125,7.7294,0.171
698,7.7155,7.7203,0.086
699,7.7165,7.723,0.079
700,7.7205,7.7318,0.109
701,7.7265,7.737,0.176
702,7.7355,7.743,0.088
703,7.7585,7.7699,0.138
704,7.8045,7.8123,0.098
705,7.8055,7.8112,0.094
706,7.8205,7.8315,0.096
707,7.8215,7.8435,0.14
708,7.8225,7.8628,0.075
709,7.8985,7.9156,0.116
710,7.9085,7.9526,0.107
711,7.9305,7.941,0.08
712,7.9325,7.9799,0.089
713,7.9555,7.9674,0.078
714,7.9955,8.0041,0.08
715,8.1145,8.1275,0.227
716,8.1175,8.1256,0.154
717,8.2095,8.2467,0.183
718,8.2135,8.2351,0.105
719,8.2145,8.2289,0.205
720,8.2215,8.2401,0.076
721,8.2215,8.2341,0.093
722,8.2285,8.2392,0.13
723,8.2325,8.2428,0.087
724,8.2625,8.2708,0.075
725,8.3195,8.3311,0.093
726,8.3205,8.3568,0.101
727,8.3225,8.3638,0.152
728,8.4055,8.4168,0.079
729,8.4115,8.4363,0.239
730,8.4135,8.4532,0.087
731,8.4175,8.4363,0.175
732,8.4355,8.4515,0.16
733,8.4385,8.4505,0.156
734,8.4455,8.4548,0.159
735,8.4535,8.4648,0.081
736,8.4545,8.4637,0.079
737,8.4795,8.5159,0.122
738,8.5155,8.5368,0.296
739,8.5155,8.5274,0.14
740,8.5165,8.5312,0.203
741,8.5175,8.5665,0.078
742,8.5265,8.537,0.109
743,8.5285,8.5361,0.294
744,8.5285,8.5394,0.141
745,8.5305,8.5626,0.111
746,8.5335,8.5478,0.087
747,8.5395,8.5769,0.113
748,8.5395,8.5532,0.075
749,8.5395,8.5624,0.179
750,8.5405,8.5493,0.086
751,8.5405,8.5479,0.098
752,8.5515,8.5569,0.082
753,8.5565,8.5733,0.081
754,8.5625,8.5705,0.094
755,8.5825,8.6168,0.115
756,8.5935,8.5996,0.09
757,8.5945,8.6017,0.103
758,8.6095,8.6177,0.139
759,8.6225,8.6586,0.077
760,8.6785,8.684,0.098
761,8.6855,8.6992,0.115
762,8.6855,8.714,0.359
763,8.6955,8.7054,0.078
764,8.6965,8.7018,0.12
765,8.6965,8.7043,0.096
766,8.7245,8.7328,0.074
767,8.7275,8.7719,0.089
768,8.7735,8.8129,0.086
769,8.7755,8.7876,0.08
770,8.8605,8.8675,0.096
771,8.8925,8.9048,0.251
772,8.8925,8.9315,0.173
773,8.8945,8.9054,0.226
774,8.9525,8.9642,0.076
775,9.0135,9.0281,0.174
776,9.0135,9.0429,0.256
777,9.0145,9.03,0.155
778,9.0435,9.0547,0.078
779,9.0575,9.0727,0.079
780,9.0605,9.0655,0.098
781,9.0625,9.0713,0.102
782,9.1025,9.1154,0.09
783,9.1135,9.1199,0.095
784,9.1205,9.1278,0.09
785,9.1335,9.1394,0.095
786,9.2555,9.2617,0.08
787,9.2955,9.3039,0.081
788,9.3235,9.3653,0.11
789,9.3245,9.3404,0.274
790,9.3245,9.3474,0.234
791,9.3385,9.3757,0.108
792,9.3435,9.3567,0.135
793,9.3435,9.3577,0.22
794,9.3445,9.3846,0.12
795,9.3445,9.3518,0.196
796,9.4685,9.514,0.084
797,9.4765,9.4879,0.161
798,9.5145,9.5253,0.128
799,9.5145,9.529,0.301
800,9.5155,9.5365,0.154
801,9.5235,9.537,0.075
802,9.5255,9.5377,0.078
803,9.5255,9.5375,0.135
804,9.5315,9.5444,0.088
805,9.5495,9.5596,0.075
806,9.5505,9.5622,0.076
807,9.5505,9.5923,0.116
808,9.5545,9.5651,0.127
809,9.5615,9.5724,0.078
810,9.5725,9.5809,0.075
811,9.5805,9.5871,0.081
812,9.6155,9.6279,0.19
813,9.6185,9.6253,0.1
814,9.6215,9.6591,0.084
815,9.6745,9.6825,0.078
816,9.6875,9.6993,0.222
817,9.7555,9.7682,0.228
818,9.7565,9.7662,0.121
819,9.7565,9.7716,0.082
820,9.7575,9.7908,0.23
821,9.7575,9.7671,0.344
822,9.7665,9.7793,0.201
823,9.7675,9.7943,0.094
824,9.8005,9.8125,0.09
825,9.8075,9.8163,0.109
826,9.8085,9.8467,0.083
827,9.8095,9.8193,0.087
828,9.8285,9.8426,0.113
829,9.8295,9.8356,0.104
830,9.8465,9.8863,0.085
831,9.8485,9.8602,0.098
832,9.9105,9.9408,0.243
833,9.9105,9.9536,0.078
834,9.9105,9.9243,0.085
835,9.9815,10.0267,0.18
836,9.9835,10.0012,0.256
837,9.9835,9.9955,0.14
838,9.9895,10.0036,0.365
839,9.9895,10.0121,0.115
840,9.9935,10.0333,0.078
841,9.9945,10.0045,0.154
842,10.0015,10.011,0.183
843,10.0055,10.0396,0.08
844,10.0075,10.0214,0.107
845,10.0115,10.0262,0.178
846,10.0125,10.0182,0.084
847,10.0135,10.0219,0.139
848,10.0135,10.0461,0.144
849,10.0225,10.0612,0.133
850,10.0225,10.0346,0.108
851,10.0225,10.0335,0.135
852,10.0235,10.0367,0.118
853,10.0265,10.0675,0.078
854,10.0465,10.0813,0.078
855,10.0665,10.0774,0.122
856,10.0875,10.1055,0.076
857,10.0885,10.1044,0.107
858,10.0895,10.1256,0.143
859,10.1335,10.1396,0.083
860,10.1415,10.1764,0.084
861,10.1605,10.1674,0.085
862,10.1825,10.2274,0.121
863,10.1835,10.1949,0.213
864,10.1835,10.1955,0.168
865,10.1845,10.1959,0.1
866,10.1845,10.2092,0.159
867,10.1855,10.2337,0.106
868,10.1895,10.1956,0.091
869,10.1935,10.2015,0.079
870,10.2025,10.2101,0.223
871,10.2035,10.2142,0.109
872,10.2075,10.2219,0.1
873,10.2135,10.2314,0.214
874,10.2155,10.2261,0.079
875,10.2185,10.2276,0.095
876,10.2195,10.233,0.104
877,10.2245,10.2345,0.076
