,start_times,end_times,det_probs
402,4.1675,4.2098,0.032
403,4.1725,4.1804,0.049
404,4.1745,4.1851,0.033
405,4.1875,4.1991,0.061
406,4.2145,4.2537,0.032
407,4.2145,4.2223,0.033
408,4.2305,4.2407,0.039
409,4.2505,4.2947,0.037
410,4.2555,4.2643,0.033
411,4.2565,4.2896,0.031
412,4.2905,4.2995,0.042
413,4.3135,4.3466,0.032
414,4.3135,4.3241,0.045
415,4.3695,4.3782,0.043
416,4.3705,4.4108,0.037
417,4.3715,4.4048,0.034
418,4.3945,4.4009,0.043
419,4.3955,4.4039,0.032
420,4.3985,4.4298,0.033
421,4.4095,4.4164,0.038
422,4.4375,4.4481,0.032
423,4.4555,4.4991,0.032
424,4.4575,4.47,0.057
425,4.4695,4.5108,0.039
426,4.5075,4.5153,0.031
427,4.5255,4.5377,0.043
428,4.5265,4.5353,0.03
429,4.5645,4.5819,0.126
430,4.5675,4.5802,0.056
431,4.5685,4.6115,0.072
432,4.5685,4.5768,0.085
433,4.5715,4.606,0.044
434,4.5815,4.5929,0.032
435,4.5975,4.6087,0.036
436,4.6195,4.6266,0.041
437,4.6405,4.6486,0.037
438,4.6455,4.6878,0.035
439,4.6465,4.6567,0.032
440,4.6635,4.7043,0.034
441,4.6665,4.6749,0.03
442,4.6805,4.6941,0.036
443,4.7425,4.7827,0.045
444,4.7455,4.7554,0.031
445,4.7565,4.7636,0.05
446,4.7575,4.7635,0.035
447,4.8265,4.863,0.031
448,4.8825,4.9281,0.175
449,4.8825,4.9214,0.075
450,4.8835,4.9011,0.078
451,4.8855,4.9035,0.374
452,4.8855,4.9033,0.115
453,4.8865,4.903,0.044
454,4.8975,4.9147,0.09
455,4.9125,4.9473,0.038
456,4.9165,4.9307,0.099
457,4.9185,4.9625,0.064
458,4.9185,4.93,0.113
459,4.9285,4.9412,0.036
460,4.9555,4.9956,0.035
461,4.9595,4.9728,0.174
462,4.9875,5.0022,0.168
463,4.9875,4.9967,0.069
464,4.9885,5.0286,0.033
465,4.9895,5.022,0.032
466,4.9965,5.0355,0.032
467,5.0265,5.0441,0.086
468,5.0275,5.0664,0.064
469,5.0275,5.0652,0.041
470,5.0275,5.0449,0.249
471,5.0475,5.0613,0.09
472,5.0485,5.0957,0.058
473,5.0865,5.0927,0.039
474,5.0875,5.1267,0.045
475,5.0895,5.0977,0.031
476,5.0905,5.0987,0.031
477,5.1425,5.1521,0.031
478,5.1565,5.1708,0.112
479,5.1585,5.1673,0.039
480,5.2015,5.2141,0.045
481,5.2225,5.2645,0.05
482,5.2635,5.2716,0.044
483,5.2675,5.3051,0.034
484,5.2685,5.3017,0.032
485,5.3165,5.3337,0.32
486,5.3175,5.3606,0.085
487,5.3175,5.3267,0.08
488,5.3185,5.3636,0.046
489,5.3195,5.3418,0.235
490,5.3195,5.3248,0.062
491,5.3215,5.3505,0.334
492,5.3265,5.3383,0.043
493,5.3295,5.3396,0.045
494,5.3345,5.3664,0.06
495,5.3355,5.3527,0.152
496,5.3375,5.3514,0.087
497,5.3405,5.3547,0.056
498,5.3415,5.3583,0.037
499,5.3455,5.3825,0.135
500,5.3455,5.3616,0.103
501,5.3475,5.357,0.068
502,5.3495,5.358,0.039
503,5.3505,5.3884,0.057
504,5.3515,5.3913,0.147
505,5.3565,5.3681,0.04
506,5.3595,5.3688,0.034
507,5.3635,5.3751,0.172
508,5.3765,5.3903,0.047
509,5.3775,5.411,0.044
510,5.3785,5.3888,0.041
511,5.4045,5.4203,0.059
512,5.4065,5.4444,0.042
513,5.4065,5.442,0.039
514,5.4075,5.4207,0.062
515,5.4325,5.4579,0.134
516,5.4395,5.4562,0.038
517,5.4545,5.4882,0.084
518,5.4595,5.4964,0.071
519,5.4625,5.4757,0.043
520,5.4835,5.5251,0.038
521,5.4915,5.5005,0.036
522,5.5005,5.5076,0.03
523,5.5115,5.5223,0.041
524,5.5115,5.5269,0.045
525,5.5145,5.52,0.031
526,5.5355,5.5799,0.046
527,5.5435,5.5526,0.033
528,5.5435,5.59,0.042
529,5.5485,5.5629,0.062
530,5.5525,5.5634,0.037
531,5.5785,5.5893,0.04
532,5.5805,5.6249,0.032
533,5.6095,5.6386,0.033
534,5.6115,5.6257,0.041
535,5.6265,5.6395,0.042
536,5.6295,5.6705,0.036
537,5.6515,5.6593,0.033
538,5.6535,5.692,0.031
539,5.6635,5.6755,0.05
540,5.6645,5.7,0.043
541,5.6785,5.7166,0.034
542,5.7195,5.7262,0.042
543,5.7535,5.7976,0.033
544,5.7565,5.7662,0.046
545,5.7665,5.7734,0.043
546,5.7945,5.8343,0.034
547,5.7965,5.8021,0.041
548,5.7965,5.8044,0.038
549,5.7975,5.833,0.033
550,5.8095,5.8168,0.036
551,5.8275,5.8428,0.389
552,5.8315,5.8415,0.036
553,5.8415,5.8824,0.047
554,5.8415,5.8531,0.032
555,5.8435,5.879,0.046
556,5.8935,5.9122,0.032
557,5.9055,5.9375,0.036
558,5.9075,5.9155,0.042
559,5.9315,5.9632,0.033
560,5.9325,5.9715,0.045
561,5.9375,5.9448,0.03
562,5.9625,5.973,0.06
563,5.9835,6.0286,0.035
564,5.9885,6.0032,0.056
565,5.9905,6.0017,0.073
566,5.9955,6.0358,0.039
567,6.0095,6.0243,0.147
568,6.0185,6.0266,0.053
569,6.0195,6.0644,0.053
570,6.1025,6.1131,0.032
571,6.1325,6.1419,0.04
572,6.1385,6.1704,0.033
573,6.1505,6.1899,0.035
574,6.1505,6.1585,0.036
575,6.1515,6.1602,0.034
576,6.1585,6.1669,0.031
577,6.1855,6.1923,0.032
578,6.2335,6.2668,0.043
579,6.2375,6.2517,0.06
580,6.2405,6.2508,0.068
581,6.2415,6.2819,0.034
582,6.3345,6.3448,0.049
583,6.3375,6.3734,0.051
584,6.3385,6.3793,0.045
585,6.3605,6.4019,0.037
586,6.3915,6.4024,0.031
587,6.4145,6.4284,0.123
588,6.4145,6.4316,0.279
589,6.4155,6.4585,0.111
590,6.4165,6.4225,0.055
591,6.4175,6.4414,0.213
592,6.4185,6.4528,0.227
593,6.4185,6.4453,0.035
594,6.4185,6.4323,0.074
595,6.4255,6.439,0.103
596,6.4265,6.4466,0.067
597,6.4275,6.4662,0.085
598,6.4275,6.4421,0.046
599,6.4285,6.4545,0.066
600,6.4295,6.4381,0.123
601,6.4365,6.4517,0.114
602,6.4385,6.4564,0.054
603,6.4425,6.4524,0.047
604,6.4445,6.462,0.066
605,6.4455,6.4682,0.03
606,6.4465,6.4831,0.115
607,6.4495,6.4603,0.06
608,6.4505,6.4575,0.035
609,6.4515,6.4901,0.033
610,6.4545,6.4896,0.116
611,6.4595,6.4683,0.071
612,6.4615,6.4716,0.073
613,6.4635,6.4764,0.183
614,6.4795,6.4903,0.035
615,6.4945,6.5064,0.033
616,6.5035,6.5147,0.057
617,6.5355,6.5492,0.075
618,6.5655,6.5756,0.05
619,6.6165,6.6253,0.033
620,6.6215,6.6318,0.036
621,6.6865,6.6948,0.04
622,6.6935,6.7256,0.032
623,6.6955,6.737,0.054
624,6.6985,6.7088,0.03
625,6.7245,6.7329,0.04
626,6.7255,6.7581,0.033
627,6.7365,6.7807,0.046
628,6.7565,6.7671,0.041
629,6.7665,6.8107,0.066
630,6.7715,6.7922,0.126
631,6.7725,6.7885,0.168
632,6.7725,6.8119,0.041
633,6.7815,6.8205,0.04
634,6.7835,6.7976,0.045
635,6.7855,6.7912,0.05
636,6.7855,6.8289,0.089
637,6.7925,6.8059,0.166
638,6.7935,6.8027,0.035
639,6.7935,6.8298,0.073
640,6.7945,6.8026,0.031
641,6.8115,6.8186,0.042
642,6.8155,6.8355,0.065
643,6.8175,6.8536,0.038
644,6.8345,6.8755,0.037
645,6.8365,6.8499,0.061
646,6.8475,6.8524,0.06
647,6.8555,6.8792,0.232
648,6.8755,6.9167,0.032
649,6.8865,6.9022,0.043
650,6.8895,6.8966,0.035
651,6.8995,6.9143,0.032
652,6.9125,6.9223,0.046
653,6.9425,6.9825,0.031
654,6.9445,6.9515,0.032
655,6.9615,6.9721,0.046
656,6.9855,6.9985,0.078
657,7.0005,7.0451,0.032
658,7.0075,7.0443,0.039
659,7.0095,7.0203,0.033
660,7.0145,7.0258,0.032
661,7.0385,7.0778,0.036
662,7.0465,7.0702,0.051
663,7.0485,7.0817,0.043
664,7.0505,7.0944,0.054
665,7.0535,7.0648,0.042
666,7.0535,7.0628,0.038
667,7.0555,7.0645,0.037
668,7.0755,7.0829,0.033
669,7.0925,7.0981,0.097
670,7.1555,7.1631,0.038
671,7.1605,7.1696,0.039
672,7.1635,7.1744,0.032
673,7.2085,7.217,0.031
674,7.2095,7.2444,0.031
675,7.2445,7.2755,0.033
676,7.2545,7.261,0.037
677,7.2655,7.2759,0.035
678,7.2835,7.3201,0.031
679,7.3095,7.3195,0.037
680,7.3115,7.3539,0.036
681,7.3555,7.3971,0.032
682,7.3735,7.3834,0.041
683,7.3735,7.3937,0.301
684,7.3835,7.392,0.043
685,7.3855,7.426,0.039
686,7.3935,7.4052,0.035
687,7.3945,7.4043,0.033
688,7.3955,7.4372,0.075
689,7.4015,7.434,0.036
690,7.4055,7.4458,0.072
691,7.4065,7.4192,0.041
692,7.4215,7.4382,0.152
693,7.4225,7.4385,0.332
694,7.4235,7.4605,0.073
695,7.4245,7.4391,0.105
696,7.4255,7.4504,0.039
697,7.4255,7.4573,0.15
698,7.4265,7.4319,0.065
699,7.4265,7.4507,0.129
700,7.4325,7.4477,0.129
701,7.4335,7.4698,0.071
702,7.4345,7.449,0.056
703,7.4365,7.4593,0.061
704,7.4375,7.4474,0.122
705,7.4435,7.4592,0.082
706,7.4455,7.4603,0.04
707,7.4475,7.462,0.064
708,7.4515,7.464,0.098
709,7.4525,7.4596,0.062
710,7.4525,7.4869,0.082
711,7.4545,7.465,0.032
712,7.4555,7.469,0.06
713,7.4625,7.4997,0.115
714,7.4645,7.4734,0.09
715,7.4665,7.475,0.054
716,7.4675,7.4761,0.158
717,7.4985,7.5139,0.058
718,7.4985,7.5114,0.103
719,7.5005,7.5335,0.03
720,7.5005,7.5394,0.038
721,7.5105,7.5252,0.042
722,7.5115,7.5311,0.081
723,7.5145,7.5463,0.038
724,7.5155,7.5514,0.033
725,7.5285,7.5413,0.033
726,7.5365,7.5476,0.178
727,7.5365,7.5468,0.034
728,7.5385,7.5714,0.031
729,7.5885,7.6256,0.03
730,7.6005,7.6071,0.038
731,7.6075,7.6477,0.036
732,7.6145,7.6483,0.032
733,7.7395,7.7503,0.031
734,7.7405,7.7729,0.031
735,7.7745,7.7825,0.039
736,7.8105,7.8513,0.032
737,7.8125,7.8222,0.043
738,7.8275,7.8359,0.031
739,7.8425,7.8504,0.033
740,7.8895,7.9031,0.046
741,7.8915,7.9011,0.055
742,7.8925,7.9366,0.045
743,7.9035,7.9136,0.065
744,7.9395,7.9779,0.043
745,7.9725,7.9798,0.038
746,7.9955,8.0381,0.059
747,7.9965,8.0277,0.033
748,7.9965,8.0087,0.211
749,7.9985,8.0069,0.042
750,7.9985,8.0094,0.067
751,8.0215,8.0357,0.048
752,8.0245,8.0351,0.047
753,8.0365,8.0449,0.031
754,8.0615,8.0947,0.036
755,8.0765,8.0824,0.035
756,8.0775,8.1141,0.033
757,8.0825,8.1127,0.032
758,8.0955,8.1041,0.037
759,8.1215,8.1594,0.032
760,8.1295,8.161,0.03
761,8.1375,8.144,0.045
762,8.1375,8.1465,0.041
763,8.1525,8.1586,0.034
764,8.1685,8.1793,0.048
765,8.1695,8.1826,0.089
766,8.1725,8.2067,0.043
767,8.1745,8.2147,0.051
768,8.1965,8.2279,0.034
769,8.2185,8.2494,0.03
770,8.2275,8.2417,0.2
771,8.2435,8.284,0.033
772,8.2495,8.2926,0.034
773,8.2505,8.2821,0.033
774,8.2605,8.2698,0.039
775,8.3085,8.3183,0.035
776,8.3095,8.3179,0.06
777,8.3195,8.3257,0.032
778,8.3315,8.3744,0.05
779,8.3345,8.3671,0.033
780,8.3415,8.3497,0.032
781,8.3565,8.3636,0.034
782,8.3745,8.38,0.053
783,8.4195,8.4296,0.046
784,8.4765,8.5077,0.031
785,8.4975,8.5096,0.035
786,8.5095,8.5447,0.034
787,8.5095,8.5156,0.033
788,8.5105,8.5542,0.065
789,8.5115,8.5193,0.036
790,8.5275,8.542,0.065
791,8.5305,8.5397,0.041
792,8.5615,8.6043,0.043
793,8.5745,8.5814,0.033
794,8.5755,8.6088,0.037
795,8.5835,8.5906,0.045
796,8.5985,8.6039,0.05
797,8.5995,8.6084,0.044
798,8.6005,8.6326,0.032
799,8.6015,8.6082,0.056
800,8.6695,8.6794,0.126
801,8.7015,8.7405,0.033
802,8.7215,8.7331,0.046
803,8.7485,8.7854,0.048
804,8.7555,8.7679,0.345
805,8.7565,8.7961,0.224
806,8.7585,8.7701,0.228
807,8.7585,8.7692,0.122
808,8.7795,8.7929,0.056
809,8.7825,8.7901,0.047
810,8.8075,8.8156,0.035
811,8.8195,8.859,0.035
812,8.8395,8.8837,0.049
813,8.8665,8.8727,0.036
814,8.8685,8.9062,0.033
815,8.8885,8.9316,0.039
816,8.9045,8.9105,0.034
817,8.9045,8.912,0.03
818,8.9245,8.9326,0.039
819,8.9455,8.9846,0.031
820,8.9475,8.9805,0.033
821,8.9495,8.9568,0.039
822,8.9505,8.9562,0.035
823,8.9595,8.9988,0.034
824,8.9805,8.986,0.044
825,8.9815,8.9865,0.032
826,8.9815,8.9896,0.053
827,8.9855,9.0193,0.039
828,9.0075,9.0171,0.032
829,9.0555,9.0981,0.035
830,9.0715,9.1089,0.031
831,9.0795,9.0906,0.12
832,9.0805,9.0986,0.17
833,9.0825,9.1203,0.032
834,9.0845,9.1171,0.044
835,9.1085,9.124,0.245
836,9.1105,9.119,0.033
837,9.1125,9.1447,0.044
838,9.1165,9.1603,0.061
839,9.1215,9.1299,0.037
840,9.1235,9.1348,0.034
841,9.1385,9.1724,0.049
842,9.1405,9.1778,0.058
843,9.1455,9.1572,0.031
844,9.1505,9.1802,0.031
845,9.1595,9.1661,0.032
846,9.1605,9.1681,0.037
847,9.1835,9.2278,0.036
848,9.1885,9.1947,0.083
849,9.2195,9.2268,0.05
850,9.2195,9.2576,0.032
851,9.2695,9.3115,0.108
852,9.2695,9.3062,0.098
853,9.2715,9.278,0.033
854,9.2725,9.2877,0.229
855,9.2745,9.2946,0.287
856,9.2935,9.3352,0.065
857,9.2945,9.3108,0.112
858,9.3005,9.3347,0.037
859,9.3195,9.3605,0.07
860,9.3205,9.3353,0.319
861,9.3225,9.3446,0.206
862,9.3225,9.334,0.072
863,9.3235,9.3283,0.069
864,9.3275,9.3523,0.137
865,9.3285,9.343,0.106
866,9.3325,9.3438,0.083
867,9.3335,9.3469,0.076
868,9.3345,9.3433,0.158
869,9.3405,9.3539,0.09
870,9.3405,9.3545,0.064
871,9.3435,9.3543,0.079
872,9.3445,9.3563,0.089
873,9.3455,9.361,0.042
874,9.3485,9.3835,0.125
875,9.3485,9.3557,0.066
876,9.3485,9.3597,0.085
877,9.3505,9.3908,0.031
