,start_times,end_times,det_probs
193,1.9685,1.9775,0.269
194,1.9695,1.9839,0.093
195,1.9735,1.9803,0.1
196,1.9765,1.9903,0.115
197,1.9815,1.9933,0.143
198,1.9865,2.0231,0.332
199,1.9875,2.002,0.13
200,1.9895,2.0041,0.11
201,1.9895,1.9982,0.142
202,1.9895,2.034,0.101
203,1.9925,2.0047,0.112
204,2.0185,2.031,0.199
205,2.0205,2.0629,0.163
206,2.0215,2.0298,0.153
207,2.0215,2.0297,0.099
208,2.0235,2.0357,0.102
209,2.0305,2.0701,0.104
210,2.0325,2.0411,0.139
211,2.0325,2.0418,0.12
212,2.0365,2.0419,0.117
213,2.0385,2.0722,0.098
214,2.0485,2.0597,0.107
215,2.0525,2.0905,0.092
216,2.0535,2.061,0.168
217,2.0545,2.0642,0.086
218,2.0575,2.0649,0.08
219,2.0855,2.1048,0.095
220,2.1125,2.1187,0.082
221,2.1285,2.1371,0.089
222,2.1385,2.1494,0.111
223,2.1395,2.1461,0.179
224,2.1755,2.1855,0.119
225,2.2205,2.2342,0.175
226,2.2215,2.2312,0.108
227,2.2215,2.2323,0.168
228,2.2235,2.2651,0.114
229,2.2325,2.2456,0.094
230,2.2835,2.2932,0.093
231,2.3655,2.3746,0.131
232,2.3665,2.3991,0.118
233,2.3705,2.3844,0.128
234,2.3735,2.3867,0.17
235,2.3755,2.4074,0.114
236,2.3755,2.3863,0.279
237,2.3795,2.3918,0.093
238,2.3835,2.3944,0.083
239,2.3965,2.411,0.091
240,2.4065,2.4204,0.136
241,2.4095,2.4429,0.182
242,2.4105,2.4219,0.101
243,2.4105,2.4158,0.087
244,2.4115,2.421,0.135
245,2.4245,2.4326,0.198
246,2.4245,2.4323,0.298
247,2.4255,2.4393,0.109
248,2.4255,2.4345,0.149
249,2.4405,2.4546,0.092
250,2.4455,2.4768,0.137
251,2.4485,2.4569,0.186
252,2.4505,2.4633,0.101
253,2.4505,2.4601,0.186
254,2.4555,2.4634,0.206
255,2.4575,2.4688,0.159
256,2.4575,2.4923,0.111
257,2.4655,2.4751,0.129
258,2.4675,2.4771,0.119
259,2.4805,2.4942,0.125
260,2.4865,2.5166,0.101
261,2.4875,2.5,0.148
262,2.4885,2.5017,0.134
263,2.5645,2.5762,0.085
264,2.5695,2.5782,0.112
265,2.5725,2.5789,0.081
266,2.5865,2.5961,0.132
267,2.6115,2.6233,0.163
268,2.6155,2.6318,0.083
269,2.6265,2.6404,0.128
270,2.6295,2.6465,0.18
271,2.6305,2.6415,0.14
272,2.6315,2.6651,0.098
273,2.6335,2.6423,0.133
274,2.6355,2.6462,0.182
275,2.6375,2.6486,0.097
276,2.6445,2.6552,0.122
277,2.6445,2.6697,0.082
278,2.6665,2.6801,0.098
279,2.6775,2.7125,0.112
280,2.6875,2.721,0.1
281,2.7475,2.7549,0.109
282,2.7515,2.784,0.11
283,2.7535,2.7639,0.119
284,2.7535,2.7702,0.173
285,2.7545,2.7648,0.206
286,2.7585,2.7876,0.168
287,2.7595,2.7735,0.156
288,2.7625,2.7738,0.108
289,2.7675,2.7808,0.117
290,2.7885,2.7981,0.159
291,2.8125,2.856,0.192
292,2.8155,2.84,0.146
293,2.8165,2.8315,0.217
294,2.8215,2.8313,0.155
295,2.8235,2.8344,0.134
296,2.8255,2.8354,0.1
297,2.8305,2.8661,0.129
298,2.8335,2.8449,0.119
299,2.8345,2.8448,0.108
300,2.8365,2.8502,0.085
301,2.8405,2.8484,0.106
302,2.8455,2.8559,0.102
303,2.8455,2.8821,0.083
304,2.8575,2.8998,0.118
305,2.8625,2.8771,0.086
306,2.8645,2.8722,0.14
307,2.8815,2.8935,0.098
308,2.8995,2.9104,0.149
309,2.9005,2.913,0.147
310,2.9005,2.9321,0.116
311,2.9215,2.9364,0.125
312,2.9245,2.9379,0.121
313,2.9285,2.9611,0.09
314,2.9445,2.9576,0.135
315,2.9535,2.9871,0.085
316,2.9555,2.9672,0.094
317,2.9575,2.9716,0.15
318,2.9685,2.979,0.117
319,2.9715,3.0037,0.151
320,2.9735,2.9834,0.161
321,2.9845,2.9986,0.11
322,2.9865,3.0151,0.153
323,2.9895,2.9993,0.087
324,3.0055,3.0194,0.228
325,3.0065,3.0171,0.184
326,3.0075,3.0474,0.11
327,3.0085,3.0171,0.152
328,3.0195,3.0317,0.093
329,3.0205,3.0295,0.244
330,3.0215,3.0323,0.171
331,3.0275,3.0607,0.143
332,3.0305,3.0387,0.188
333,3.0335,3.043,0.082
334,3.0625,3.0746,0.098
335,3.1015,3.1398,0.081
336,3.1015,3.1096,0.119
337,3.1015,3.1069,0.1
338,3.1495,3.1893,0.093
339,3.1515,3.1845,0.144
340,3.1525,3.1655,0.18
341,3.1525,3.1669,0.164
342,3.1565,3.1669,0.095
343,3.1685,3.1861,0.11
344,3.1995,3.2078,0.091
345,3.2095,3.2225,0.091
346,3.2105,3.2225,0.176
347,3.2125,3.2218,0.195
348,3.2125,3.222,0.299
349,3.2145,3.2544,0.158
350,3.2155,3.2281,0.176
351,3.2225,3.2354,0.133
352,3.2235,3.2314,0.195
353,3.2235,3.2304,0.1
354,3.2265,3.2389,0.242
355,3.2295,3.2596,0.17
356,3.2335,3.2435,0.144
357,3.2345,3.2442,0.119
358,3.3075,3.3155,0.099
359,3.3715,3.3874,0.115
360,3.3855,3.3984,0.101
361,3.3865,3.396,0.081
362,3.3875,3.3978,0.222
363,3.3945,3.4083,0.139
364,3.3965,3.4054,0.193
365,3.3985,3.4105,0.248
366,3.3995,3.4338,0.198
367,3.4075,3.4198,0.171
368,3.4075,3.436,0.261
369,3.4095,3.4258,0.155
370,3.4665,3.4747,0.08
371,3.4665,3.4781,0.106
372,3.4815,3.526,0.106
373,3.4845,3.4946,0.163
374,3.4845,3.4976,0.231
375,3.4865,3.4948,0.138
376,3.4945,3.5041,0.101
377,3.4955,3.5026,0.108
378,3.5045,3.5111,0.15
379,3.5075,3.5155,0.106
380,3.5185,3.5286,0.081
381,3.5815,3.5957,0.171
382,3.5855,3.5945,0.091
383,3.5915,3.5985,0.093
384,3.6305,3.6391,0.128
385,3.6315,3.6424,0.105
386,3.6945,3.7078,0.197
387,3.6945,3.7088,0.128
388,3.7155,3.7266,0.108
389,3.7155,3.7263,0.083
390,3.7215,3.733,0.095
391,3.7225,3.7315,0.112
392,3.7235,3.7331,0.216
393,3.7275,3.7551,0.15
394,3.7785,3.7892,0.112
395,3.7795,3.8169,0.116
396,3.7865,3.8,0.217
397,3.7875,3.8196,0.1
398,3.7895,3.7964,0.106
399,3.7905,3.804,0.165
400,3.8025,3.8138,0.103
401,3.8045,3.8136,0.134
402,3.8075,3.845,0.157
403,3.8155,3.8377,0.125
404,3.8555,3.8752,0.16
405,3.8575,3.8674,0.264
406,3.8575,3.8698,0.14
407,3.8605,3.9071,0.09
408,3.8685,3.8813,0.124
409,3.8755,3.8866,0.088
410,3.8775,3.8879,0.171
411,3.8815,3.8948,0.1
412,3.8815,3.8983,0.119
413,3.8915,3.9024,0.298
414,3.8925,3.9055,0.178
415,3.8925,3.8994,0.265
416,3.8995,3.9095,0.111
417,3.9555,3.9926,0.111
418,3.9585,3.9726,0.201
419,3.9605,3.9723,0.148
420,3.9635,3.9775,0.108
421,3.9655,3.9984,0.166
422,4.0575,4.0966,0.102
423,4.0745,4.0828,0.143
424,4.1465,4.1694,0.127
425,4.1485,4.1618,0.2
426,4.1615,4.1832,0.093
427,4.1625,4.1752,0.143
428,4.1825,4.2225,0.13
429,4.1835,4.1953,0.184
430,4.1835,4.1919,0.239
431,4.1845,4.1942,0.195
432,4.1935,4.2056,0.171
433,4.1945,4.2241,0.129
434,4.1965,4.2069,0.136
435,4.1965,4.207,0.177
436,4.2055,4.2417,0.149
437,4.2085,4.219,0.176
438,4.2085,4.2245,0.148
439,4.2355,4.2512,0.101
440,4.2805,4.3225,0.094
441,4.2915,4.3032,0.082
442,4.4565,4.4712,0.153
443,4.4575,4.4666,0.089
444,4.4585,4.499,0.082
445,4.4605,4.4814,0.202
446,4.4615,4.4969,0.162
447,4.4715,4.4849,0.168
448,4.4745,4.4829,0.139
449,4.4745,4.4907,0.085
450,4.4755,4.4868,0.085
451,4.4805,4.4918,0.131
452,4.4915,4.5026,0.207
453,4.4915,4.4956,0.116
454,4.4945,4.5267,0.17
455,4.4945,4.504,0.093
456,4.5065,4.5124,0.082
457,4.5755,4.5887,0.177
458,4.5755,4.5866,0.253
459,4.5765,4.5856,0.239
460,4.5765,4.5964,0.091
461,4.5765,4.6124,0.173
462,4.5775,4.6265,0.111
463,4.5775,4.5932,0.195
464,4.5815,4.5948,0.141
465,4.5865,4.5976,0.178
466,4.5865,4.5997,0.117
467,4.5935,4.6204,0.091
468,4.5955,4.6052,0.08
469,4.5995,4.6343,0.089
470,4.6205,4.6332,0.236
471,4.6565,4.6825,0.15
472,4.6565,4.667,0.166
473,4.6725,4.6858,0.183
474,4.6745,4.6856,0.279
475,4.6755,4.6829,0.153
476,4.6815,4.6981,0.09
477,4.6815,4.6935,0.085
478,4.6885,4.6986,0.083
479,4.7055,4.7161,0.094
480,4.7075,4.73,0.101
481,4.7085,4.7174,0.085
482,4.7105,4.7181,0.084
483,4.7105,4.7183,0.09
484,4.7195,4.7292,0.093
485,4.7205,4.7299,0.13
486,4.7235,4.7297,0.087
487,4.7235,4.7364,0.188
488,4.7245,4.7335,0.144
489,4.7255,4.7615,0.085
490,4.7275,4.7349,0.106
491,4.7305,4.769,0.085
492,4.7315,4.7373,0.096
493,4.7325,4.7459,0.089
494,4.7425,4.7536,0.107
495,4.7435,4.7835,0.144
496,4.7475,4.7565,0.119
497,4.7485,4.7581,0.134
498,4.7505,4.7561,0.089
499,4.7595,4.7712,0.221
500,4.7615,4.7746,0.094
501,4.7615,4.7942,0.15
502,4.7905,4.8025,0.095
503,4.7945,4.8024,0.116
504,4.8255,4.8689,0.097
505,4.8365,4.8441,0.086
506,4.8425,4.8539,0.132
507,4.8435,4.8531,0.133
508,4.8815,4.9016,0.102
509,4.8835,4.9199,0.155
510,4.8845,4.8982,0.143
511,4.9115,4.9193,0.142
512,4.9135,4.9263,0.227
513,4.9165,4.947,0.18
514,4.9225,4.9472,0.182
515,4.9475,4.9584,0.154
516,4.9495,4.9575,0.182
517,4.9875,5.025,0.094
518,4.9955,5.0342,0.091
519,4.9985,5.0058,0.192
520,5.0205,5.0317,0.223
521,5.0205,5.0355,0.155
522,5.0215,5.0604,0.122
523,5.1025,5.1101,0.137
524,5.1175,5.1311,0.082
525,5.1535,5.1977,0.095
526,5.1545,5.1719,0.109
527,5.1565,5.1668,0.225
528,5.1675,5.1741,0.092
529,5.1685,5.2082,0.104
530,5.2745,5.2906,0.227
531,5.2795,5.3182,0.089
532,5.2795,5.2887,0.159
533,5.3025,5.3135,0.119
534,5.3095,5.3492,0.118
535,5.3165,5.3497,0.165
536,5.3165,5.3284,0.154
537,5.3175,5.3323,0.094
538,5.3205,5.3374,0.093
539,5.3405,5.3745,0.234
540,5.3435,5.352,0.091
541,5.3445,5.3557,0.11
542,5.3995,5.4377,0.122
543,5.4035,5.4161,0.119
544,5.4035,5.4134,0.137
545,5.4045,5.4155,0.098
546,5.4095,5.4181,0.113
547,5.4115,5.4514,0.081
548,5.4135,5.4463,0.184
549,5.4345,5.4462,0.283
550,5.4355,5.4713,0.097
551,5.4375,5.446,0.135
552,5.4615,5.5039,0.134
553,5.4625,5.4745,0.226
554,5.4625,5.4802,0.138
555,5.4825,5.4977,0.232
556,5.4855,5.4983,0.137
557,5.4995,5.5115,0.086
558,5.5005,5.5134,0.105
559,5.5025,5.5155,0.165
560,5.5045,5.5172,0.097
561,5.5075,5.5433,0.14
562,5.5085,5.5187,0.191
563,5.5135,5.5222,0.207
564,5.5145,5.5236,0.179
565,5.5145,5.5303,0.119
566,5.5145,5.5193,0.141
567,5.5275,5.5553,0.208
568,5.5525,5.5822,0.095
569,5.5595,5.5742,0.161
570,5.5745,5.5979,0.111
571,5.5825,5.5932,0.091
572,5.6125,5.6594,0.097
573,5.6175,5.6345,0.246
574,5.6185,5.6427,0.102
575,5.6225,5.6355,0.142
576,5.6235,5.6638,0.092
577,5.6255,5.6393,0.082
578,5.6265,5.6724,0.079
579,5.6365,5.6483,0.131
580,5.6405,5.6532,0.082
581,5.6455,5.6559,0.189
582,5.6595,5.6745,0.096
583,5.6615,5.6992,0.142
584,5.6645,5.6771,0.127
585,5.6645,5.677,0.114
586,5.6755,5.684,0.097
587,5.6755,5.6822,0.148
588,5.7375,5.7445,0.122
589,5.7675,5.7748,0.081
590,5.9075,5.946,0.081
591,5.9265,5.9583,0.231
592,5.9275,5.9379,0.227
593,5.9275,5.9403,0.155
594,5.9685,6.0113,0.206
595,5.9695,5.978,0.169
596,5.9715,5.9868,0.103
597,5.9955,6.0053,0.113
598,5.9975,6.0175,0.079
599,5.9975,6.0101,0.136
600,6.0205,6.0597,0.084
601,6.0215,6.0348,0.15
602,6.0255,6.0332,0.185
603,6.0315,6.0439,0.079
604,6.0355,6.0481,0.116
605,6.0415,6.0521,0.174
606,6.0425,6.0507,0.123
607,6.0505,6.0592,0.107
608,6.0535,6.0645,0.091
609,6.0555,6.0643,0.111
610,6.1175,6.1336,0.149
611,6.1505,6.1926,0.102
612,6.1515,6.1648,0.099
613,6.2745,6.3102,0.171
614,6.2755,6.2912,0.132
615,6.2765,6.2893,0.229
616,6.2795,6.3241,0.081
617,6.2905,6.3036,0.137
618,6.2915,6.3047,0.14
619,6.2935,6.3314,0.092
620,6.2935,6.3011,0.166
621,6.2975,6.309,0.104
622,6.3245,6.3358,0.138
623,6.3245,6.3403,0.489
624,6.3275,6.3372,0.17
625,6.3285,6.3674,0.175
626,6.3385,6.3486,0.161
627,6.3445,6.3586,0.101
628,6.3475,6.3531,0.121
629,6.3475,6.3557,0.092
630,6.3475,6.3625,0.255
631,6.3485,6.3839,0.305
632,6.3555,6.3642,0.232
633,6.3565,6.3692,0.114
634,6.3585,6.3683,0.184
635,6.3595,6.373,0.109
636,6.3735,6.3832,0.109
637,6.4465,6.4529,0.088
638,6.4795,6.4973,0.219
639,6.4815,6.5217,0.094
640,6.4815,6.493,0.244
641,6.4915,6.4989,0.228
642,6.5275,6.5391,0.099
643,6.5815,6.6289,0.108
644,6.5865,6.5999,0.215
645,6.5865,6.5984,0.122
646,6.6185,6.6344,0.09
647,6.6295,6.6375,0.146
648,6.7155,6.7242,0.088
649,6.7305,6.7449,0.11
650,6.7305,6.7819,0.129
651,6.7415,6.7528,0.1
652,6.7445,6.7891,0.167
653,6.7455,6.7595,0.141
654,6.7705,6.8187,0.154
655,6.7765,6.7837,0.089
656,6.7785,6.7868,0.111
657,6.7865,6.7928,0.122
658,6.8055,6.8258,0.156
659,6.8075,6.8259,0.1
660,6.8465,6.8513,0.083
661,6.9365,6.9433,0.122
662,6.9375,6.9459,0.089
663,6.9885,7.0305,0.08
664,6.9905,6.9993,0.091
665,6.9905,6.9992,0.099
666,6.9905,7.0311,0.216
667,6.9915,7.0019,0.197
668,7.0575,7.0966,0.096
669,7.0615,7.07,0.162
670,7.0615,7.0739,0.139
671,7.0865,7.0971,0.091
672,7.0985,7.1141,0.105
673,7.0985,7.1366,0.088
674,7.0995,7.1364,0.091
675,7.1015,7.1235,0.139
676,7.1025,7.1154,0.138
677,7.1305,7.1429,0.132
678,7.1315,7.1494,0.097
679,7.1365,7.1499,0.194
680,7.1435,7.1543,0.152
681,7.1445,7.1551,0.115
682,7.1475,7.1607,0.132
683,7.1595,7.1716,0.266
684,7.1635,7.1768,0.101
685,7.1635,7.1717,0.181
686,7.1635,7.1918,0.101
687,7.1655,7.1704,0.082
688,7.1755,7.1838,0.099
689,7.1765,7.2079,0.12
690,7.1775,7.1904,0.1
691,7.1775,7.1877,0.234
692,7.1785,7.1844,0.118
693,7.1795,7.1864,0.104
694,7.1895,7.2055,0.087
695,7.1895,7.2097,0.125
696,7.2045,7.2382,0.114
697,7.2375,7.2437,0.087
698,7.2585,7.2985,0.081
699,7.2755,7.2924,0.097
700,7.2765,7.2858,0.094
701,7.3235,7.3366,0.084
702,7.3235,7.3445,0.079
703,7.3375,7.35,0.086
704,7.3455,7.3903,0.097
705,7.3455,7.3562,0.093
706,7.3565,7.401,0.15
707,7.3585,7.371,0.146
708,7.3635,7.3718,0.2
709,7.3675,7.4044,0.096
710,7.3865,7.3943,0.081
711,7.4025,7.4431,0.086
712,7.4045,7.4129,0.091
713,7.4055,7.4152,0.229
714,7.4105,7.4464,0.082
715,7.5045,7.512,0.085
716,7.5295,7.5392,0.099
717,7.5335,7.5406,0.092
718,7.5345,7.5774,0.082
719,7.5475,7.554,0.098
720,7.5815,7.6255,0.092
721,7.5825,7.5949,0.245
722,7.5835,7.5913,0.117
723,7.6255,7.638,0.098
724,7.6265,7.634,0.127
725,7.6275,7.6694,0.089
726,7.6385,7.6722,0.123
727,7.6575,7.6738,0.125
728,7.6715,7.7127,0.163
729,7.6715,7.6821,0.166
730,7.6725,7.6826,0.087
731,7.7095,7.7562,0.092
732,7.7155,7.7223,0.173
733,7.7185,7.7283,0.112
734,7.7565,7.7734,0.143
735,7.7575,7.8072,0.177
736,7.7585,7.7719,0.106
737,7.7665,7.783,0.12
738,7.7685,7.8007,0.142
739,7.7695,7.7863,0.1
740,7.7735,7.7895,0.088
741,7.7795,7.8112,0.154
742,7.7805,7.7907,0.197
743,7.7805,7.7934,0.092
744,7.7855,7.7978,0.136
745,7.7865,7.7933,0.232
746,7.7885,7.8002,0.145
747,7.7885,7.7985,0.243
748,7.7915,7.822,0.081
749,7.7935,7.8082,0.117
750,7.8515,7.8596,0.105
751,7.8605,7.8679,0.116
752,7.8775,7.8864,0.086
753,7.8925,7.9034,0.181
754,7.9305,7.9412,0.095
755,7.9795,7.9927,0.147
756,7.9835,7.9954,0.107
757,7.9995,8.0385,0.097
758,8.0025,8.0421,0.079
759,8.0035,8.0184,0.111
760,8.0245,8.0393,0.091
761,8.0305,8.0675,0.152
762,8.0435,8.059,0.207
763,8.0455,8.0585,0.175
764,8.1385,8.1446,0.079
765,8.1645,8.1733,0.16
766,8.1645,8.2083,0.114
767,8.1655,8.1736,0.136
768,8.1655,8.1769,0.179
769,8.2065,8.2197,0.118
770,8.2065,8.2493,0.159
771,8.2075,8.2239,0.195
772,8.2075,8.2312,0.155
773,8.2155,8.2541,0.092
774,8.2185,8.2327,0.175
775,8.2205,8.2533,0.097
776,8.2305,8.2406,0.123
777,8.2315,8.2634,0.17
778,8.2315,8.2435,0.208
779,8.2385,8.2491,0.209
780,8.2385,8.2447,0.134
781,8.2395,8.2542,0.092
782,8.2415,8.2517,0.146
783,8.2845,8.298,0.081
784,8.2935,8.3342,0.082
785,8.2945,8.3022,0.143
786,8.2945,8.303,0.126
787,8.3265,8.3694,0.305
788,8.3265,8.3694,0.081
789,8.3275,8.3363,0.239
790,8.3285,8.339,0.143
791,8.3685,8.3808,0.086
792,8.4365,8.4446,0.087
793,8.4995,8.5336,0.135
794,8.5015,8.5195,0.289
795,8.5035,8.5218,0.116
796,8.5055,8.5214,0.12
797,8.5105,8.5285,0.106
798,8.5115,8.5259,0.122
799,8.5185,8.529,0.168
800,8.5185,8.5285,0.1
801,8.5295,8.5375,0.117
802,8.5305,8.5374,0.085
803,8.5315,8.5425,0.107
804,8.5425,8.5516,0.081
805,8.5615,8.5799,0.111
806,8.5675,8.6128,0.106
807,8.5705,8.579,0.099
808,8.6085,8.6156,0.129
809,8.6525,8.6984,0.097
810,8.6535,8.6691,0.256
811,8.6565,8.6654,0.125
812,8.6685,8.7046,0.105
813,8.6715,8.6843,0.163
814,8.6725,8.681,0.167
815,8.6775,8.6852,0.128
816,8.6815,8.6895,0.089
817,8.6925,8.7008,0.136
818,8.7035,8.7178,0.163
819,8.7165,8.7256,0.107
820,8.7325,8.7445,0.195
821,8.7335,8.7835,0.25
822,8.7345,8.7464,0.085
823,8.7475,8.7612,0.132
824,8.7515,8.76,0.305
825,8.7525,8.7677,0.186
826,8.7545,8.7832,0.116
827,8.7615,8.7713,0.131
828,8.7625,8.7695,0.14
829,8.7635,8.7732,0.157
830,8.7645,8.7773,0.11
831,8.7735,8.7859,0.106
832,8.8415,8.8497,0.096
833,8.8465,8.8552,0.079
834,8.8495,8.857,0.185
835,8.8495,8.8864,0.094
836,8.8685,8.8755,0.089
837,8.9465,8.9534,0.08
838,8.9465,8.9556,0.08
839,8.9595,8.9698,0.143
840,8.9665,9.0044,0.153
841,8.9685,8.983,0.132
842,8.9685,8.9798,0.166
843,8.9705,9.0143,0.087
844,8.9775,8.9886,0.157
845,8.9795,8.9905,0.092
846,9.0155,9.0243,0.18
847,9.1165,9.1263,0.152
848,9.1165,9.1397,0.112
849,9.1185,9.1576,0.114
850,9.1235,9.1361,0.128
851,9.1265,9.163,0.084
852,9.1345,9.1432,0.137
853,9.1345,9.144,0.131
854,9.1345,9.1659,0.089
855,9.1365,9.149,0.136
856,9.1475,9.157,0.127
857,9.1525,9.167,0.1
858,9.1535,9.1637,0.148
859,9.1535,9.1892,0.161
860,9.1565,9.1653,0.236
861,9.1615,9.1892,0.164
862,9.1645,9.174,0.087
863,9.1675,9.175,0.122
864,9.1695,9.1812,0.125
865,9.1745,9.1822,0.144
866,9.1765,9.2127,0.095
867,9.1855,9.1935,0.099
868,9.2395,9.2474,0.089
869,9.2455,9.2836,0.082
870,9.2555,9.2673,0.089
871,9.2915,9.2968,0.086
872,9.3055,9.3215,0.082
873,9.3135,9.323,0.168
874,9.3535,9.362,0.13
875,9.3795,9.3868,0.11
876,9.4185,9.4368,0.136
877,9.4195,9.4689,0.144
