,start_times,end_times,det_probs
207,1.9705,1.9874,0.09
208,1.9715,2.0055,0.052
209,1.9785,1.9956,0.108
210,1.9945,2.0025,0.048
211,2.0225,2.0302,0.048
212,2.0355,2.075,0.047
213,2.0585,2.0647,0.056
214,2.0585,2.0662,0.059
215,2.0605,2.0993,0.054
216,2.0615,2.0959,0.043
217,2.0985,2.139,0.048
218,2.1525,2.1615,0.043
219,2.1615,2.1972,0.044
220,2.1655,2.1803,0.089
221,2.1725,2.1796,0.074
222,2.1925,2.2022,0.043
223,2.2675,2.2788,0.081
224,2.2675,2.3098,0.048
225,2.2685,2.3103,0.051
226,2.2685,2.2815,0.11
227,2.2705,2.2815,0.116
228,2.2715,2.2815,0.062
229,2.3005,2.3444,0.066
230,2.3015,2.3369,0.071
231,2.3055,2.3225,0.053
232,2.3065,2.3297,0.052
233,2.3095,2.3223,0.178
234,2.3135,2.3492,0.05
235,2.3145,2.3314,0.045
236,2.3145,2.3573,0.049
237,2.3155,2.329,0.066
238,2.3215,2.3345,0.06
239,2.3225,2.3307,0.056
240,2.3275,2.3641,0.05
241,2.3285,2.3692,0.076
242,2.3315,2.3453,0.1
243,2.3315,2.3439,0.062
244,2.3355,2.3496,0.045
245,2.3425,2.3518,0.055
246,2.3585,2.3942,0.072
247,2.3605,2.3681,0.085
248,2.3825,2.3898,0.043
249,2.4295,2.4388,0.073
250,2.4315,2.4719,0.055
251,2.4985,2.5044,0.083
252,2.5225,2.5316,0.062
253,2.5565,2.5633,0.088
254,2.5565,2.5621,0.049
255,2.5575,2.5944,0.054
256,2.5585,2.5939,0.044
257,2.6245,2.6606,0.043
258,2.6285,2.6703,0.184
259,2.6315,2.6477,0.086
260,2.6315,2.641,0.247
261,2.6345,2.6524,0.142
262,2.6375,2.6547,0.063
263,2.6415,2.6797,0.149
264,2.6555,2.6659,0.05
265,2.6575,2.6981,0.045
266,2.6625,2.7011,0.045
267,2.6685,2.6751,0.067
268,2.6925,2.7001,0.052
269,2.7075,2.7132,0.049
270,2.7105,2.7215,0.052
271,2.7225,2.7362,0.07
272,2.7235,2.7361,0.043
273,2.7315,2.7667,0.063
274,2.7405,2.7452,0.104
275,2.7675,2.7729,0.053
276,2.7685,2.7845,0.063
277,2.8045,2.8402,0.043
278,2.8065,2.8184,0.136
279,2.8075,2.8224,0.206
280,2.8385,2.8471,0.09
281,2.8755,2.8815,0.046
282,2.8755,2.8807,0.085
283,2.9095,2.9253,0.237
284,2.9095,2.9302,0.23
285,2.9095,2.9578,0.231
286,2.9105,2.9208,0.093
287,2.9115,2.9316,0.124
288,2.9195,2.9307,0.081
289,2.9255,2.9588,0.049
290,2.9375,2.9733,0.062
291,2.9405,2.9513,0.059
292,2.9445,2.9592,0.203
293,2.9485,2.9948,0.051
294,2.9495,2.959,0.066
295,2.9565,3.0004,0.042
296,2.9635,2.9739,0.044
297,2.9775,2.993,0.042
298,3.0415,3.0495,0.143
299,3.0635,3.0713,0.044
300,3.0645,3.0727,0.043
301,3.0835,3.1292,0.045
302,3.1155,3.1215,0.197
303,3.1905,3.1968,0.05
304,3.1915,3.226,0.057
305,3.2525,3.2583,0.067
306,3.2535,3.2894,0.055
307,3.2535,3.2914,0.05
308,3.2885,3.2964,0.043
309,3.4405,3.4507,0.043
310,3.4405,3.4477,0.078
311,3.4435,3.4807,0.042
312,3.5035,3.5159,0.044
313,3.5235,3.5335,0.043
314,3.5265,3.5356,0.085
315,3.5425,3.5853,0.047
316,3.5735,3.5806,0.06
317,3.5945,3.6321,0.193
318,3.5965,3.6171,0.265
319,3.5965,3.6392,0.055
320,3.5965,3.6121,0.394
321,3.5975,3.6063,0.168
322,3.5985,3.6177,0.106
323,3.5985,3.6175,0.075
324,3.6055,3.6189,0.186
325,3.6105,3.6207,0.056
326,3.6165,3.6394,0.049
327,3.6445,3.6586,0.092
328,3.6455,3.6822,0.056
329,3.6465,3.688,0.052
330,3.6475,3.6564,0.078
331,3.6505,3.6607,0.104
332,3.7115,3.752,0.099
333,3.7125,3.7258,0.249
334,3.7155,3.7282,0.173
335,3.7695,3.7816,0.062
336,3.7705,3.78,0.071
337,3.7935,3.8018,0.042
338,3.7935,3.8014,0.068
339,3.8025,3.8451,0.05
340,3.8285,3.8438,0.304
341,3.8285,3.8413,0.267
342,3.8285,3.8424,0.257
343,3.8295,3.8812,0.229
344,3.8305,3.882,0.075
345,3.8305,3.854,0.31
346,3.8325,3.8427,0.112
347,3.8405,3.8557,0.106
348,3.8445,3.8541,0.132
349,3.8445,3.8609,0.056
350,3.8445,3.8616,0.287
351,3.8455,3.8619,0.076
352,3.8465,3.8827,0.177
353,3.8485,3.8835,0.051
354,3.8505,3.8631,0.101
355,3.8525,3.8639,0.129
356,3.8565,3.8668,0.154
357,3.8575,3.8677,0.08
358,3.8595,3.8781,0.049
359,3.8605,3.8711,0.072
360,3.8665,3.8866,0.044
361,3.8855,3.8973,0.05
362,3.9015,3.9093,0.138
363,3.9025,3.941,0.052
364,3.9035,3.9108,0.063
365,3.9395,3.9558,0.242
366,3.9405,3.9532,0.23
367,3.9405,3.9749,0.049
368,3.9425,3.979,0.043
369,3.9915,4.0261,0.045
370,3.9935,4.0046,0.063
371,3.9965,4.0306,0.044
372,3.9965,4.008,0.042
373,4.0285,4.036,0.069
374,4.0825,4.1189,0.058
375,4.0885,4.1328,0.176
376,4.0895,4.1066,0.122
377,4.0905,4.1103,0.133
378,4.0925,4.0996,0.045
379,4.0925,4.1049,0.058
380,4.1025,4.1362,0.159
381,4.1025,4.1141,0.089
382,4.1865,4.2011,0.152
383,4.1895,4.1981,0.139
384,4.1915,4.2312,0.047
385,4.2065,4.2153,0.058
386,4.2305,4.2475,0.06
387,4.2335,4.2417,0.043
388,4.2755,4.2824,0.044
389,4.3595,4.3977,0.042
390,4.3635,4.3732,0.058
391,4.3665,4.4106,0.247
392,4.3675,4.3803,0.309
393,4.3685,4.3863,0.147
394,4.3685,4.3763,0.196
395,4.3685,4.3862,0.348
396,4.3695,4.3818,0.103
397,4.3785,4.3912,0.089
398,4.3785,4.3896,0.081
399,4.3835,4.3923,0.084
400,4.3875,4.3975,0.043
401,4.3975,4.4402,0.099
402,4.3975,4.4028,0.049
403,4.3995,4.4421,0.057
404,4.3995,4.4114,0.095
405,4.4005,4.4134,0.26
406,4.4075,4.4231,0.083
407,4.4105,4.4335,0.074
408,4.4145,4.4279,0.092
409,4.4155,4.4461,0.054
410,4.4215,4.4324,0.111
411,4.4235,4.4336,0.105
412,4.4275,4.442,0.05
413,4.4305,4.4667,0.043
414,4.4335,4.4455,0.096
415,4.4375,4.477,0.11
416,4.4395,4.454,0.06
417,4.4395,4.4781,0.054
418,4.4435,4.4571,0.076
419,4.4515,4.4572,0.096
420,4.4645,4.4978,0.049
421,4.4805,4.4873,0.067
422,4.5115,4.5287,0.131
423,4.5245,4.5651,0.102
424,4.5255,4.5488,0.07
425,4.5325,4.5693,0.058
426,4.5325,4.5479,0.153
427,4.5335,4.5546,0.079
428,4.5335,4.573,0.06
429,4.5485,4.5684,0.121
430,4.5495,4.5574,0.043
431,4.5495,4.59,0.253
432,4.5565,4.5953,0.058
433,4.5655,4.5786,0.053
434,4.5715,4.5923,0.117
435,4.6115,4.6231,0.114
436,4.6135,4.6527,0.044
437,4.6365,4.6508,0.053
438,4.6375,4.6508,0.056
439,4.6445,4.681,0.055
440,4.6465,4.6574,0.046
441,4.6475,4.6585,0.045
442,4.7145,4.7325,0.121
443,4.7165,4.7601,0.047
444,4.7165,4.7264,0.073
445,4.7595,4.7694,0.07
446,4.7605,4.7671,0.104
447,4.8375,4.8733,0.042
448,4.8825,4.8891,0.042
449,4.8975,4.9053,0.042
450,4.9385,4.9746,0.058
451,4.9445,4.9882,0.216
452,4.9465,4.9605,0.308
453,4.9465,4.967,0.17
454,4.9465,4.9606,0.067
455,4.9475,4.9558,0.109
456,4.9485,4.9553,0.049
457,4.9505,4.9586,0.073
458,4.9525,4.9928,0.051
459,4.9565,4.9694,0.222
460,4.9755,5.0082,0.042
461,4.9985,5.0435,0.05
462,5.0055,5.0402,0.047
463,5.0075,5.0146,0.069
464,5.0085,5.0152,0.085
465,5.0425,5.0555,0.084
466,5.0675,5.0768,0.044
467,5.0685,5.1143,0.059
468,5.0685,5.1157,0.061
469,5.0695,5.0803,0.059
470,5.0715,5.0805,0.095
471,5.0755,5.0857,0.058
472,5.0995,5.1321,0.045
473,5.1045,5.1214,0.294
474,5.1045,5.123,0.134
475,5.1075,5.1458,0.078
476,5.1085,5.1428,0.055
477,5.1495,5.1571,0.105
478,5.1585,5.1648,0.051
479,5.1985,5.2107,0.066
480,5.2175,5.2244,0.051
481,5.2445,5.2867,0.055
482,5.2815,5.2888,0.111
483,5.2815,5.2907,0.077
484,5.3005,5.3143,0.064
485,5.3305,5.343,0.059
486,5.3455,5.354,0.042
487,5.3625,5.3777,0.104
488,5.3715,5.3802,0.066
489,5.4155,5.4302,0.15
490,5.4185,5.4288,0.111
491,5.4845,5.4961,0.047
492,5.4955,5.5093,0.081
493,5.4985,5.5066,0.043
494,5.4995,5.5428,0.071
495,5.5395,5.5476,0.042
496,5.5625,5.6049,0.046
497,5.5655,5.584,0.096
498,5.5665,5.5796,0.14
499,5.5675,5.5759,0.074
500,5.5685,5.6136,0.049
501,5.5725,5.5835,0.086
502,5.5735,5.6168,0.071
503,5.6045,5.62,0.099
504,5.6075,5.6215,0.072
505,5.6085,5.6401,0.042
506,5.6405,5.682,0.044
507,5.6555,5.6895,0.042
508,5.6615,5.7024,0.2
509,5.6625,5.6761,0.316
510,5.6635,5.6816,0.228
511,5.6635,5.673,0.076
512,5.6635,5.7033,0.054
513,5.6645,5.6843,0.081
514,5.6745,5.6841,0.052
515,5.6745,5.6862,0.172
516,5.6755,5.7166,0.055
517,5.6805,5.6863,0.044
518,5.7075,5.7234,0.224
519,5.7075,5.7503,0.107
520,5.7075,5.7553,0.054
521,5.7085,5.7264,0.244
522,5.7085,5.7169,0.327
523,5.7095,5.7266,0.068
524,5.7095,5.7312,0.174
525,5.7155,5.7297,0.09
526,5.7185,5.732,0.069
527,5.7205,5.7526,0.05
528,5.7215,5.7389,0.051
529,5.7215,5.7427,0.118
530,5.7215,5.7352,0.062
531,5.7275,5.7377,0.165
532,5.7275,5.7585,0.062
533,5.7275,5.7407,0.178
534,5.7295,5.7457,0.061
535,5.7295,5.7396,0.176
536,5.7345,5.7416,0.129
537,5.7375,5.7488,0.101
538,5.7405,5.7538,0.044
539,5.7885,5.804,0.051
540,5.7935,5.8033,0.103
541,5.7965,5.8326,0.049
542,5.8145,5.8539,0.077
543,5.8165,5.8284,0.271
544,5.8175,5.8292,0.21
545,5.8325,5.8651,0.052
546,5.9015,5.9365,0.042
547,5.9095,5.9535,0.275
548,5.9095,5.9245,0.394
549,5.9105,5.9208,0.067
550,5.9115,5.9537,0.043
551,5.9115,5.9305,0.047
552,5.9115,5.9332,0.113
553,5.9115,5.931,0.148
554,5.9205,5.959,0.048
555,5.9225,5.9347,0.143
556,5.9245,5.9373,0.055
557,5.9275,5.9652,0.046
558,5.9415,5.9735,0.054
559,5.9635,5.9811,0.08
560,5.9645,5.9764,0.198
561,5.9665,5.9786,0.049
562,5.9665,5.9989,0.158
563,5.9675,5.9781,0.064
564,5.9745,5.9856,0.044
565,5.9755,5.9885,0.09
566,5.9985,6.0083,0.098
567,6.0015,6.035,0.044
568,6.0125,6.0224,0.062
569,6.0135,6.0223,0.044
570,6.0335,6.0741,0.048
571,6.0595,6.0725,0.116
572,6.0615,6.07,0.094
573,6.0775,6.1204,0.053
574,6.0815,6.0934,0.17
575,6.0835,6.0921,0.073
576,6.1055,6.1148,0.059
577,6.1075,6.1228,0.043
578,6.1225,6.1288,0.046
579,6.1235,6.1304,0.05
580,6.1235,6.1629,0.051
581,6.1325,6.1414,0.074
582,6.1455,6.1553,0.077
583,6.1475,6.1541,0.137
584,6.1475,6.1844,0.044
585,6.1815,6.2177,0.044
586,6.1825,6.223,0.049
587,6.1835,6.1899,0.094
588,6.2135,6.2617,0.286
589,6.2145,6.2295,0.086
590,6.2155,6.2557,0.063
591,6.2165,6.2274,0.131
592,6.2195,6.2383,0.157
593,6.2345,6.2398,0.07
594,6.2355,6.2481,0.067
595,6.2375,6.2479,0.065
596,6.2435,6.2804,0.042
597,6.2435,6.2844,0.044
598,6.2615,6.2815,0.046
599,6.2655,6.3053,0.046
600,6.2865,6.3303,0.146
601,6.2895,6.3002,0.176
602,6.2895,6.3064,0.408
603,6.2915,6.3155,0.114
604,6.2935,6.3167,0.066
605,6.2985,6.3095,0.092
606,6.3035,6.3177,0.087
607,6.3035,6.3357,0.059
608,6.3085,6.3182,0.149
609,6.3135,6.3266,0.149
610,6.3155,6.3324,0.062
611,6.3175,6.3521,0.091
612,6.3195,6.3576,0.05
613,6.3215,6.3333,0.156
614,6.3245,6.3357,0.12
615,6.3285,6.3483,0.062
616,6.3305,6.34,0.141
617,6.3445,6.3525,0.092
618,6.3785,6.4184,0.095
619,6.3785,6.3974,0.195
620,6.3815,6.4189,0.06
621,6.3815,6.3987,0.229
622,6.4175,6.4282,0.074
623,6.4195,6.428,0.094
624,6.4205,6.4553,0.043
625,6.4215,6.4625,0.05
626,6.5845,6.6193,0.042
627,6.6325,6.6441,0.272
628,6.6345,6.6837,0.226
629,6.6345,6.6446,0.321
630,6.6345,6.677,0.072
631,6.6475,6.6545,0.044
632,6.6485,6.6575,0.047
633,6.6485,6.6856,0.045
634,6.6795,6.6959,0.104
635,6.6805,6.6884,0.098
636,6.6935,6.7028,0.069
637,6.7075,6.7178,0.044
638,6.7385,6.7732,0.044
639,6.7415,6.7582,0.088
640,6.7425,6.7588,0.102
641,6.7445,6.7869,0.066
642,6.7505,6.7611,0.059
643,6.7595,6.8002,0.128
644,6.7595,6.769,0.056
645,6.7605,6.7691,0.077
646,6.7605,6.799,0.058
647,6.7805,6.7936,0.058
648,6.8175,6.8356,0.183
649,6.8185,6.8605,0.102
650,6.8195,6.8285,0.174
651,6.8195,6.8425,0.071
652,6.8195,6.8323,0.281
653,6.8255,6.8384,0.12
654,6.8365,6.8436,0.045
655,6.8395,6.8518,0.062
656,6.8405,6.8675,0.046
657,6.8425,6.8546,0.125
658,6.8695,6.8755,0.051
659,6.8755,6.8894,0.204
660,6.8765,6.9157,0.09
661,6.8775,6.8931,0.147
662,6.8775,6.9118,0.066
663,6.9125,6.9523,0.142
664,6.9135,6.9278,0.256
665,6.9145,6.9242,0.105
666,6.9155,6.9342,0.053
667,6.9165,6.9571,0.072
668,6.9165,6.934,0.227
669,6.9265,6.9363,0.128
670,6.9275,6.9379,0.094
671,6.9275,6.9343,0.12
672,6.9275,6.9645,0.059
673,6.9315,6.9728,0.051
674,6.9345,6.9427,0.064
675,6.9345,6.9432,0.084
676,6.9695,6.9816,0.043
677,6.9835,6.995,0.069
678,6.9855,6.994,0.131
679,7.0265,7.0374,0.06
680,7.0415,7.0485,0.042
681,7.0695,7.0782,0.049
682,7.0725,7.0862,0.111
683,7.1145,7.1325,0.123
684,7.1155,7.126,0.189
685,7.1775,7.1848,0.05
686,7.1915,7.2343,0.051
687,7.1915,7.2177,0.132
688,7.1915,7.2335,0.111
689,7.1925,7.2145,0.284
690,7.1945,7.2103,0.149
691,7.1975,7.2096,0.084
692,7.1995,7.2387,0.045
693,7.2005,7.2363,0.071
694,7.2005,7.2127,0.106
695,7.2105,7.2439,0.083
696,7.2115,7.2224,0.102
697,7.2125,7.2246,0.102
698,7.2325,7.2392,0.048
699,7.2365,7.2439,0.048
700,7.2555,7.2616,0.043
701,7.2555,7.293,0.099
702,7.2575,7.2704,0.161
703,7.2595,7.2763,0.145
704,7.2625,7.2985,0.102
705,7.2875,7.2976,0.042
706,7.3225,7.3408,0.175
707,7.3235,7.3362,0.194
708,7.3315,7.3675,0.043
709,7.4025,7.4093,0.048
710,7.4165,7.4272,0.044
711,7.4345,7.4437,0.049
712,7.4355,7.442,0.056
713,7.4385,7.4762,0.047
714,7.5415,7.555,0.097
715,7.5415,7.5793,0.149
716,7.5415,7.5859,0.046
717,7.5415,7.5575,0.19
718,7.5425,7.5667,0.297
719,7.5425,7.5582,0.191
720,7.5495,7.5618,0.055
721,7.5545,7.5644,0.084
722,7.5575,7.5938,0.081
723,7.5595,7.5718,0.115
724,7.5625,7.5783,0.055
725,7.5785,7.6143,0.046
726,7.5855,7.6061,0.043
727,7.5935,7.6114,0.056
728,7.5965,7.6087,0.055
729,7.5995,7.6366,0.056
730,7.6015,7.6169,0.05
731,7.6095,7.6199,0.178
732,7.6105,7.6177,0.32
733,7.6115,7.6212,0.063
734,7.6195,7.6286,0.045
735,7.6215,7.6283,0.048
736,7.6275,7.6342,0.042
737,7.6295,7.6363,0.044
738,7.6585,7.6701,0.043
739,7.6825,7.7182,0.046
740,7.6855,7.7313,0.066
741,7.6885,7.7068,0.268
742,7.6885,7.7324,0.047
743,7.6885,7.6994,0.12
744,7.6905,7.71,0.16
745,7.6955,7.7237,0.147
746,7.7045,7.7163,0.099
747,7.7075,7.7401,0.072
748,7.7085,7.7459,0.044
749,7.7085,7.7167,0.043
750,7.7115,7.7222,0.118
751,7.7125,7.7236,0.113
752,7.7135,7.7287,0.214
753,7.7155,7.7317,0.044
754,7.7155,7.7503,0.067
755,7.7205,7.7562,0.067
756,7.7205,7.7565,0.068
757,7.7215,7.7339,0.143
758,7.7245,7.7341,0.112
759,7.7265,7.7365,0.134
760,7.7405,7.7479,0.047
761,7.7465,7.7819,0.052
762,7.7585,7.7731,0.078
763,7.7855,7.7928,0.045
764,7.8125,7.8222,0.051
765,7.8195,7.8583,0.052
766,7.9625,7.9715,0.051
767,7.9625,7.9752,0.139
768,7.9625,7.9841,0.15
769,7.9625,8.0019,0.206
770,7.9635,7.9757,0.06
771,7.9635,8.0045,0.046
772,7.9635,7.9776,0.084
773,7.9765,7.9829,0.046
774,7.9775,7.9909,0.085
775,8.0055,8.0216,0.051
776,8.0125,8.0289,0.073
777,8.0135,8.0449,0.052
778,8.0585,8.103,0.072
779,8.0585,8.076,0.055
780,8.0595,8.0676,0.156
781,8.0595,8.0944,0.044
782,8.1135,8.1213,0.042
783,8.1155,8.1487,0.045
784,8.1275,8.1369,0.051
785,8.1405,8.1805,0.044
786,8.1955,8.2393,0.096
787,8.2015,8.217,0.186
788,8.2015,8.2427,0.053
789,8.2025,8.2129,0.204
790,8.2035,8.2429,0.096
791,8.2505,8.2642,0.051
792,8.2545,8.2895,0.055
793,8.2575,8.2675,0.048
794,8.2655,8.3037,0.095
795,8.2675,8.2805,0.261
796,8.2685,8.2773,0.121
797,8.2685,8.2925,0.159
798,8.2695,8.2822,0.08
799,8.2785,8.3066,0.044
800,8.2795,8.2923,0.052
801,8.2925,8.3055,0.138
802,8.2935,8.302,0.185
803,8.2945,8.3338,0.168
804,8.2945,8.3041,0.248
805,8.2945,8.3163,0.115
806,8.2945,8.3325,0.051
807,8.3025,8.316,0.166
808,8.3045,8.313,0.175
809,8.3075,8.3315,0.054
810,8.3105,8.3313,0.051
811,8.3105,8.3226,0.286
812,8.3105,8.3417,0.115
813,8.3135,8.3252,0.069
814,8.3145,8.3212,0.105
815,8.3145,8.3295,0.076
816,8.3195,8.3247,0.049
817,8.3275,8.3617,0.051
818,8.3285,8.3395,0.118
819,8.3285,8.3408,0.077
820,8.3285,8.3339,0.064
821,8.3515,8.366,0.105
822,8.3515,8.3613,0.043
823,8.3565,8.3671,0.043
824,8.3805,8.4209,0.065
825,8.3835,8.4048,0.049
826,8.3855,8.3957,0.072
827,8.3865,8.4203,0.065
828,8.4045,8.4421,0.043
829,8.4225,8.4294,0.071
830,8.4225,8.4324,0.049
831,8.4385,8.4475,0.042
832,8.4615,8.5042,0.072
833,8.4645,8.4786,0.183
834,8.4655,8.4764,0.081
835,8.4675,8.5039,0.047
836,8.4685,8.48,0.064
837,8.4805,8.4871,0.166
838,8.4815,8.4935,0.263
839,8.4825,8.4907,0.16
840,8.4835,8.5268,0.129
841,8.4845,8.524,0.062
842,8.4905,8.5036,0.075
843,8.5375,8.5489,0.088
844,8.5395,8.5718,0.066
845,8.5405,8.5548,0.161
846,8.5425,8.552,0.161
847,8.5425,8.5791,0.054
848,8.5455,8.5812,0.058
849,8.5525,8.5665,0.082
850,8.5545,8.5654,0.042
851,8.5935,8.6007,0.047
852,8.6165,8.6271,0.077
853,8.6255,8.6321,0.066
854,8.6445,8.6555,0.064
855,8.6465,8.653,0.045
856,8.6745,8.6846,0.099
857,8.6765,8.6844,0.102
858,8.6785,8.7173,0.044
859,8.6925,8.7011,0.061
860,8.6955,8.7039,0.061
861,8.6975,8.7051,0.046
862,8.7125,8.7191,0.052
863,8.7125,8.7204,0.051
864,8.7125,8.7525,0.043
865,8.7345,8.7761,0.042
866,8.7365,8.7427,0.046
867,8.7415,8.7494,0.052
868,8.7705,8.7811,0.088
869,8.7705,8.7827,0.12
870,8.8305,8.84,0.071
871,8.8325,8.8409,0.062
872,8.8775,8.8832,0.044
873,8.8775,8.8847,0.045
874,8.9155,8.9618,0.153
875,8.9165,8.9297,0.086
876,8.9175,8.9329,0.286
877,8.9185,8.9367,0.273
