,start_times,end_times,det_probs
76,0.6775,0.7144,0.048
77,0.7045,0.7103,0.073
78,0.7055,0.7134,0.043
79,0.7055,0.7405,0.045
80,0.7305,0.7391,0.048
81,0.7455,0.7802,0.043
82,0.7475,0.7543,0.046
83,0.7495,0.7564,0.062
84,0.7585,0.7676,0.05
85,0.7865,0.7923,0.064
86,0.8035,0.8172,0.121
87,0.8045,0.8475,0.083
88,0.8055,0.8442,0.058
89,0.8545,0.8704,0.045
90,0.8565,0.8663,0.054
91,0.8645,0.8711,0.085
92,0.8645,0.8997,0.053
93,0.8905,0.9061,0.08
94,0.9175,0.9576,0.09
95,0.9205,0.9631,0.049
96,0.9215,0.9377,0.28
97,0.9215,0.9341,0.213
98,0.9235,0.9516,0.254
99,0.9235,0.9449,0.192
100,0.9305,0.9405,0.121
101,0.9405,0.9568,0.223
102,0.9415,0.9607,0.054
103,0.9465,0.9586,0.059
104,0.9515,0.9583,0.053
105,0.9535,0.9635,0.062
106,0.9545,0.9633,0.051
107,0.9545,0.9927,0.101
108,0.9645,1.0086,0.159
109,0.9675,0.978,0.096
110,0.9685,0.9787,0.05
111,0.9715,0.9824,0.073
112,0.9795,0.9887,0.121
113,1.0095,1.0155,0.049
114,1.0155,1.0251,0.074
115,1.0155,1.0596,0.055
116,1.0395,1.0452,0.07
117,1.0405,1.0777,0.074
118,1.0575,1.0692,0.064
119,1.0645,1.0712,0.143
120,1.0665,1.0997,0.051
121,1.0675,1.1052,0.053
122,1.0695,1.078,0.046
123,1.0965,1.1345,0.043
124,1.1285,1.1347,0.061
125,1.1285,1.135,0.081
126,1.1435,1.149,0.124
127,1.1565,1.1917,0.046
128,1.1565,1.1658,0.132
129,1.1565,1.1922,0.057
130,1.1805,1.1911,0.056
131,1.1815,1.2173,0.043
132,1.1985,1.2032,0.056
133,1.1995,1.2069,0.07
134,1.2175,1.2369,0.07
135,1.2205,1.2603,0.056
136,1.2275,1.2347,0.047
137,1.2545,1.2658,0.053
138,1.3055,1.3201,0.134
139,1.3125,1.3232,0.093
140,1.3135,1.3222,0.12
141,1.3145,1.3489,0.043
142,1.3165,1.3563,0.045
143,1.3945,1.4005,0.045
144,1.4645,1.4768,0.059
145,1.4655,1.5096,0.123
146,1.4665,1.4841,0.209
147,1.4665,1.4805,0.319
148,1.4695,1.4919,0.226
149,1.4745,1.5154,0.106
150,1.4765,1.4887,0.061
151,1.4775,1.4855,0.051
152,1.4785,1.4919,0.071
153,1.4795,1.489,0.099
154,1.4815,1.5171,0.105
155,1.4825,1.4963,0.058
156,1.4865,1.4972,0.111
157,1.4875,1.498,0.069
158,1.4885,1.5001,0.078
159,1.4925,1.5254,0.054
160,1.5015,1.5107,0.064
161,1.5055,1.519,0.149
162,1.5085,1.5213,0.09
163,1.5085,1.5536,0.12
164,1.5095,1.5168,0.047
165,1.5215,1.5286,0.056
166,1.5225,1.5308,0.08
167,1.5425,1.5536,0.201
168,1.5455,1.5543,0.128
169,1.5625,1.5755,0.049
170,1.5645,1.6023,0.068
171,1.5655,1.5978,0.046
172,1.5725,1.6162,0.077
173,1.5735,1.5856,0.071
174,1.5805,1.6017,0.098
175,1.5925,1.5997,0.042
176,1.6095,1.6191,0.051
177,1.6135,1.6482,0.043
178,1.6185,1.6257,0.05
179,1.6975,1.7046,0.048
180,1.7385,1.7747,0.055
181,1.7425,1.7845,0.084
182,1.7445,1.7554,0.278
183,1.7455,1.7567,0.206
184,1.7455,1.7549,0.142
185,1.7475,1.7719,0.112
186,1.7585,1.7666,0.043
187,1.7705,1.784,0.051
188,1.7755,1.7856,0.05
189,1.7805,1.8193,0.073
190,1.7815,1.795,0.115
191,1.7835,1.7938,0.095
192,1.7855,1.8284,0.09
193,1.7865,1.8276,0.062
194,1.7885,1.7941,0.063
195,1.7995,1.8364,0.05
196,1.8535,1.8685,0.073
197,1.8615,1.8684,0.043
198,1.8855,1.9284,0.112
199,1.8875,1.8985,0.064
200,1.8895,1.9312,0.046
201,1.8895,1.9122,0.233
202,1.8905,1.9049,0.213
203,1.8925,1.9177,0.171
204,1.8935,1.9368,0.153
205,1.8985,1.9122,0.083
206,1.9045,1.9161,0.047
207,1.9045,1.9196,0.076
208,1.9055,1.9204,0.044
209,1.9065,1.939,0.063
210,1.9075,1.9199,0.124
211,1.9095,1.9182,0.122
212,1.9105,1.9241,0.045
213,1.9235,1.9392,0.067
214,1.9235,1.9347,0.063
215,1.9245,1.9329,0.067
216,1.9245,1.9597,0.044
217,1.9635,2.0063,0.067
218,1.9695,1.981,0.124
219,1.9715,1.9867,0.275
220,1.9725,1.998,0.23
221,1.9745,2.0169,0.073
222,1.9765,1.9867,0.215
223,1.9835,2.0157,0.081
224,1.9895,2.0045,0.142
225,1.9905,2.0056,0.043
226,1.9915,2.0214,0.076
227,1.9925,2.0043,0.088
228,1.9975,2.0033,0.093
229,1.9975,2.0126,0.058
230,2.0035,2.0411,0.106
231,2.0055,2.0155,0.049
232,2.0085,2.0141,0.054
233,2.0175,2.0533,0.098
234,2.0205,2.0334,0.099
235,2.0215,2.0352,0.165
236,2.0215,2.0569,0.046
237,2.0365,2.0508,0.043
238,2.0375,2.0699,0.05
239,2.0645,2.0812,0.234
240,2.0655,2.0814,0.058
241,2.0685,2.0888,0.145
242,2.0685,2.1122,0.186
243,2.0695,2.097,0.187
244,2.0735,2.09,0.085
245,2.0765,2.0879,0.052
246,2.0855,2.1004,0.077
247,2.0945,2.1023,0.056
248,2.0955,2.1021,0.088
249,2.0965,2.135,0.133
250,2.0965,2.1096,0.079
251,2.1075,2.1501,0.116
252,2.1085,2.1179,0.071
253,2.1105,2.1228,0.058
254,2.1235,2.1326,0.103
255,2.1295,2.1628,0.043
256,2.1555,2.1632,0.053
257,2.1565,2.1895,0.043
258,2.1645,2.1756,0.042
259,2.1835,2.1898,0.044
260,2.1845,2.2259,0.052
261,2.2165,2.2283,0.055
262,2.2185,2.2279,0.059
263,2.2195,2.2641,0.062
264,2.2295,2.2362,0.049
265,2.2425,2.2773,0.042
266,2.2435,2.2485,0.043
267,2.2435,2.249,0.056
268,2.2435,2.2502,0.054
269,2.2965,2.3034,0.087
270,2.3045,2.3158,0.069
271,2.3365,2.3457,0.06
272,2.3805,2.3964,0.06
273,2.4085,2.415,0.042
274,2.4465,2.4536,0.058
275,2.4705,2.5115,0.044
276,2.4965,2.5023,0.068
277,2.5165,2.5256,0.056
278,2.5345,2.5553,0.063
279,2.6065,2.6152,0.062
280,2.6345,2.6457,0.081
281,2.6365,2.6532,0.259
282,2.6375,2.6525,0.27
283,2.6375,2.6796,0.266
284,2.6385,2.6623,0.169
285,2.6485,2.6601,0.123
286,2.6505,2.6601,0.107
287,2.6515,2.6656,0.072
288,2.6525,2.6813,0.118
289,2.6535,2.6635,0.101
290,2.6545,2.6674,0.129
291,2.6575,2.6687,0.054
292,2.6605,2.6719,0.083
293,2.6635,2.6738,0.097
294,2.6755,2.712,0.074
295,2.6775,2.6869,0.059
296,2.6795,2.6883,0.138
297,2.6905,2.7029,0.059
298,2.7175,2.7289,0.106
299,2.7185,2.7523,0.056
300,2.7195,2.7608,0.106
301,2.7195,2.7255,0.221
302,2.7365,2.7771,0.049
303,2.7455,2.7806,0.053
304,2.7535,2.7951,0.056
305,2.7545,2.7662,0.064
306,2.7545,2.7646,0.083
307,2.7585,2.7917,0.052
308,2.8205,2.8316,0.195
309,2.8645,2.8776,0.141
310,2.8675,2.9032,0.055
311,2.8685,2.8764,0.198
312,2.8685,2.9117,0.061
313,2.9395,2.9569,0.182
314,2.9395,2.9847,0.098
315,2.9405,2.9573,0.057
316,2.9435,2.9589,0.246
317,2.9465,2.9727,0.218
318,2.9475,2.9863,0.097
319,2.9505,2.9888,0.049
320,2.9515,2.9648,0.082
321,2.9515,2.964,0.049
322,2.9545,2.9655,0.051
323,2.9595,2.9884,0.053
324,2.9605,2.975,0.066
325,2.9615,2.9736,0.066
326,2.9685,2.989,0.092
327,2.9705,2.9809,0.189
328,2.9705,2.9785,0.047
329,2.9715,2.9819,0.077
330,2.9815,3.0165,0.117
331,2.9885,2.9975,0.045
332,2.9895,2.9942,0.067
333,2.9955,3.028,0.174
334,2.9975,3.0082,0.07
335,2.9985,3.0102,0.133
336,3.0005,3.006,0.047
337,3.0245,3.0559,0.045
338,3.0285,3.0733,0.094
339,3.0305,3.047,0.172
340,3.0305,3.0429,0.046
341,3.0405,3.0542,0.14
342,3.0425,3.051,0.057
343,3.0425,3.058,0.046
344,3.0485,3.0861,0.054
345,3.0715,3.0881,0.116
346,3.0735,3.1103,0.066
347,3.0755,3.0857,0.15
348,3.1375,3.1457,0.045
349,3.2845,3.3279,0.096
350,3.2855,3.2939,0.139
351,3.2855,3.2944,0.273
352,3.2855,3.2971,0.193
353,3.2855,3.3123,0.102
354,3.2865,3.3301,0.122
355,3.2985,3.3198,0.044
356,3.3065,3.3207,0.117
357,3.3085,3.3195,0.053
358,3.3145,3.3548,0.11
359,3.3145,3.3528,0.066
360,3.3145,3.3259,0.2
361,3.3145,3.3247,0.055
362,3.3165,3.3293,0.051
363,3.3215,3.3332,0.155
364,3.3215,3.3639,0.072
365,3.3275,3.3325,0.058
366,3.3575,3.3935,0.06
367,3.3575,3.3721,0.05
368,3.3595,3.3757,0.107
369,3.3765,3.4119,0.044
370,3.3955,3.4313,0.058
371,3.4025,3.4381,0.043
372,3.4065,3.4193,0.08
373,3.4075,3.4164,0.133
374,3.4085,3.4451,0.05
375,3.4565,3.4998,0.043
376,3.4635,3.4711,0.07
377,3.4975,3.5094,0.053
378,3.5395,3.5493,0.055
379,3.5735,3.5828,0.068
380,3.6695,3.6788,0.049
381,3.7695,3.8089,0.043
382,3.8245,3.8301,0.064
383,3.8245,3.8571,0.052
384,3.8755,3.8882,0.083
385,3.8785,3.8868,0.062
386,3.9515,3.9586,0.052
387,4.0115,4.0295,0.236
388,4.0115,4.0282,0.106
389,4.0125,4.0259,0.099
390,4.0145,4.0305,0.054
391,4.0145,4.0551,0.116
392,4.0165,4.0424,0.164
393,4.0195,4.033,0.074
394,4.0205,4.0373,0.06
395,4.0215,4.0299,0.075
396,4.0275,4.0404,0.062
397,4.0285,4.0364,0.055
398,4.0295,4.0383,0.128
399,4.0295,4.0408,0.116
400,4.0295,4.0627,0.155
401,4.0335,4.0494,0.058
402,4.0375,4.0466,0.153
403,4.0385,4.0497,0.094
404,4.0395,4.0762,0.227
405,4.0395,4.0479,0.082
406,4.0405,4.0505,0.067
407,4.0405,4.0519,0.125
408,4.0485,4.0603,0.184
409,4.0535,4.0618,0.071
410,4.0535,4.0618,0.109
411,4.0615,4.0699,0.048
412,4.0705,4.1053,0.043
413,4.0795,4.0858,0.05
414,4.1095,4.1243,0.091
415,4.1125,4.1222,0.054
416,4.1215,4.1655,0.065
417,4.1215,4.1551,0.056
418,4.1225,4.1328,0.072
419,4.1245,4.1377,0.117
420,4.1395,4.1788,0.048
421,4.1405,4.1519,0.05
422,4.1415,4.1498,0.049
423,4.1425,4.1845,0.074
424,4.1995,4.207,0.045
425,4.2285,4.2387,0.045
426,4.2295,4.2365,0.057
427,4.2715,4.2857,0.401
428,4.2715,4.2803,0.163
429,4.2715,4.3189,0.064
430,4.2715,4.3158,0.268
431,4.2725,4.3025,0.223
432,4.2725,4.2962,0.333
433,4.2725,4.2889,0.116
434,4.2835,4.2927,0.066
435,4.2905,4.3095,0.072
436,4.2905,4.3053,0.264
437,4.2955,4.3063,0.072
438,4.2975,4.3225,0.043
439,4.3035,4.3197,0.059
440,4.3035,4.3104,0.104
441,4.3045,4.3147,0.078
442,4.3055,4.3447,0.189
443,4.3125,4.3552,0.18
444,4.3135,4.3226,0.063
445,4.3155,4.3273,0.056
446,4.3235,4.3326,0.08
447,4.3405,4.3782,0.048
448,4.3565,4.3619,0.057
449,4.3935,4.4071,0.077
450,4.3965,4.4057,0.118
451,4.4255,4.4399,0.097
452,4.4285,4.4371,0.048
453,4.4645,4.5037,0.045
454,4.5135,4.5236,0.077
455,4.5705,4.5766,0.052
456,4.5765,4.6134,0.07
457,4.5805,4.5883,0.073
458,4.6205,4.6315,0.078
459,4.6295,4.6374,0.047
460,4.6705,4.7053,0.045
461,4.6775,4.6933,0.169
462,4.6805,4.7155,0.045
463,4.6805,4.6903,0.189
464,4.7115,4.7185,0.045
465,4.7125,4.721,0.043
466,4.7595,4.7664,0.045
467,4.7625,4.7692,0.046
468,4.8715,4.8812,0.055
469,4.9465,4.9595,0.055
470,4.9775,4.9912,0.076
471,4.9785,5.0169,0.171
472,4.9795,5.0012,0.218
473,4.9795,4.9943,0.311
474,4.9795,5.0066,0.111
475,4.9815,5.023,0.07
476,4.9865,5.0054,0.094
477,4.9965,5.0119,0.12
478,4.9965,5.0337,0.043
479,4.9965,5.0107,0.052
480,5.0065,5.0389,0.069
481,5.0075,5.014,0.081
482,5.0075,5.017,0.057
483,5.0085,5.0298,0.087
484,5.0085,5.0161,0.066
485,5.0215,5.0274,0.048
486,5.0245,5.0336,0.052
487,5.0265,5.0324,0.048
488,5.0315,5.0722,0.043
489,5.0315,5.0636,0.233
490,5.0325,5.0448,0.181
491,5.0345,5.0443,0.136
492,5.0555,5.0751,0.199
493,5.0565,5.0909,0.052
494,5.0565,5.0953,0.087
495,5.0575,5.0687,0.071
496,5.0585,5.0679,0.203
497,5.0725,5.0858,0.173
498,5.0735,5.1109,0.077
499,5.0735,5.1112,0.048
500,5.0745,5.0861,0.071
501,5.0755,5.0844,0.082
502,5.1055,5.1165,0.097
503,5.1065,5.1434,0.1
504,5.1075,5.1143,0.056
505,5.1225,5.1285,0.049
506,5.1235,5.1627,0.12
507,5.1355,5.1447,0.047
508,5.1665,5.185,0.155
509,5.1665,5.2108,0.128
510,5.1665,5.18,0.101
511,5.1665,5.1811,0.356
512,5.1705,5.1985,0.268
513,5.1805,5.1913,0.142
514,5.1875,5.201,0.137
515,5.1885,5.2052,0.051
516,5.1885,5.1947,0.064
517,5.1955,5.2084,0.101
518,5.1955,5.2351,0.186
519,5.1965,5.2026,0.072
520,5.1975,5.2076,0.113
521,5.1975,5.2089,0.086
522,5.1985,5.2089,0.062
523,5.2015,5.24,0.058
524,5.2035,5.2389,0.146
525,5.2065,5.2147,0.139
526,5.2095,5.2189,0.098
527,5.2095,5.2194,0.135
528,5.2455,5.2612,0.125
529,5.2695,5.3165,0.078
530,5.2705,5.3049,0.047
531,5.2745,5.2842,0.15
532,5.2745,5.2886,0.211
533,5.2765,5.3141,0.046
534,5.2915,5.3329,0.046
535,5.3005,5.3086,0.044
536,5.3715,5.3783,0.052
537,5.3725,5.4067,0.047
538,5.3895,5.433,0.045
539,5.4325,5.4725,0.046
540,5.4755,5.5183,0.045
541,5.4865,5.5004,0.047
542,5.4955,5.5123,0.059
543,5.5015,5.5447,0.135
544,5.5035,5.5217,0.164
545,5.5035,5.5417,0.091
546,5.5075,5.5211,0.054
547,5.5125,5.5279,0.057
548,5.5135,5.5249,0.057
549,5.5395,5.5498,0.234
550,5.5395,5.583,0.325
551,5.5405,5.5567,0.266
552,5.5405,5.5824,0.046
553,5.5415,5.563,0.343
554,5.5435,5.5705,0.209
555,5.5465,5.5587,0.12
556,5.5595,5.5767,0.155
557,5.5605,5.5815,0.047
558,5.5655,5.5767,0.048
559,5.5705,5.5771,0.05
560,5.5705,5.6067,0.107
561,5.5725,5.5934,0.047
562,5.5805,5.6204,0.075
563,5.5835,5.5917,0.097
564,5.5855,5.5948,0.075
565,5.6175,5.6241,0.086
566,5.6195,5.628,0.046
567,5.6315,5.6397,0.065
568,5.6585,5.6736,0.099
569,5.6615,5.6913,0.049
570,5.6635,5.6771,0.166
571,5.6655,5.6983,0.05
572,5.7415,5.7527,0.172
573,5.7445,5.7531,0.276
574,5.7455,5.78,0.049
575,5.7465,5.7815,0.054
576,5.8065,5.8168,0.26
577,5.8315,5.8693,0.095
578,5.8475,5.8603,0.209
579,5.8485,5.8826,0.052
580,5.8505,5.8667,0.231
581,5.8535,5.8901,0.057
582,5.8695,5.8748,0.061
583,5.9175,5.9513,0.047
584,5.9455,5.9892,0.043
585,5.9945,6.0025,0.05
586,6.0135,6.0192,0.055
587,6.0155,6.0219,0.057
588,6.0535,6.0716,0.144
589,6.0555,6.0669,0.128
590,6.0605,6.1071,0.071
591,6.0605,6.0957,0.053
592,6.0625,6.0741,0.054
593,6.0635,6.0716,0.143
594,6.0985,6.1043,0.141
595,6.1275,6.1427,0.171
596,6.1275,6.1362,0.153
597,6.1395,6.1537,0.099
598,6.1645,6.1713,0.048
599,6.1855,6.1953,0.043
600,6.2245,6.2616,0.068
601,6.2265,6.2531,0.122
602,6.2265,6.238,0.211
603,6.2265,6.2393,0.065
604,6.2265,6.2387,0.161
605,6.2395,6.272,0.099
606,6.2405,6.2636,0.065
607,6.2415,6.2521,0.12
608,6.2435,6.2556,0.071
609,6.2435,6.2837,0.083
610,6.2485,6.263,0.084
611,6.2505,6.2612,0.102
612,6.2525,6.2633,0.078
613,6.2535,6.2677,0.209
614,6.2555,6.2916,0.082
615,6.2585,6.2696,0.043
616,6.2595,6.2699,0.106
617,6.2605,6.2689,0.104
618,6.2685,6.3093,0.094
619,6.2745,6.2787,0.136
620,6.2845,6.319,0.043
621,6.2935,6.3064,0.045
622,6.2985,6.3052,0.056
623,6.3085,6.3153,0.052
624,6.3095,6.3475,0.055
625,6.3815,6.3937,0.14
626,6.3815,6.4214,0.063
627,6.3835,6.4251,0.273
628,6.3845,6.3949,0.115
629,6.3845,6.396,0.165
630,6.3845,6.3935,0.092
631,6.4025,6.4104,0.057
632,6.4445,6.4521,0.107
633,6.4465,6.4562,0.058
634,6.4605,6.5027,0.055
635,6.4605,6.4692,0.048
636,6.4605,6.4978,0.06
637,6.4955,6.5051,0.049
638,6.5545,6.561,0.069
639,6.5815,6.6157,0.053
640,6.5835,6.6231,0.044
641,6.5965,6.608,0.049
642,6.6335,6.6396,0.077
643,6.6915,6.725,0.053
644,6.7005,6.7143,0.08
645,6.7005,6.7464,0.135
646,6.7005,6.7166,0.175
647,6.7025,6.7172,0.295
648,6.7035,6.7086,0.05
649,6.7045,6.7446,0.065
650,6.7125,6.7212,0.06
651,6.7395,6.7759,0.054
652,6.7805,6.7956,0.319
653,6.7805,6.7954,0.304
654,6.7815,6.8255,0.123
655,6.7835,6.8142,0.289
656,6.7855,6.8012,0.053
657,6.7855,6.8022,0.119
658,6.7935,6.8055,0.11
659,6.7935,6.8065,0.076
660,6.7935,6.8028,0.139
661,6.8015,6.8109,0.05
662,6.8025,6.8121,0.184
663,6.8035,6.8121,0.15
664,6.8065,6.824,0.13
665,6.8095,6.8236,0.083
666,6.8115,6.8189,0.131
667,6.8155,6.8302,0.066
668,6.8155,6.8536,0.164
669,6.8165,6.8226,0.114
670,6.8245,6.8644,0.149
671,6.8335,6.8502,0.087
672,6.8405,6.8729,0.063
673,6.8405,6.8528,0.208
674,6.8445,6.8588,0.079
675,6.8455,6.8696,0.096
676,6.8485,6.8554,0.096
677,6.8605,6.9001,0.053
678,6.8695,6.8799,0.048
679,6.8715,6.8934,0.051
680,6.8755,6.8893,0.05
681,6.8805,6.8937,0.062
682,6.8805,6.926,0.064
683,6.8835,6.9263,0.087
684,6.8835,6.8905,0.082
685,6.8845,6.8912,0.072
686,6.9095,6.9194,0.095
687,6.9795,6.9894,0.184
688,6.9795,6.9996,0.06
689,7.0045,7.0497,0.067
690,7.0055,7.0232,0.048
691,7.0065,7.0149,0.061
692,7.0145,7.0259,0.055
693,7.0235,7.0298,0.043
694,7.0245,7.0633,0.044
695,7.0425,7.0884,0.087
696,7.0455,7.0607,0.256
697,7.0465,7.0584,0.09
698,7.0475,7.0553,0.056
699,7.0545,7.0639,0.106
700,7.0545,7.1004,0.086
701,7.0555,7.0608,0.056
702,7.0625,7.0764,0.077
703,7.0655,7.1063,0.132
704,7.0715,7.0804,0.083
705,7.0725,7.089,0.107
706,7.0725,7.0799,0.083
707,7.0835,7.1216,0.063
708,7.0955,7.112,0.152
709,7.0975,7.1336,0.043
710,7.1045,7.1392,0.145
711,7.1055,7.1195,0.193
712,7.1065,7.118,0.139
713,7.1085,7.1139,0.044
714,7.1285,7.1393,0.05
715,7.1315,7.1401,0.048
716,7.1435,7.1657,0.042
717,7.1475,7.1552,0.063
718,7.1575,7.1688,0.046
719,7.1685,7.1832,0.158
720,7.1685,7.2131,0.062
721,7.1745,7.1849,0.044
722,7.2205,7.2334,0.082
723,7.2345,7.2667,0.074
724,7.2345,7.2735,0.046
725,7.2355,7.2501,0.236
726,7.2365,7.2492,0.209
727,7.2695,7.3049,0.045
728,7.2705,7.2777,0.049
729,7.2895,7.3081,0.046
730,7.3205,7.339,0.054
731,7.3525,7.3612,0.142
732,7.3535,7.3606,0.083
733,7.4085,7.4151,0.073
734,7.4145,7.4213,0.053
735,7.4425,7.4489,0.043
736,7.4435,7.4809,0.057
737,7.4455,7.4777,0.048
738,7.4785,7.514,0.042
739,7.4795,7.5175,0.064
740,7.4795,7.4934,0.086
741,7.4815,7.4909,0.254
742,7.5335,7.5478,0.129
743,7.5815,7.5872,0.061
744,7.5815,7.6269,0.081
745,7.6825,7.6964,0.269
746,7.6835,7.6993,0.181
747,7.6835,7.7246,0.133
748,7.6845,7.6988,0.281
749,7.6855,7.7193,0.266
750,7.6945,7.7083,0.089
751,7.6945,7.7074,0.145
752,7.6965,7.706,0.128
753,7.6995,7.7107,0.075
754,7.7045,7.7146,0.07
755,7.7065,7.7389,0.072
756,7.7085,7.7251,0.145
757,7.7125,7.729,0.051
758,7.7125,7.7224,0.085
759,7.7135,7.7489,0.071
760,7.7185,7.7328,0.083
761,7.7205,7.7299,0.108
762,7.7235,7.7602,0.047
763,7.7285,7.7383,0.077
764,7.7295,7.7415,0.051
765,7.7295,7.7677,0.115
766,7.7305,7.7438,0.049
767,7.7315,7.7723,0.048
768,7.7345,7.7452,0.044
769,7.7535,7.7908,0.081
770,7.7555,7.7691,0.129
771,7.7555,7.764,0.09
772,7.7565,7.7727,0.147
773,7.7635,7.806,0.046
774,7.7715,7.7813,0.079
775,7.7715,7.7804,0.071
776,7.7845,7.7936,0.054
777,7.7845,7.789,0.072
778,7.7855,7.8225,0.05
779,7.7975,7.8077,0.046
780,7.8065,7.8145,0.044
781,7.8255,7.8335,0.059
782,7.8375,7.8441,0.044
783,7.8395,7.88,0.051
784,7.8725,7.8874,0.253
785,7.8745,7.8863,0.096
786,7.9575,7.9657,0.058
787,7.9575,8.0023,0.073
788,7.9585,7.9639,0.057
789,7.9595,7.9685,0.05
790,8.0095,8.0326,0.05
791,8.0135,8.0576,0.071
792,8.0175,8.0313,0.128
793,8.0195,8.0297,0.052
794,8.0225,8.0587,0.059
795,8.0275,8.067,0.048
796,8.0605,8.0683,0.049
797,8.0865,8.0944,0.044
798,8.0945,8.1009,0.048
799,8.1065,8.1182,0.076
800,8.1075,8.1141,0.044
801,8.1425,8.1517,0.044
802,8.1635,8.2036,0.058
803,8.1635,8.2015,0.044
804,8.1635,8.17,0.066
805,8.1895,8.1973,0.049
806,8.1985,8.2117,0.057
807,8.2815,8.2878,0.045
808,8.3355,8.3457,0.217
809,8.3375,8.346,0.152
810,8.3625,8.3979,0.047
811,8.3825,8.4166,0.05
812,8.5295,8.5363,0.07
813,8.5305,8.5389,0.049
814,8.6115,8.6281,0.092
815,8.6165,8.6269,0.108
816,8.6475,8.6823,0.048
817,8.6545,8.6637,0.116
818,8.6545,8.6668,0.415
819,8.6555,8.6987,0.275
820,8.6555,8.6685,0.178
821,8.6585,8.6683,0.086
822,8.6615,8.6955,0.051
823,8.6675,8.676,0.045
824,8.6805,8.6912,0.05
825,8.6805,8.6872,0.051
826,8.8585,8.8645,0.063
827,8.8585,8.8643,0.109
828,8.9095,8.9461,0.066
829,8.9155,8.9288,0.378
830,8.9165,8.9253,0.07
831,8.9175,8.9329,0.247
832,8.9175,8.9496,0.342
833,8.9215,8.9335,0.084
834,8.9285,8.9547,0.119
835,8.9295,8.9405,0.1
836,8.9305,8.9406,0.115
837,8.9615,8.9696,0.049
838,8.9615,8.9684,0.042
839,8.9835,9.0168,0.045
840,8.9965,9.0276,0.043
841,9.0045,9.0447,0.077
842,9.0065,9.048,0.067
843,9.0075,9.0216,0.108
844,9.0075,9.0348,0.151
845,9.0075,9.0286,0.233
846,9.0095,9.0225,0.091
847,9.0185,9.0284,0.068
848,9.0235,9.0599,0.044
849,9.0285,9.0453,0.075
850,9.0295,9.0441,0.125
851,9.0325,9.071,0.043
852,9.0335,9.0507,0.138
853,9.0355,9.0409,0.049
854,9.0365,9.0683,0.074
855,9.0375,9.0477,0.059
856,9.0385,9.0496,0.191
857,9.0425,9.0474,0.046
858,9.0435,9.056,0.1
859,9.0525,9.0669,0.055
860,9.0605,9.0725,0.247
861,9.0615,9.0993,0.117
862,9.0625,9.076,0.106
863,9.0625,9.0863,0.208
864,9.0645,9.0993,0.074
865,9.0645,9.0743,0.132
866,9.0855,9.1257,0.072
867,9.0895,9.1267,0.051
868,9.0915,9.0988,0.089
869,9.0915,9.0993,0.073
870,9.1005,9.1416,0.088
871,9.1015,9.1158,0.091
872,9.1015,9.14,0.054
873,9.1085,9.1167,0.047
874,9.1355,9.1459,0.044
875,9.1405,9.1478,0.061
876,9.1465,9.1529,0.042
877,9.1475,9.184,0.043
