,start_times,end_times,det_probs
211,1.8495,1.857,0.031
212,1.8745,1.9075,0.028
213,1.8815,1.8914,0.029
214,1.9225,1.9305,0.029
215,1.9445,1.953,0.032
216,1.9575,1.9958,0.039
217,1.9595,1.9755,0.344
218,1.9605,2.0081,0.091
219,1.9605,1.9725,0.132
220,1.9645,1.9738,0.078
221,2.0245,2.0353,0.04
222,2.0245,2.0657,0.028
223,2.0435,2.083,0.027
224,2.0755,2.0822,0.027
225,2.0765,2.1176,0.048
226,2.0775,2.1101,0.033
227,2.0825,2.0915,0.029
228,2.1135,2.1207,0.032
229,2.1705,2.1795,0.03
230,2.1885,2.1971,0.028
231,2.1915,2.2011,0.028
232,2.2325,2.2468,0.078
233,2.2345,2.2416,0.07
234,2.2365,2.2792,0.052
235,2.2365,2.2705,0.033
236,2.2475,2.2881,0.035
237,2.2485,2.2564,0.058
238,2.2685,2.3051,0.03
239,2.2695,2.3018,0.029
240,2.2775,2.2901,0.066
241,2.2775,2.3164,0.028
242,2.2795,2.2881,0.046
243,2.2965,2.3115,0.137
244,2.2965,2.3396,0.036
245,2.2985,2.3323,0.031
246,2.3005,2.3138,0.086
247,2.3075,2.3215,0.038
248,2.3085,2.3418,0.028
249,2.3145,2.3231,0.027
250,2.3165,2.3525,0.029
251,2.3275,2.3386,0.036
252,2.3285,2.3351,0.038
253,2.3545,2.3651,0.03
254,2.3605,2.3732,0.029
255,2.3835,2.3939,0.031
256,2.4115,2.4218,0.028
257,2.4305,2.4373,0.043
258,2.4345,2.4682,0.029
259,2.4415,2.4806,0.027
260,2.4445,2.4542,0.044
261,2.4765,2.4875,0.028
262,2.4795,2.524,0.042
263,2.4805,2.5165,0.044
264,2.5035,2.5089,0.028
265,2.5045,2.5096,0.06
266,2.5055,2.5119,0.076
267,2.5195,2.5587,0.032
268,2.5535,2.5633,0.03
269,2.5565,2.5643,0.053
270,2.5575,2.5972,0.037
271,2.5585,2.5915,0.031
272,2.5705,2.6106,0.028
273,2.5935,2.6003,0.029
274,2.6135,2.6528,0.346
275,2.6135,2.6294,0.361
276,2.6135,2.6534,0.051
277,2.6135,2.6251,0.435
278,2.6145,2.623,0.13
279,2.6145,2.6366,0.036
280,2.6475,2.6608,0.032
281,2.6735,2.6824,0.029
282,2.6775,2.7111,0.036
283,2.6785,2.7198,0.051
284,2.6965,2.7088,0.039
285,2.7045,2.7435,0.029
286,2.7305,2.7401,0.032
287,2.7365,2.7787,0.032
288,2.7395,2.7735,0.034
289,2.7685,2.7802,0.04
290,2.7685,2.7782,0.049
291,2.7715,2.8098,0.027
292,2.7715,2.8022,0.027
293,2.7805,2.8182,0.032
294,2.7945,2.8297,0.048
295,2.8015,2.8157,0.204
296,2.8015,2.8163,0.349
297,2.8015,2.8471,0.152
298,2.8045,2.8191,0.205
299,2.8135,2.8485,0.029
300,2.8145,2.8283,0.176
301,2.8175,2.83,0.052
302,2.8175,2.857,0.063
303,2.8195,2.8577,0.029
304,2.8465,2.8561,0.043
305,2.8905,2.8987,0.03
306,2.8935,2.9329,0.031
307,2.8995,2.9383,0.028
308,2.9185,2.9585,0.029
309,2.9435,2.9841,0.046
310,3.0075,3.0152,0.029
311,3.0445,3.0558,0.039
312,3.0465,3.0865,0.027
313,3.0905,3.1006,0.028
314,3.0925,3.1315,0.031
315,3.0925,3.099,0.061
316,3.1055,3.147,0.038
317,3.1075,3.115,0.029
318,3.1235,3.133,0.029
319,3.1425,3.1828,0.028
320,3.1545,3.1613,0.028
321,3.1555,3.1885,0.032
322,3.1625,3.1933,0.027
323,3.1675,3.1751,0.028
324,3.1815,3.2174,0.058
325,3.1815,3.1918,0.294
326,3.1825,3.1962,0.288
327,3.1825,3.2269,0.169
328,3.1935,3.2258,0.027
329,3.2465,3.2551,0.041
330,3.2595,3.291,0.029
331,3.2715,3.3031,0.027
332,3.2975,3.3035,0.044
333,3.2975,3.335,0.027
334,3.2975,3.3046,0.041
335,3.3005,3.3319,0.039
336,3.3155,3.3527,0.034
337,3.3165,3.3261,0.034
338,3.3165,3.3218,0.085
339,3.3185,3.3489,0.03
340,3.3605,3.3729,0.034
341,3.3605,3.4029,0.05
342,3.3615,3.3697,0.045
343,3.3615,3.3699,0.034
344,3.3685,3.3746,0.052
345,3.3695,3.3789,0.032
346,3.3695,3.3747,0.035
347,3.3715,3.3783,0.033
348,3.3735,3.4061,0.029
349,3.3775,3.4169,0.033
350,3.3875,3.397,0.028
351,3.3975,3.4069,0.028
352,3.4235,3.4337,0.032
353,3.4295,3.437,0.031
354,3.4475,3.4787,0.029
355,3.4505,3.4899,0.037
356,3.4505,3.4592,0.041
357,3.4675,3.4838,0.324
358,3.4705,3.4785,0.178
359,3.4705,3.515,0.147
360,3.4715,3.5074,0.061
361,3.5025,3.541,0.027
362,3.5345,3.5461,0.029
363,3.5375,3.5828,0.035
364,3.6035,3.6125,0.03
365,3.6325,3.6424,0.033
366,3.6555,3.6611,0.039
367,3.6575,3.6769,0.065
368,3.6575,3.6776,0.308
369,3.6595,3.7044,0.042
370,3.6595,3.7019,0.224
371,3.6615,3.6808,0.279
372,3.6635,3.6881,0.083
373,3.6675,3.6819,0.034
374,3.6705,3.6894,0.074
375,3.6775,3.6936,0.112
376,3.6805,3.6921,0.05
377,3.6815,3.7201,0.034
378,3.6875,3.7214,0.067
379,3.6875,3.6976,0.04
380,3.6885,3.7101,0.056
381,3.7035,3.7126,0.047
382,3.7035,3.75,0.139
383,3.7045,3.7224,0.066
384,3.7105,3.7451,0.029
385,3.7145,3.7204,0.027
386,3.7165,3.7337,0.14
387,3.7175,3.7348,0.034
388,3.7195,3.7536,0.029
389,3.7195,3.73,0.028
390,3.7265,3.7597,0.044
391,3.7315,3.7449,0.031
392,3.7645,3.7739,0.04
393,3.7715,3.7777,0.041
394,3.7935,3.8398,0.127
395,3.7955,3.8134,0.215
396,3.7975,3.8036,0.034
397,3.8005,3.8422,0.177
398,3.8035,3.8442,0.055
399,3.8035,3.8193,0.097
400,3.8245,3.8332,0.027
401,3.8295,3.8624,0.027
402,3.8555,3.8633,0.027
403,3.8605,3.8905,0.029
404,3.8795,3.8865,0.029
405,3.9215,3.9321,0.05
406,3.9245,3.9623,0.032
407,3.9515,3.9937,0.03
408,3.9555,3.9876,0.038
409,3.9785,4.0168,0.048
410,3.9825,4.015,0.033
411,4.0115,4.0524,0.027
412,4.0285,4.0406,0.029
413,4.0395,4.0499,0.033
414,4.0545,4.0928,0.035
415,4.0645,4.0815,0.054
416,4.0715,4.1054,0.033
417,4.0985,4.1443,0.09
418,4.1005,4.1398,0.038
419,4.1005,4.1169,0.253
420,4.1015,4.1191,0.261
421,4.1155,4.1497,0.036
422,4.1335,4.1426,0.028
423,4.1605,4.175,0.124
424,4.1605,4.1785,0.229
425,4.1605,4.2045,0.177
426,4.1615,4.1772,0.05
427,4.1615,4.1972,0.043
428,4.1615,4.1755,0.125
429,4.1755,4.2091,0.037
430,4.1775,4.2108,0.027
431,4.2275,4.2595,0.028
432,4.2385,4.2522,0.051
433,4.2445,4.2527,0.028
434,4.2545,4.2614,0.035
435,4.2625,4.2722,0.028
436,4.2985,4.3421,0.044
437,4.3205,4.3394,0.167
438,4.3215,4.3449,0.267
439,4.3225,4.3633,0.085
440,4.3225,4.3612,0.069
441,4.3835,4.3901,0.03
442,4.4495,4.4903,0.028
443,4.4675,4.4759,0.029
444,4.5175,4.5287,0.03
445,4.5655,4.5963,0.029
446,4.5665,4.5726,0.043
447,4.5675,4.5787,0.038
448,4.5825,4.5902,0.027
449,4.6305,4.6613,0.031
450,4.6505,4.6938,0.029
451,4.6745,4.6828,0.031
452,4.6755,4.7168,0.032
453,4.6775,4.6848,0.032
454,4.7145,4.7209,0.054
455,4.7235,4.7548,0.027
456,4.7385,4.7463,0.031
457,4.7455,4.7559,0.03
458,4.7725,4.8137,0.03
459,4.7905,4.8235,0.034
460,4.7915,4.8018,0.027
461,4.8275,4.8719,0.038
462,4.8335,4.8452,0.112
463,4.8345,4.8488,0.171
464,4.8365,4.8721,0.038
465,4.8375,4.8813,0.099
466,4.8485,4.8627,0.054
467,4.8485,4.8915,0.047
468,4.8505,4.8611,0.171
469,4.8655,4.9038,0.029
470,4.8665,4.8799,0.056
471,4.8825,4.8906,0.029
472,4.9085,4.917,0.029
473,4.9095,4.9477,0.042
474,4.9315,4.9726,0.032
475,4.9515,4.9624,0.032
476,4.9845,5.0208,0.031
477,4.9845,4.9907,0.036
478,4.9885,5.0191,0.03
479,5.0215,5.0382,0.254
480,5.0215,5.0663,0.165
481,5.0225,5.0378,0.249
482,5.0235,5.0663,0.06
483,5.0325,5.0525,0.061
484,5.0325,5.041,0.03
485,5.0335,5.0694,0.034
486,5.0395,5.0751,0.034
487,5.0465,5.0813,0.065
488,5.0465,5.0603,0.162
489,5.0485,5.062,0.059
490,5.0495,5.0617,0.03
491,5.0625,5.1074,0.077
492,5.0625,5.1018,0.028
493,5.0635,5.0741,0.038
494,5.0635,5.0773,0.221
495,5.0815,5.0893,0.031
496,5.0825,5.0917,0.071
497,5.0965,5.1277,0.029
498,5.0995,5.1072,0.027
499,5.1205,5.1297,0.028
500,5.1235,5.1605,0.028
501,5.1495,5.1908,0.031
502,5.1605,5.194,0.028
503,5.1635,5.1739,0.071
504,5.1765,5.2065,0.028
505,5.1775,5.2145,0.029
506,5.1885,5.226,0.034
507,5.2345,5.2412,0.049
508,5.2585,5.2977,0.076
509,5.2595,5.2723,0.309
510,5.2595,5.3051,0.146
511,5.2625,5.2818,0.21
512,5.2635,5.2739,0.031
513,5.2775,5.2916,0.052
514,5.2775,5.2913,0.113
515,5.2795,5.3187,0.032
516,5.3395,5.3571,0.272
517,5.3405,5.3501,0.095
518,5.3405,5.3841,0.124
519,5.3415,5.3639,0.232
520,5.3425,5.3831,0.051
521,5.3445,5.3746,0.161
522,5.3495,5.363,0.059
523,5.3505,5.3605,0.042
524,5.3525,5.3736,0.101
525,5.3545,5.3657,0.054
526,5.3585,5.3929,0.04
527,5.3605,5.375,0.129
528,5.3615,5.3967,0.092
529,5.3635,5.3784,0.029
530,5.3675,5.3762,0.028
531,5.3685,5.3898,0.102
532,5.3705,5.4089,0.067
533,5.3735,5.382,0.034
534,5.3855,5.4301,0.17
535,5.3855,5.4279,0.04
536,5.3865,5.3971,0.077
537,5.3875,5.4029,0.084
538,5.3885,5.4018,0.071
539,5.4025,5.4163,0.086
540,5.4095,5.4423,0.049
541,5.4125,5.4236,0.038
542,5.4145,5.4251,0.044
543,5.4285,5.4649,0.028
544,5.4395,5.4461,0.028
545,5.4405,5.4785,0.027
546,5.4425,5.4756,0.03
547,5.4445,5.4518,0.036
548,5.4635,5.4717,0.03
549,5.4825,5.5244,0.033
550,5.4975,5.5045,0.031
551,5.5305,5.5725,0.031
552,5.5715,5.6081,0.027
553,5.5725,5.6042,0.037
554,5.5865,5.6228,0.032
555,5.5865,5.6008,0.254
556,5.5875,5.6273,0.051
557,5.5875,5.6022,0.197
558,5.6415,5.6758,0.029
559,5.6415,5.6835,0.033
560,5.6415,5.6496,0.027
561,5.6485,5.6788,0.029
562,5.6765,5.6842,0.037
563,5.6815,5.7173,0.028
564,5.7425,5.7503,0.029
565,5.7595,5.772,0.032
566,5.7615,5.7756,0.079
567,5.7785,5.7845,0.033
568,5.7975,5.8295,0.031
569,5.7985,5.8386,0.034
570,5.8075,5.8165,0.034
571,5.8215,5.8634,0.034
572,5.8235,5.8321,0.035
573,5.8445,5.8792,0.03
574,5.8455,5.876,0.031
575,5.8575,5.8669,0.028
576,5.8605,5.9,0.028
577,5.8745,5.8874,0.033
578,5.8845,5.8951,0.029
579,5.9315,5.9387,0.053
580,5.9455,5.9858,0.036
581,5.9635,5.9738,0.033
582,5.9725,6.0068,0.028
583,5.9985,6.0304,0.033
584,6.0055,6.0159,0.03
585,6.0155,6.0563,0.04
586,6.0235,6.0336,0.036
587,6.0565,6.0946,0.04
588,6.0565,6.065,0.033
589,6.0595,6.0664,0.03
590,6.0675,6.0771,0.05
591,6.0675,6.0746,0.038
592,6.0795,6.1209,0.029
593,6.1075,6.1138,0.041
594,6.1125,6.1198,0.035
595,6.1275,6.1366,0.03
596,6.1345,6.144,0.029
597,6.1415,6.1519,0.029
598,6.1515,6.1644,0.053
599,6.1665,6.2049,0.028
600,6.2025,6.2088,0.036
601,6.2075,6.2498,0.04
602,6.2335,6.2404,0.05
603,6.2345,6.24,0.049
604,6.2735,6.3156,0.056
605,6.2745,6.2926,0.311
606,6.2745,6.2865,0.353
607,6.2755,6.3129,0.034
608,6.2785,6.2905,0.077
609,6.2875,6.3241,0.03
610,6.2975,6.3111,0.124
611,6.3095,6.3518,0.039
612,6.3125,6.3331,0.121
613,6.3125,6.3539,0.089
614,6.3135,6.3382,0.027
615,6.3145,6.3362,0.166
616,6.3165,6.3226,0.033
617,6.3435,6.3528,0.039
618,6.3455,6.3522,0.029
619,6.3795,6.4226,0.045
620,6.4125,6.4532,0.032
621,6.4245,6.4647,0.027
622,6.4415,6.4512,0.031
623,6.4735,6.4809,0.028
624,6.5235,6.5382,0.098
625,6.5625,6.6034,0.038
626,6.5635,6.5698,0.037
627,6.5655,6.5976,0.028
628,6.5755,6.5831,0.03
629,6.6015,6.6081,0.028
630,6.6025,6.6419,0.038
631,6.6055,6.6386,0.035
632,6.6225,6.6382,0.056
633,6.6235,6.6546,0.027
634,6.6235,6.6337,0.036
635,6.6335,6.6415,0.029
636,6.6795,6.7174,0.037
637,6.6855,6.6983,0.056
638,6.6855,6.6995,0.097
639,6.6865,6.7207,0.033
640,6.6875,6.7236,0.04
641,6.7095,6.7485,0.03
642,6.7315,6.7512,0.401
643,6.7315,6.7489,0.213
644,6.7315,6.771,0.287
645,6.7325,6.7446,0.076
646,6.7345,6.7729,0.04
647,6.7455,6.7596,0.043
648,6.7465,6.7551,0.041
649,6.7615,6.7717,0.038
650,6.7825,6.8181,0.027
651,6.7825,6.7931,0.038
652,6.8215,6.8593,0.03
653,6.8765,6.8841,0.045
654,6.8775,6.8849,0.031
655,6.9005,6.9366,0.043
656,6.9015,6.9448,0.062
657,6.9035,6.9158,0.305
658,6.9035,6.9143,0.485
659,6.9145,6.928,0.053
660,6.9185,6.9571,0.03
661,6.9195,6.9383,0.037
662,6.9205,6.9565,0.031
663,6.9315,6.9399,0.054
664,6.9315,6.9758,0.031
665,6.9485,6.9789,0.029
666,6.9525,6.9958,0.029
667,6.9655,6.9798,0.162
668,6.9825,6.9914,0.046
669,6.9905,7.0352,0.076
670,6.9935,7.033,0.05
671,6.9935,7.0094,0.09
672,6.9955,7.0135,0.223
673,6.9965,7.001,0.096
674,6.9965,7.0102,0.039
675,7.0005,7.0152,0.069
676,7.0315,7.0644,0.029
677,7.0575,7.091,0.028
678,7.0605,7.1003,0.044
679,7.0615,7.0696,0.035
680,7.0835,7.1081,0.127
681,7.0855,7.1003,0.087
682,7.0885,7.1252,0.033
683,7.0935,7.1041,0.081
684,7.0985,7.1338,0.034
685,7.1615,7.1715,0.028
686,7.1625,7.1698,0.03
687,7.1645,7.208,0.036
688,7.1715,7.1784,0.028
689,7.1785,7.1932,0.108
690,7.1805,7.198,0.351
691,7.1815,7.1869,0.042
692,7.1815,7.2245,0.114
693,7.1825,7.2264,0.058
694,7.1835,7.2041,0.242
695,7.1835,7.2054,0.029
696,7.1855,7.2123,0.342
697,7.1895,7.2032,0.063
698,7.1915,7.2029,0.089
699,7.1935,7.2031,0.16
700,7.1965,7.232,0.064
701,7.1985,7.2093,0.052
702,7.2005,7.2195,0.082
703,7.2015,7.217,0.054
704,7.2025,7.2356,0.028
705,7.2035,7.2338,0.066
706,7.2085,7.2301,0.138
707,7.2085,7.2202,0.072
708,7.2095,7.2203,0.068
709,7.2105,7.2468,0.093
710,7.2115,7.2167,0.053
711,7.2235,7.2687,0.113
712,7.2245,7.2672,0.054
713,7.2245,7.2381,0.134
714,7.2255,7.2348,0.116
715,7.2255,7.2352,0.038
716,7.2395,7.2502,0.039
717,7.2485,7.2623,0.036
718,7.2705,7.3021,0.03
719,7.2715,7.2859,0.091
720,7.2715,7.2837,0.088
721,7.2735,7.3123,0.039
722,7.2905,7.305,0.058
723,7.2945,7.3039,0.036
724,7.2955,7.3384,0.044
725,7.2965,7.3283,0.037
726,7.3315,7.3404,0.027
727,7.3335,7.3772,0.028
728,7.3395,7.3478,0.027
729,7.3475,7.3855,0.04
730,7.3485,7.3789,0.033
731,7.3735,7.3805,0.032
732,7.3735,7.4056,0.028
733,7.3735,7.4149,0.028
734,7.3855,7.3968,0.071
735,7.3865,7.3939,0.049
736,7.3875,7.4298,0.063
737,7.4035,7.4469,0.039
738,7.4085,7.4435,0.027
739,7.4455,7.4856,0.038
740,7.4555,7.4973,0.047
741,7.4705,7.4798,0.043
742,7.4755,7.4848,0.044
743,7.4895,7.5007,0.028
744,7.5075,7.5162,0.038
745,7.5105,7.5505,0.028
746,7.5125,7.5455,0.029
747,7.5195,7.5305,0.027
748,7.5475,7.5859,0.037
749,7.5485,7.5543,0.029
750,7.5495,7.5561,0.058
751,7.5825,7.5895,0.034
752,7.5825,7.6166,0.038
753,7.5845,7.6151,0.034
754,7.6245,7.6347,0.028
755,7.6255,7.6705,0.037
756,7.6265,7.6586,0.033
757,7.6345,7.6762,0.037
758,7.6535,7.6919,0.035
759,7.6675,7.7061,0.03
760,7.6735,7.6811,0.036
761,7.6875,7.7268,0.029
762,7.6965,7.7093,0.03
763,7.6965,7.7058,0.031
764,7.7095,7.7396,0.028
765,7.7165,7.7468,0.029
766,7.7455,7.7574,0.041
767,7.7475,7.7545,0.027
768,7.7475,7.7836,0.032
769,7.7635,7.7967,0.033
770,7.7915,7.7979,0.043
771,7.8255,7.8359,0.085
772,7.8255,7.8393,0.316
773,7.8265,7.8733,0.088
774,7.8265,7.8687,0.029
775,7.8285,7.8442,0.076
776,7.8385,7.8815,0.033
777,7.8395,7.8562,0.056
778,7.8495,7.8864,0.029
779,7.8595,7.8761,0.083
780,7.8615,7.9006,0.04
781,7.8725,7.8828,0.055
782,7.8825,7.8933,0.028
783,7.9005,7.9072,0.04
784,7.9155,7.924,0.029
785,7.9275,7.9636,0.028
786,7.9475,7.956,0.027
787,7.9755,7.9831,0.043
788,7.9935,7.9993,0.043
789,8.0135,8.0499,0.03
790,8.0135,8.0237,0.034
791,8.0325,8.0397,0.031
792,8.0605,8.1035,0.034
793,8.0865,8.1331,0.19
794,8.0865,8.1043,0.22
795,8.0875,8.1058,0.342
796,8.0885,8.1301,0.043
797,8.0985,8.1189,0.052
798,8.0985,8.1395,0.03
799,8.0995,8.1091,0.033
800,8.1085,8.1185,0.027
801,8.1395,8.1753,0.034
802,8.1535,8.1925,0.032
803,8.1545,8.1895,0.034
804,8.1565,8.1639,0.031
805,8.1745,8.1811,0.032
806,8.1905,8.2232,0.031
807,8.2105,8.2181,0.035
808,8.2275,8.2368,0.038
809,8.2785,8.2855,0.045
810,8.2795,8.2877,0.034
811,8.2805,8.3204,0.027
812,8.2855,8.2943,0.028
813,8.2945,8.3045,0.034
814,8.3365,8.3454,0.031
815,8.3425,8.353,0.027
816,8.3425,8.375,0.027
817,8.3545,8.3639,0.027
818,8.3765,8.3864,0.027
819,8.4215,8.4621,0.03
820,8.4445,8.4546,0.028
821,8.4455,8.452,0.028
822,8.4705,8.4783,0.054
823,8.4705,8.5054,0.034
824,8.4715,8.5147,0.05
825,8.4715,8.4817,0.034
826,8.4915,8.5025,0.032
827,8.4975,8.5069,0.029
828,8.4985,8.5321,0.031
829,8.5315,8.5381,0.074
830,8.5365,8.5674,0.03
831,8.5635,8.6047,0.027
832,8.5685,8.5762,0.028
833,8.6105,8.6183,0.03
834,8.6355,8.6449,0.041
835,8.6385,8.6743,0.035
836,8.6395,8.6787,0.03
837,8.6455,8.6838,0.034
838,8.6635,8.6957,0.027
839,8.6635,8.7059,0.047
840,8.6795,8.6875,0.027
841,8.6875,8.7263,0.028
842,8.6935,8.7335,0.028
843,8.7055,8.7429,0.045
844,8.7075,8.7239,0.153
845,8.7075,8.7268,0.094
846,8.7085,8.751,0.05
847,8.7135,8.7299,0.081
848,8.7215,8.7546,0.037
849,8.7235,8.7665,0.032
850,8.7275,8.7421,0.029
851,8.7285,8.7387,0.139
852,8.7525,8.7878,0.029
853,8.7545,8.7608,0.049
854,8.7655,8.7744,0.028
855,8.7675,8.7772,0.029
856,8.7965,8.837,0.032
857,8.7965,8.8305,0.039
858,8.8245,8.8645,0.029
859,8.8345,8.8436,0.037
860,8.8525,8.86,0.027
861,8.8695,8.8794,0.035
862,8.8805,8.8909,0.042
863,8.8815,8.891,0.121
864,8.9175,8.9298,0.125
865,8.9185,8.9608,0.05
866,8.9185,8.9314,0.181
867,8.9195,8.9643,0.051
868,8.9205,8.9328,0.075
869,8.9365,8.9448,0.043
870,8.9465,8.983,0.03
871,8.9665,8.9784,0.03
872,8.9805,9.0256,0.062
873,9.0005,9.0077,0.033
874,9.0125,9.023,0.032
875,9.0135,9.0218,0.035
876,9.0345,9.0433,0.028
